x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
3175,-2575,0,1.017058,-0.098855242,0.007613562,-0.01958169,-0.003836949,0.01441299
3225,-2575,0,1.0049449,-0.091630556,-0.004394603,-0.019944793,0.008280437,0.017709985
3275,-2575,0,0.99591237,-0.076128364,-0.014307656,-0.013725852,0.019558689,0.014279242
3325,-2575,0,0.99323428,-0.056205437,-0.018862747,-0.003217116,0.026183184,0.00567701
3375,-2575,0,0.99742889,-0.036881153,-0.016669793,0.00785997,0.025926758,-0.004560929
3425,-2575,0,1.0061308,-0.022522187,-0.008699362,0.015630007,0.019072175,-0.012168669
3475,-2575,0,1.0150036,-0.015301754,0.002044369,0.017414585,0.00841289,-0.013768978
3525,-2575,0,1.019356,-0.014464412,0.011547977,0.012704823,-0.001714091,-0.008249803
3575,-2575,0,1.0160511,-0.016657667,0.0163325,0.003472747,-0.007213475,0.002580859
3625,-2575,0,1.0045857,-0.017506856,0.014746726,-0.006686386,-0.005936968,0.014821413
3675,-2575,0,0.9895218,-0.014337721,0.007584101,-0.013862561,0.001414362,0.024025414
-3675,-2525,0,0.99608523,-0.009986257,-0.012825781,0.009395037,0.004599483,-0.019245254
-3625,-2525,0,1.0083419,-0.009892835,-0.016254572,-0.000266007,0.00790972,-0.007201451
-3575,-2525,0,1.0149721,-0.007664146,-0.013267099,-0.010233017,0.004151355,0.004837073
-3525,-2525,0,1.0134363,-0.007269137,-0.004843255,-0.016558859,-0.005283098,0.012387978
-3475,-2525,0,1.0062363,-0.01252785,0.005912586,-0.016659278,-0.016573399,0.012800107
-3425,-2525,0,0.99784881,-0.025101727,0.014921229,-0.010259207,-0.025047529,0.006298595
-3375,-2525,0,0.99299234,-0.043539882,0.018711794,0.000385114,-0.027180741,-0.004034797
-3325,-2525,0,0.9946875,-0.063852452,0.015718468,0.011460483,-0.021977659,-0.013725469
-3275,-2525,0,1.0031102,-0.08094728,0.006797138,0.018961757,-0.011223177,-0.018670861
-3225,-2525,0,1.0154639,-0.090501904,-0.005080366,0.020094911,0.001301267,-0.01666669
-3175,-2525,0,1.0269642,-0.090585142,-0.015860694,0.014241517,0.011300723,-0.008129478
-3125,-2525,0,1.0325693,-0.082424976,-0.021794191,0.003162454,0.015530432,0.004185773
-3075,-2525,0,1.0288308,-0.070056945,-0.020695478,-0.00960156,0.012866402,0.016272495
-3025,-2525,0,1.0152136,-0.058972873,-0.012665465,-0.019904746,0.004559857,0.024299674
-2975,-2525,0,0.99443555,-0.054250807,-5.29E-05,-0.024344353,-0.006326863,0.025852511
-2925,-2525,0,0.97171485,-0.058810659,0.013306262,-0.021336805,-0.016021922,0.020602919
-2875,-2525,0,0.95318216,-0.072366282,0.023304142,-0.011592347,-0.021272365,0.010261455
-2825,-2525,0,0.94398332,-0.091426514,0.026827909,0.002136415,-0.02030075,-0.002084446
-2775,-2525,0,0.94667768,-0.1103297,0.022680266,0.015919009,-0.013237118,-0.012971192
-2725,-2525,0,0.96046364,-0.12291814,0.011873873,0.025795631,-0.001950103,-0.019539226
-2675,-2525,0,0.98127848,-0.12451097,-0.00260452,0.028938986,0.010507569,-0.020311588
-2625,-2525,0,1.0030298,-0.11340398,-0.016904946,0.024506198,0.020987011,-0.01549562
-2575,-2525,0,1.0194044,-0.091215037,-0.027314771,0.013595337,0.026964072,-0.006648571
-2525,-2525,0,1.0255235,-0.062634669,-0.031212881,-0.001046793,0.027128054,0.00379256
-2475,-2525,0,1.0192282,-0.034166027,-0.027698822,-0.015838077,0.021592645,0.013232816
-2425,-2525,0,1.0015585,-0.012475856,-0.017699623,-0.027304616,0.011714773,0.019564573
-2375,-2525,0,0.97638988,-0.002775528,-0.00360758,-0.032912556,-0.000360639,0.021594197
-2325,-2525,0,0.94938082,-0.007650156,0.011406108,-0.031590097,-0.012259594,0.019167392
-2275,-2525,0,0.92657208,-0.026580628,0.024185751,-0.02384375,-0.021884732,0.013029423
-2225,-2525,0,0.91302812,-0.056195226,0.03228604,-0.011493403,-0.027751597,0.004507922
-2175,-2525,0,0.91182446,-0.091112539,0.034416541,0.002861206,-0.029131735,-0.004852168
-2125,-2525,0,0.92358398,-0.12511176,0.030567141,0.016482279,-0.026027765,-0.013601463
-2075,-2525,0,0.94657528,-0.15233409,0.021835648,0.027071819,-0.019048894,-0.020586619
-2025,-2525,0,0.97725844,-0.16828635,0.010052188,0.033165134,-0.009248028,-0.025035851
-1975,-2525,0,1.0110923,-0.17046194,-0.00268503,0.034274943,0.002049296,-0.026560353
-1925,-2525,0,1.0433903,-0.15854603,-0.01443847,0.030807629,0.013408083,-0.025108809
-1875,-2525,0,1.0700474,-0.1342189,-0.02374311,0.023812864,0.023451971,-0.020907305
-1825,-2525,0,1.0880344,-0.1006702,-0.029762866,0.01466539,0.031028649,-0.014401417
-1775,-2525,0,1.0956173,-0.061942004,-0.032294363,0.004763537,0.035357192,-0.006197588
-1725,-2525,0,1.092332,-0.022249199,-0.03165726,-0.004699156,0.036125842,0.002995849
-1675,-2525,0,1.0787688,0.014610872,-0.028518207,-0.012864255,0.03351029,0.012433453
-1625,-2525,0,1.0562649,0.045670301,-0.023697037,-0.019246675,0.028099366,0.021396637
-1575,-2525,0,1.0265803,0.068988517,-0.017996367,-0.023704682,0.020738941,0.029252028
-1525,-2525,0,0.99161363,0.083641909,-0.01208098,-0.026363581,0.012338439,0.035498224
-1475,-2525,0,0.95321858,0.089552462,-0.006416682,-0.027520165,0.003687406,0.039792649
-1425,-2525,0,0.91309249,0.087217331,-0.00126715,-0.027547706,-0.004665462,0.041967094
-1375,-2525,0,0.87275171,0.077430718,0.003264689,-0.026814915,-0.012443661,0.042025525
-1325,-2525,0,0.83352017,0.061042983,0.007180105,-0.025634024,-0.019587178,0.040137246
-1275,-2525,0,0.79652947,0.038797844,0.010529606,-0.024235349,-0.026143506,0.036618479
-1225,-2525,0,0.76269758,0.011269525,0.013377955,-0.022768136,-0.032157306,0.031902615
-1175,-2525,0,0.73268402,-0.021131728,0.015791267,-0.021314664,-0.037598368,0.026494309
-1125,-2525,0,0.70686924,-0.058092345,0.017834159,-0.019909848,-0.042362649,0.020902434
-1075,-2525,0,0.6853447,-0.099312246,0.019578204,-0.018564418,-0.046325102,0.01556143
-1025,-2525,0,0.66798365,-0.14442965,0.02108747,-0.017278597,-0.049417369,0.010755589
-975,-2525,0,0.65451109,-0.19297215,0.022346683,-0.016024727,-0.051670358,0.006594748
-925,-2525,0,0.64486134,-0.24445873,0.020506486,-0.013358863,-0.053289659,0.002872936
-875,-2525,0,0.62930739,-0.29335609,0.003273841,-0.002895943,-0.052287247,0.003316562
-825,-2525,0,0.61923796,-0.34449768,0.000346422,4.20E-05,-0.048202902,0.007918179
-775,-2525,0,0.60656875,-0.39256757,0.0011704,0.00079468,-0.044094849,0.011065115
-725,-2525,0,0.59179425,-0.43682146,0.001936936,0.001301174,-0.039996836,0.013069319
-675,-2525,0,0.57588196,-0.47712082,0.002416235,0.001694427,-0.035998534,0.014190855
-625,-2525,0,0.55963159,-0.51358145,0.002683751,0.001979928,-0.032140013,0.014811981
-575,-2525,0,0.54347003,-0.5463661,0.002785014,0.00217659,-0.028484475,0.015214032
-525,-2525,0,0.5276171,-0.57564485,0.002744525,0.002295014,-0.025101531,0.015487429
-475,-2525,0,0.5121789,-0.60153806,0.002592527,0.002323824,-0.022025591,0.015538611
-425,-2525,0,0.49729738,-0.62412536,0.002358702,0.0022518,-0.019223912,0.015185283
-375,-2525,0,0.48322332,-0.64349246,0.002077665,0.002085369,-0.016602967,0.014287625
-325,-2525,0,0.47032192,-0.65976775,0.001785148,0.001853423,-0.014055656,0.012833511
-275,-2525,0,0.45900398,-0.67314929,0.001505551,0.001596249,-0.01151952,0.010949391
-225,-2525,0,0.44961864,-0.68388122,0.001245484,0.00134192,-0.00901231,0.008837341
-175,-2525,0,0.44234675,-0.69220376,0.000996577,0.001091415,-0.006618912,0.006691471
-125,-2525,0,0.43717432,-0.69831705,0.000741626,0.000823449,-0.004437513,0.004638435
-75,-2525,0,0.43392909,-0.70234632,0.000462771,0.000519486,-0.002515846,0.002715789
-25,-2525,0,0.43238258,-0.70435137,0.000157544,0.000178551,-0.000810548,0.000893035
25,-2525,0,0.43238246,-0.70435107,-0.000157583,-0.00017854,0.000810603,-0.000893101
75,-2525,0,0.43392864,-0.70234656,-0.000462786,-0.000519508,0.002515833,-0.002715712
125,-2525,0,0.43717429,-0.69831735,-0.000741628,-0.000823377,0.004437367,-0.004638521
175,-2525,0,0.44234672,-0.69220412,-0.000996533,-0.001091484,0.006619022,-0.006691254
225,-2525,0,0.44961846,-0.68388116,-0.00124552,-0.001341874,0.009012288,-0.008837101
275,-2525,0,0.45900422,-0.67314959,-0.001505534,-0.001596214,0.011519462,-0.010949498
325,-2525,0,0.47032219,-0.65976781,-0.001785,-0.001853469,0.01405573,-0.012833545
375,-2525,0,0.48322332,-0.64349258,-0.002077778,-0.002085379,0.016602926,-0.014287491
425,-2525,0,0.49729747,-0.62412548,-0.002358717,-0.002251891,0.019223757,-0.01518525
475,-2525,0,0.51217896,-0.60153824,-0.002592594,-0.002323683,0.022025678,-0.015538678
525,-2525,0,0.52761763,-0.57564485,-0.002744676,-0.002294961,0.025101725,-0.015487465
575,-2525,0,0.54347014,-0.5463661,-0.002785036,-0.002176599,0.028484508,-0.015214097
625,-2525,0,0.55963182,-0.51358151,-0.002683846,-0.001979841,0.032140017,-0.014811943
675,-2525,0,0.57588255,-0.47712082,-0.00241635,-0.0016945,0.03599849,-0.014190944
725,-2525,0,0.59179425,-0.43682125,-0.001936881,-0.001301155,0.039996982,-0.013069253
775,-2525,0,0.60656869,-0.39256713,-0.001170495,-0.000794794,0.044094812,-0.011065046
825,-2525,0,0.61923802,-0.34449789,-0.000346365,-4.19E-05,0.048202932,-0.007918153
875,-2525,0,0.62930715,-0.29335582,-0.003273819,0.002895912,0.052287254,-0.003316677
925,-2525,0,0.64486146,-0.24445856,-0.020506479,0.013358883,0.053289644,-0.002872839
975,-2525,0,0.65451157,-0.19297245,-0.02234667,0.016024806,0.051670443,-0.00659471
1025,-2525,0,0.66798389,-0.14442948,-0.021087416,0.017278634,0.049417585,-0.010755574
1075,-2525,0,0.68534511,-0.099312291,-0.019578137,0.018564384,0.046325155,-0.01556164
1125,-2525,0,0.70686895,-0.058092147,-0.017834127,0.019909887,0.042362671,-0.02090244
1175,-2525,0,0.73268396,-0.021131877,-0.01579139,0.021314736,0.037598375,-0.026494307
1225,-2525,0,0.76269752,0.011269704,-0.013377996,0.022768103,0.032157313,-0.031902444
1275,-2525,0,0.79652977,0.038797684,-0.010529567,0.024235325,0.02614375,-0.036618233
1325,-2525,0,0.83351982,0.061043125,-0.007180087,0.025633996,0.019587224,-0.040137254
1375,-2525,0,0.87275159,0.077431083,-0.003264707,0.026814867,0.012443886,-0.04202529
1425,-2525,0,0.91309297,0.087217093,0.001267166,0.027547749,0.004665578,-0.041966993
1475,-2525,0,0.95321846,0.089552477,0.006416706,0.02752018,-0.003687516,-0.039792705
1525,-2525,0,0.99161398,0.083642371,0.012081085,0.02636357,-0.012338604,-0.035497956
1575,-2525,0,1.0265806,0.068988234,0.017996373,0.023704637,-0.020738911,-0.029252185
1625,-2525,0,1.0562649,0.045670666,0.023697032,0.019246686,-0.028099202,-0.021396387
1675,-2525,0,1.078769,0.014611378,0.028518159,0.012864226,-0.033510238,-0.012433583
1725,-2525,0,1.092332,-0.022249229,0.031657282,0.004699189,-0.036125854,-0.002995998
1775,-2525,0,1.0956177,-0.061941899,0.032294445,-0.004763619,-0.035357062,0.006197598
1825,-2525,0,1.0880346,-0.10067,0.029762806,-0.014665379,-0.031028479,0.014401347
1875,-2525,0,1.0700475,-0.13421917,0.023743097,-0.023812767,-0.023451982,0.020907398
1925,-2525,0,1.0433908,-0.15854597,0.01443849,-0.030807674,-0.013408035,0.025108777
1975,-2525,0,1.0110929,-0.17046136,0.002685058,-0.034274966,-0.002049497,0.026560362
2025,-2525,0,0.97725832,-0.16828626,-0.010052245,-0.033165123,0.009247822,0.02503564
2075,-2525,0,0.94657588,-0.15233409,-0.021835655,-0.027071837,0.019048976,0.02058647
2125,-2525,0,0.92358398,-0.12511146,-0.030567084,-0.016482281,0.026027672,0.013601745
2175,-2525,0,0.91182506,-0.091113016,-0.034416486,-0.002861213,0.029131792,0.004852172
2225,-2525,0,0.91302848,-0.056195125,-0.032285992,0.011493359,0.027751658,-0.004508073
2275,-2525,0,0.9265722,-0.026580814,-0.024185758,0.023843544,0.021884719,-0.013029432
2325,-2525,0,0.94938052,-0.007651094,-0.011406161,0.031590194,0.012259612,-0.019167233
2375,-2525,0,0.97638977,-0.002775863,0.00360749,0.032912586,0.00036056,-0.021594116
2425,-2525,0,1.0015588,-0.012476351,0.017699672,0.027304448,-0.011714656,-0.019564601
2475,-2525,0,1.0192283,-0.034166474,0.027698852,0.015838131,-0.021592654,-0.013232561
2525,-2525,0,1.0255241,-0.062634543,0.031212892,0.001046829,-0.027128041,-0.003792561
2575,-2525,0,1.0194049,-0.09121494,0.027314752,-0.013595378,-0.02696424,0.006648606
2625,-2525,0,1.0030303,-0.11340383,0.016904948,-0.024506319,-0.020987075,0.015495724
2675,-2525,0,0.98127878,-0.12451035,0.002604369,-0.028938934,-0.010507431,0.020311672
2725,-2525,0,0.96046352,-0.12291793,-0.011873838,-0.025795648,0.001949827,0.019539256
2775,-2525,0,0.94667763,-0.1103293,-0.022680251,-0.015918978,0.013237266,0.01297126
2825,-2525,0,0.94398308,-0.091426462,-0.026827969,-0.00213645,0.02030077,0.002084472
2875,-2525,0,0.95318234,-0.07236632,-0.023304138,0.011592455,0.021272369,-0.010261571
2925,-2525,0,0.97171497,-0.058810744,-0.013306294,0.021336734,0.016021874,-0.020602897
2975,-2525,0,0.99443549,-0.054251049,5.30E-05,0.024344366,0.006326867,-0.025852446
3025,-2525,0,1.0152133,-0.058972888,0.01266548,0.019904707,-0.00455984,-0.024299648
3075,-2525,0,1.028831,-0.070057176,0.02069545,0.00960154,-0.012866444,-0.016272584
3125,-2525,0,1.0325691,-0.082425006,0.021794178,-0.003162445,-0.015530399,-0.004185805
3175,-2525,0,1.0269641,-0.09058474,0.015860697,-0.014241505,-0.011300741,0.008129526
3225,-2525,0,1.0154638,-0.090501778,0.005080346,-0.02009489,-0.001301283,0.016666703
3275,-2525,0,1.0031099,-0.08094731,-0.006797153,-0.018961707,0.011223225,0.01867093
3325,-2525,0,0.99468756,-0.063852631,-0.015718447,-0.011460522,0.021977637,0.013725418
3375,-2525,0,0.99299216,-0.043539729,-0.018711781,-0.000385043,0.027180821,0.004034876
3425,-2525,0,0.99784929,-0.025101118,-0.014921251,0.010259235,0.02504739,-0.006298693
3475,-2525,0,1.0062366,-0.01252762,-0.005912636,0.01665926,0.01657355,-0.01279999
3525,-2525,0,1.0134362,-0.00726954,0.004843303,0.016558867,0.005283091,-0.012388033
3575,-2525,0,1.0149719,-0.007664688,0.013267118,0.010233015,-0.0041512,-0.004837135
3625,-2525,0,1.0083421,-0.009892909,0.016254582,0.00026595,-0.007909708,0.007201467
3675,-2525,0,0.99608523,-0.009986456,0.012825737,-0.009395067,-0.004599409,0.01924533
-3675,-2475,0,1.0007824,-0.003541019,-0.015607922,0.003104708,0.008084343,-0.012360637
-3625,-2475,0,1.0092301,-0.001647857,-0.014595998,-0.007194409,0.006442884,0.000465229
-3575,-2475,0,1.0110644,-0.000177936,-0.007559997,-0.015011853,-0.001808129,0.010062104
-3525,-2475,0,1.0061127,-0.003397718,0.002890382,-0.017130584,-0.0133438,0.012863431
-3475,-2475,0,0.99843556,-0.013751557,0.012765914,-0.012517324,-0.023387587,0.008121273
-3425,-2475,0,0.99297023,-0.030790608,0.018179655,-0.002704265,-0.027671235,-0.001820687
-3375,-2475,0,0.99347466,-0.051067915,0.016921161,0.008696513,-0.024315294,-0.012461303
-3325,-2475,0,1.0009726,-0.069543645,0.009236439,0.01747174,-0.014462624,-0.019158468
-3275,-2475,0,1.0133368,-0.0814647,-0.002295119,0.020308264,-0.001695319,-0.018916052
-3225,-2475,0,1.0260319,-0.084172972,-0.013672887,0.015964491,0.009419543,-0.011455928
-3175,-2475,0,1.0337962,-0.078165069,-0.020873863,0.005704716,0.015074218,0.000802084
-3125,-2475,0,1.0326124,-0.066990755,-0.021237763,-0.007138989,0.013558287,0.013755284
-3075,-2475,0,1.0212595,-0.056049842,-0.014369505,-0.018299308,0.005741242,0.02315891
-3025,-2475,0,1.0018957,-0.050705791,-0.002273972,-0.024000142,-0.005388495,0.026086399
-2975,-2475,0,0.97947109,-0.054393042,0.011303179,-0.022193892,-0.015860369,0.021808995
-2925,-2475,0,0.96018523,-0.067364827,0.022085585,-0.013211505,-0.022075903,0.011865661
-2875,-2475,0,0.94951892,-0.086498939,0.026621906,0.000364957,-0.02191201,-0.000593094
-2825,-2475,0,0.95047981,-0.1062171,0.023348153,0.014534534,-0.015258962,-0.011889365
-2775,-2475,0,0.96263748,-0.12021051,0.01303381,0.025117898,-0.003904224,-0.018932346
-2725,-2475,0,0.98221904,-0.12334695,-0.00149774,0.028967354,0.009107333,-0.020010389
-2675,-2475,0,1.003161,-0.11341958,-0.016151238,0.024928741,0.020349212,-0.01520534
-2625,-2475,0,1.0189688,-0.091909975,-0.027003201,0.014089725,0.027119119,-0.006139671
-2575,-2475,0,1.024549,-0.063417993,-0.031205447,-0.00075234,0.027903128,0.004656363
-2525,-2475,0,1.017606,-0.034611333,-0.027717672,-0.01583188,0.022674719,0.014414031
-2475,-2475,0,0.99921674,-0.012445416,-0.01747226,-0.027471501,0.012751028,0.020841055
-2425,-2475,0,0.97347599,-0.0024096,-0.002999585,-0.032996383,0.000349435,0.022604369
-2375,-2475,0,0.94637972,-0.007232104,0.012320575,-0.031302631,-0.011998206,0.019507755
-2325,-2475,0,0.92429501,-0.026338637,0.025138091,-0.022979802,-0.022003669,0.012379624
-2275,-2475,0,0.91245842,-0.056124084,0.032897782,-0.010014343,-0.028027344,0.002749835
-2225,-2475,0,0.9138633,-0.090886593,0.034323119,0.004797294,-0.029270817,-0.007562561
-2175,-2475,0,0.92876804,-0.1241218,0.029535577,0.018544711,-0.025769899,-0.016839255
-2125,-2475,0,0.95486015,-0.14983046,0.019841757,0.028829448,-0.01824501,-0.023740137
-2075,-2475,0,0.98793209,-0.16357008,0.007296306,0.034184352,-0.007883919,-0.027445769
-2025,-2475,0,1.0228549,-0.16306449,-0.005824482,0.034223463,0.003876183,-0.027667809
-1975,-2475,0,1.0545626,-0.14833531,-0.017494585,0.029533258,0.015542755,-0.024572305
-1925,-2475,0,1.0788612,-0.12142268,-0.026264297,0.021378411,0.025724716,-0.018657323
-1875,-2475,0,1.0929197,-0.08582747,-0.031400807,0.011328527,0.033266775,-0.010625571
-1825,-2475,0,1.0954236,-0.045822978,-0.032854464,0.000907771,0.03735907,-0.001275624
-1775,-2475,0,1.0864487,-0.005781725,-0.03110604,-0.008657564,0.037621304,0.00858369
-1725,-2475,0,1.0671438,0.030398674,-0.026955467,-0.016564658,0.034141388,0.0181913
-1675,-2475,0,1.0393323,0.059681848,-0.021311119,-0.022442382,0.027451228,0.026876938
-1625,-2475,0,1.0051291,0.080088481,-0.015017074,-0.026279278,0.018424548,0.034090348
-1575,-2475,0,0.96664166,0.090695158,-0.008739983,-0.028311837,0.008115095,0.039429076
-1525,-2475,0,0.92577922,0.091476567,-0.002917169,-0.028910086,-0.00244268,0.042653944
-1475,-2475,0,0.88417107,0.083047614,0.002239337,-0.028479084,-0.012418794,0.043696631
-1425,-2475,0,0.84317756,0.066368893,0.006696389,-0.027389934,-0.021307617,0.042651415
-1375,-2475,0,0.80394602,0.042475808,0.010529703,-0.025940094,-0.028957637,0.039749876
-1325,-2475,0,0.76746815,0.012278523,0.013857109,-0.02434,-0.035497762,0.035327263
-1275,-2475,0,0.73460686,-0.023536004,0.016784452,-0.022722028,-0.041199286,0.029782504
-1225,-2475,0,0.7060883,-0.064521462,0.019380238,-0.021157041,-0.046322078,0.023544407
-1175,-2475,0,0.68245351,-0.11040223,0.021690501,-0.019684047,-0.051007472,0.017037226
-1125,-2475,0,0.66402036,-0.16098472,0.023691481,-0.018296931,-0.055247758,0.010656741
-1075,-2475,0,0.65082777,-0.21603814,0.025678776,-0.017129268,-0.058975153,0.004671137
-1025,-2475,0,0.63644886,-0.27203441,0.011331598,-0.007915745,-0.061262786,0.000872204
-975,-2475,0,0.6228987,-0.32947585,-0.000141434,-0.000184578,-0.057908971,0.006165004
-925,-2475,0,0.60994565,-0.38696688,0.001281521,0.000731602,-0.053278044,0.011730117
-875,-2475,0,0.59286982,-0.44068867,0.00238725,0.001583814,-0.048323192,0.016327951
-825,-2475,0,0.57279444,-0.48998851,0.003123225,0.002321592,-0.043452449,0.019676648
-775,-2475,0,0.55096209,-0.53456438,0.003544699,0.002872615,-0.038890809,0.021690652
-725,-2475,0,0.52844459,-0.57438314,0.00370152,0.003216239,-0.034691818,0.02250305
-675,-2475,0,0.5060879,-0.60965276,0.003652525,0.003375091,-0.030800968,0.022447217
-625,-2475,0,0.48443103,-0.64071733,0.003461544,0.003392887,-0.027152762,0.021929771
-575,-2475,0,0.46372384,-0.66794902,0.003180969,0.003313168,-0.023738567,0.021269929
-525,-2475,0,0.44401205,-0.69166732,0.002848967,0.003159585,-0.020604078,0.02059181
-475,-2475,0,0.42527953,-0.71211171,0.002492867,0.002934895,-0.017799031,0.019816758
-425,-2475,0,0.40757442,-0.72947168,0.002133761,0.002639293,-0.015319899,0.018756833
-375,-2475,0,0.39109185,-0.74394345,0.001789601,0.00228833,-0.013091802,0.017244834
-325,-2475,0,0.37616348,-0.75577366,0.001473652,0.001917909,-0.011003664,0.015236501
-275,-2475,0,0.3631748,-0.76526469,0.00119179,0.001569825,-0.008969164,0.012834298
-225,-2475,0,0.35245413,-0.77273762,0.000942128,0.001268541,-0.006974139,0.010238108
-175,-2475,0,0.344161,-0.77847975,0.000717315,0.001006726,-0.005077495,0.007657927
-125,-2475,0,0.33825588,-0.782691,0.000507823,0.00075266,-0.003365372,0.005240576
-75,-2475,0,0.33453843,-0.78547794,0.000304289,0.0004747,-0.001885914,0.003032755
-25,-2475,0,0.33276162,-0.78687161,0.000101646,0.000163127,-0.000603027,0.000990252
25,-2475,0,0.33276185,-0.78687161,-0.000101679,-0.00016316,0.000603112,-0.000990342
75,-2475,0,0.33453858,-0.78547764,-0.000304408,-0.000474693,0.001885949,-0.003032778
125,-2475,0,0.33825505,-0.7826907,-0.000507837,-0.000752642,0.003365393,-0.005240511
175,-2475,0,0.34416091,-0.77847975,-0.000717414,-0.001006824,0.005077363,-0.007658068
225,-2475,0,0.35245401,-0.77273738,-0.000942154,-0.001268509,0.006974118,-0.010237925
275,-2475,0,0.36317515,-0.76526427,-0.001191762,-0.001569875,0.008969243,-0.012834283
325,-2475,0,0.37616318,-0.7557739,-0.001473676,-0.001917934,0.01100383,-0.015236525
375,-2475,0,0.39109212,-0.74394321,-0.001789694,-0.002288319,0.013091693,-0.017244983
425,-2475,0,0.40757421,-0.72947145,-0.002133766,-0.002639346,0.015319901,-0.018756861
475,-2475,0,0.42527929,-0.71211159,-0.002492914,-0.002934834,0.017798956,-0.019816868
525,-2475,0,0.44401184,-0.69166732,-0.002849087,-0.003159579,0.020604085,-0.020591661
575,-2475,0,0.46372396,-0.66794908,-0.003180966,-0.003313239,0.023738446,-0.021269843
625,-2475,0,0.48443073,-0.64071715,-0.003461549,-0.003392942,0.027152838,-0.021929659
675,-2475,0,0.50608766,-0.60965228,-0.003652553,-0.003375144,0.030800834,-0.022447176
725,-2475,0,0.52844465,-0.57438332,-0.003701475,-0.003216164,0.03469187,-0.022503119
775,-2475,0,0.55096245,-0.53456497,-0.003544737,-0.00287252,0.038890872,-0.021690601
825,-2475,0,0.57279468,-0.48998868,-0.003123282,-0.002321562,0.043452494,-0.019676711
875,-2475,0,0.59287,-0.44068825,-0.002387345,-0.00158377,0.048323233,-0.016328029
925,-2475,0,0.60994577,-0.38696656,-0.001281461,-0.000731635,0.053278208,-0.011730105
975,-2475,0,0.62289882,-0.32947603,0.000141611,0.000184686,0.057908997,-0.006164754
1025,-2475,0,0.63644922,-0.27203459,-0.011331657,0.00791583,0.061262984,-0.000872175
1075,-2475,0,0.65082765,-0.21603788,-0.025678763,0.017129332,0.058975089,-0.004671161
1125,-2475,0,0.66402006,-0.16098508,-0.023691446,0.018297074,0.055247888,-0.010656822
1175,-2475,0,0.68245387,-0.1104026,-0.021690575,0.019684147,0.051007371,-0.017037142
1225,-2475,0,0.7060883,-0.0645217,-0.019380294,0.021157011,0.046322126,-0.023544785
1275,-2475,0,0.73460692,-0.023536216,-0.016784448,0.022721909,0.041199304,-0.029782683
1325,-2475,0,0.76746774,0.012278792,-0.013857163,0.024339929,0.035497688,-0.035327263
1375,-2475,0,0.80394638,0.042475279,-0.010529799,0.025939981,0.028957641,-0.039749876
1425,-2475,0,0.84317768,0.066368431,-0.006696444,0.027389996,0.021307735,-0.042651325
1475,-2475,0,0.88417131,0.083047599,-0.002239352,0.028479012,0.01241871,-0.043696672
1525,-2475,0,0.92577958,0.091476083,0.002917173,0.02891003,0.002442539,-0.04265397
1575,-2475,0,0.96664184,0.090695143,0.008740054,0.028311763,-0.008115141,-0.039429169
1625,-2475,0,1.0051286,0.080088459,0.015017069,0.026279224,-0.018424645,-0.034090396
1675,-2475,0,1.0393322,0.059681796,0.021311019,0.022442438,-0.027451195,-0.026877016
1725,-2475,0,1.0671442,0.030399077,0.026955377,0.016564569,-0.034141406,-0.01819152
1775,-2475,0,1.0864489,-0.00578133,0.031106036,0.008657512,-0.03762133,-0.008583766
1825,-2475,0,1.0954235,-0.045823179,0.032854408,-0.000907857,-0.037359115,0.001275596
1875,-2475,0,1.0929191,-0.085827038,0.031400785,-0.011328505,-0.033267021,0.010625594
1925,-2475,0,1.0788612,-0.12142277,0.026264286,-0.021378422,-0.025724821,0.018657222
1975,-2475,0,1.0545626,-0.14833528,0.017494513,-0.029533226,-0.01554258,0.024572223
2025,-2475,0,1.0228547,-0.16306427,0.00582449,-0.034223471,-0.003876178,0.027667951
2075,-2475,0,0.98793203,-0.16357028,-0.007296313,-0.034184393,0.007883877,0.027445819
2125,-2475,0,0.95486003,-0.14983067,-0.019841773,-0.028829504,0.018244853,0.023740066
2175,-2475,0,0.92876834,-0.12412159,-0.029535543,-0.018544663,0.025770022,0.016839072
2225,-2475,0,0.91386324,-0.090887092,-0.034323104,-0.004797213,0.029270723,0.007562624
2275,-2475,0,0.9124583,-0.056123838,-0.032897852,0.01001426,0.028027501,-0.002749823
2325,-2475,0,0.92429531,-0.026338559,-0.025138041,0.022979748,0.022003829,-0.012379277
2375,-2475,0,0.94637978,-0.007231951,-0.01232063,0.031302661,0.011998299,-0.019507777
2425,-2475,0,0.97347581,-0.002409224,0.002999699,0.032996356,-0.000349422,-0.022604469
2475,-2475,0,0.99921691,-0.012445442,0.017472176,0.027471501,-0.012750968,-0.020841058
2525,-2475,0,1.0176057,-0.034611031,0.027717676,0.015831832,-0.022674549,-0.014413919
2575,-2475,0,1.024549,-0.063417487,0.031205546,0.000752363,-0.027903162,-0.004656469
2625,-2475,0,1.0189695,-0.091909893,0.027003158,-0.014089699,-0.027119193,0.006139671
2675,-2475,0,1.0031612,-0.11341931,0.016151182,-0.024928749,-0.020349408,0.015205287
2725,-2475,0,0.98221821,-0.12334726,0.00149765,-0.028967222,-0.009107234,0.020010438
2775,-2475,0,0.96263731,-0.12021056,-0.013033807,-0.025117917,0.003904167,0.018932305
