x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
1025,-275,0,-0.64493096,-0.67231536,0.001425127,-0.000799248,-0.009833768,-0.020664301
1075,-275,0,-0.63527685,-0.6917516,0.000857882,-0.001365823,-0.013024652,-0.025326794
1125,-275,0,-0.62534004,-0.70936596,6.62E-05,-0.001607707,-0.017214375,-0.028572969
1175,-275,0,-0.61383677,-0.72466302,-0.000762462,-0.001446241,-0.021544579,-0.029755414
1225,-275,0,-0.59949052,-0.73782766,-0.001409726,-0.000902187,-0.024981238,-0.02876701
1275,-275,0,-0.58134818,-0.7496987,-0.001689031,-0.000104557,-0.026603071,-0.026166016
1325,-275,0,-0.55904412,-0.76156533,-0.001508989,0.000734895,-0.025917258,-0.023094328
1375,-275,0,-0.53291541,-0.77479273,-0.000911405,0.001374601,-0.023088219,-0.020980336
1425,-275,0,-0.50391376,-0.79041374,-7.11E-05,0.00161625,-0.018973134,-0.021094894
1475,-275,0,-0.47331759,-0.80878204,0.000750992,0.001373557,-0.014909798,-0.024107337
1525,-275,0,-0.44230843,-0.82941717,0.001289437,0.000713856,-0.012292242,-0.029807394
1575,-275,0,-0.41154388,-0.85110563,0.00136298,-0.000148379,-0.012062289,-0.037123665
1625,-275,0,-0.38087636,-0.87224126,0.000941895,-0.000913692,-0.014308052,-0.044463951
1675,-275,0,-0.34932357,-0.89129472,0.000164437,-0.001297793,-0.01814137,-0.050279953
1725,-275,0,-0.31533119,-0.90726227,-0.000707021,-0.001139635,-0.021940853,-0.053651556
1775,-275,0,-0.27724761,-0.91991121,-0.001377961,-0.000472441,-0.023901176,-0.054656044
1825,-275,0,-0.23385623,-0.9297334,-0.00163093,0.000473968,-0.022697382,-0.054359347
1875,-275,0,-0.18476264,-0.93760955,-0.001407468,0.001349797,-0.01799931,-0.054404281
1925,-275,0,-0.1304931,-0.94429648,-0.000833879,0.00181787,-0.010609454,-0.056344073
1975,-275,0,-0.072249785,-0.94993937,-0.00017147,0.001689741,-0.002138343,-0.060989745
2025,-275,0,-0.011417706,-0.95379663,0.000288003,0.001008878,0.005671205,-0.068045788
2075,-275,0,0.050976224,-0.95428854,0.000342106,3.82E-05,0.011712078,-0.076197892
2125,-275,0,0.1146276,-0.94933403,-3.64E-05,-0.000848158,0.016037725,-0.083628729
2175,-275,0,0.17996734,-0.93684423,-0.00068662,-0.001326476,0.019915666,-0.088730998
2225,-275,0,0.24779327,-0.91515249,-0.001327955,-0.001268971,0.02535693,-0.090702996
2275,-275,0,0.31863219,-0.883196,-0.001680872,-0.000803906,0.034309339,-0.089736044
2325,-275,0,0.3920761,-0.8404187,-0.001590034,-0.000258501,0.047845241,-0.086697564
2375,-275,0,0.46632379,-0.78646243,-0.001089278,-3.21E-06,0.065673776,-0.082442917
2425,-275,0,0.53809601,-0.72088432,-0.000382572,-0.00026885,0.086169057,-0.077083305
2475,-275,0,0.60294998,-0.64311093,0.000256003,-0.001018868,0.10685721,-0.06958726
2525,-275,0,0.65586007,-0.55279446,0.000615962,-0.001943136,0.12511294,-0.057968076
2575,-275,0,0.69190621,-0.45050099,0.000673819,-0.002589579,0.13872603,-0.040054291
2625,-275,0,0.70690686,-0.33853313,0.001134176,-0.002769729,0.14611423,-0.014577954
2675,-275,0,0.77167964,-0.25048348,-0.014400543,0.004229202,0.14151487,0.005420008
2725,-275,0,0.78210771,-0.15087552,-0.007594008,0.003220583,0.11488049,-0.022547882
2775,-275,0,0.80296642,-0.067094788,-0.00613428,0.004797703,0.090646349,-0.043243986
2825,-275,0,0.84023935,-0.003970671,-0.004166186,0.006171084,0.066910349,-0.058361027
2875,-275,0,0.88756257,0.038100697,-0.001707589,0.006835705,0.042585425,-0.067955628
2925,-275,0,0.93834895,0.059409793,0.000860023,0.006544956,0.017565053,-0.071121514
2975,-275,0,0.98608834,0.06180957,0.003083404,0.005304666,-0.006967198,-0.066677637
3025,-275,0,1.025118,0.048974697,0.004580176,0.003351839,-0.028535791,-0.054040812
3075,-275,0,1.0514412,0.026126167,0.005134862,0.001073915,-0.04388041,-0.034061082
3125,-275,0,1.0633229,-0.000677299,0.004734657,-0.001100942,-0.049942482,-0.009475743
3175,-275,0,1.0614864,-0.025490616,0.003546197,-0.002803674,-0.04505273,0.015295167
3225,-275,0,1.0488526,-0.043458842,0.001856096,-0.003788528,-0.029894942,0.035077337
3275,-275,0,1.0298634,-0.051595513,2.72E-06,-0.003954664,-0.007818293,0.045372318
3325,-275,0,1.0095241,-0.04919019,-0.001678671,-0.003339175,0.015740773,0.043831259
3375,-275,0,0.99236858,-0.037766796,-0.002895892,-0.002097152,0.034650609,0.031224076
3425,-275,0,0.98155612,-0.02058957,-0.00343003,-0.000482168,0.043894377,0.011477134
3475,-275,0,0.97829735,-0.001821928,-0.003170231,0.001176066,0.04117506,-0.009334194
3525,-275,0,0.98171723,0.014451301,-0.002152319,0.002507681,0.027772777,-0.024742367
3575,-275,0,0.98913205,0.025294062,-0.000598735,0.003180794,0.008367844,-0.030122835
3625,-275,0,0.99699968,0.029533658,0.001110836,0.00299074,-0.010683505,-0.02412425
3675,-275,0,1.001637,0.028440597,0.002506501,0.001946827,-0.023357118,-0.009086072
-3675,-225,0,1.0011171,0.02888529,-0.001980488,-0.00164536,0.022845019,0.010257693
-3625,-225,0,0.99629557,0.029668614,-0.000808354,-0.002450994,0.009558315,0.024835089
-3575,-225,0,0.98842156,0.024992865,0.00059214,-0.002551717,-0.009764425,0.030085562
-3525,-225,0,0.98125106,0.013740472,0.001839299,-0.001955095,-0.028985741,0.023905089
-3475,-225,0,0.97829324,-0.002786043,0.002631512,-0.000839118,-0.041784339,0.007905643
-3425,-225,0,0.98213452,-0.021545907,0.002798677,0.000521605,-0.043654013,-0.013087273
-3375,-225,0,0.99350864,-0.038409572,0.002321235,0.001826867,-0.033570617,-0.032537613
-3325,-225,0,1.0110508,-0.049238354,0.001296461,0.002812963,-0.014080223,-0.044450022
-3275,-225,0,1.031473,-0.050866034,-9.45E-05,0.00327884,0.009636005,-0.045091014
-3225,-225,0,1.0501636,-0.041919481,-0.001612392,0.003102587,0.031409927,-0.033932865
-3175,-225,0,1.0621116,-0.023288025,-0.002983893,0.00225771,0.045896053,-0.013537699
-3125,-225,0,1.06295,0.001867824,-0.003932975,0.000829373,0.049923066,0.011471143
-3075,-225,0,1.0499014,0.028560914,-0.004226391,-0.000978101,0.043006334,0.035906523
-3025,-225,0,1.0224323,0.050779834,-0.003729992,-0.002859536,0.026973044,0.055433217
-2975,-225,0,0.98248279,0.06247953,-0.002458081,-0.004462023,0.004957646,0.067449644
-2925,-225,0,0.93422771,0.058527913,-0.000591911,-0.005468198,-0.019792361,0.071238056
-2875,-225,0,0.88345289,0.035387751,0.001551024,-0.005687033,-0.044879545,0.067466222
-2825,-225,0,0.83671802,-0.008645026,0.003595045,-0.005119159,-0.069224201,0.057332262
-2775,-225,0,0.80057025,-0.073738329,0.005191404,-0.003959299,-0.093026303,0.041702177
-2725,-225,0,0.78123784,-0.15942855,0.00588369,-0.002452748,-0.11743636,0.020450206
-2675,-225,0,0.7634989,-0.25736105,0.00358109,-0.000171893,-0.14429954,-0.007908367
-2625,-225,0,0.70648813,-0.3493802,0.000126661,0.001893531,-0.14600955,0.017416999
-2575,-225,0,0.68928325,-0.46080795,-0.000481174,0.002103054,-0.1379458,0.042235408
-2525,-225,0,0.65133369,-0.56223178,-0.000441238,0.001552356,-0.12373829,0.059537414
-2475,-225,0,0.59691465,-0.65152121,-9.87E-05,0.00076176,-0.10505376,0.070693463
-2425,-225,0,0.5310148,-0.72822714,0.000441478,0.000134811,-0.084171496,0.077918686
-2375,-225,0,0.45865506,-0.79273701,0.000990219,-7.47E-05,-0.063749909,0.08314757
-2325,-225,0,0.38419855,-0.84561163,0.001330187,0.000152347,-0.046227962,0.087302156
-2275,-225,0,0.31079111,-0.88727951,0.001318382,0.000612827,-0.033127747,0.090166554
-2225,-225,0,0.2400873,-0.91811198,0.000957257,0.00099373,-0.024595462,0.090839557
-2175,-225,0,0.17238279,-0.93872458,0.000398811,0.001026888,-0.019426484,0.088491231
-2125,-225,0,0.10709538,-0.95026624,-0.000119811,0.000616962,-0.015603546,0.083031729
-2075,-225,0,0.043447509,-0.95448899,-0.00037818,-0.000117627,-0.011137711,0.07538373
-2025,-225,0,-0.018920057,-0.95351779,-0.000268759,-0.000899867,-0.004865694,0.067233682
-1975,-225,0,-0.079614669,-0.94940382,0.000159603,-0.001421072,0.003124854,0.060398594
-1925,-225,0,-0.13754976,-0.94363469,0.000720926,-0.001474902,0.011605769,0.056105614
-1875,-225,0,-0.19134016,-0.93682289,0.001171631,-0.001043332,0.018787345,0.054509476
-1825,-225,0,-0.23984998,-0.92871094,0.001308315,-0.000299609,0.023103494,0.054658849
-1775,-225,0,-0.28266901,-0.91848552,0.001049281,0.000467579,0.023872904,0.05491703
-1725,-225,0,-0.32031202,-0.90529007,0.000465153,0.000971855,0.021574905,0.053648915
-1675,-225,0,-0.35407954,-0.88872588,-0.000249952,0.001037666,0.017652353,0.049884818
-1625,-225,0,-0.38563734,-0.86915654,-0.000851757,0.000659545,0.013952455,0.043693941
-1575,-225,0,-0.41647685,-0.84770632,-0.001135824,-8.42E-06,0.012045717,0.036141314
-1525,-225,0,-0.44745892,-0.82596678,-0.001008141,-0.000718342,0.012695971,0.028862491
-1475,-225,0,-0.47859251,-0.80552864,-0.000514825,-0.001222372,0.015662845,0.023449752
-1425,-225,0,-0.50910711,-0.78751063,0.000179864,-0.001355954,0.019878078,0.020889593
-1375,-225,0,-0.53777307,-0.77225089,0.000851061,-0.001083818,0.023889754,0.021252468
-1325,-225,0,-0.56334347,-0.7592504,0.001289851,-0.000498722,0.026385795,0.023724275
-1275,-225,0,-0.5849669,-0.74736953,0.0013669,0.000219202,0.026608057,0.026929773
-1225,-225,0,-0.60245013,-0.73520505,0.001067107,0.000864358,0.024526931,0.029407643
-1175,-225,0,-0.6163004,-0.7215153,0.000483939,0.001266829,0.020763896,0.030058032
-1125,-225,0,-0.62757438,-0.70556676,-0.000216029,0.001333924,0.01632487,0.02842328
-1075,-225,0,-0.63758624,-0.68732226,-0.000848662,0.001066371,0.012264842,0.024732979
-1025,-225,0,-0.64758468,-0.66741884,-0.001263942,0.000545648,0.009400138,0.019744538
-975,-225,0,-0.6584816,-0.64698941,-0.001381642,-9.47E-05,0.0081448,0.014456901
-925,-225,0,-0.67069775,-0.62736911,-0.001201486,-0.000708872,0.008485069,0.009808764
-875,-225,0,-0.6841346,-0.60979092,-0.00079053,-0.001173455,0.010070482,0.006451218
-825,-225,0,-0.69827086,-0.59513712,-0.00025533,-0.001413186,0.01235912,0.004641028
-775,-225,0,-0.71232736,-0.58379841,0.000289789,-0.001408701,0.01476962,0.004258866
-725,-225,0,-0.72546279,-0.57566184,0.000749545,-0.001192227,0.016800577,0.004917207
-675,-225,0,-0.73694491,-0.57020414,0.001062293,-0.000830566,0.018099368,0.006110503
-625,-225,0,-0.74627703,-0.56665713,0.001204452,-0.000403201,0.018488582,0.00735688
-575,-225,0,-0.75325799,-0.56419522,0.001185659,1.54E-05,0.017953992,0.008300129
-525,-225,0,-0.75797927,-0.56209749,0.001039025,0.000370321,0.01661516,0.008755023
-475,-225,0,-0.76077354,-0.5598582,0.000810819,0.000630254,0.014679597,0.008699404
-425,-225,0,-0.76212734,-0.55722749,0.000550122,0.000785962,0.012398516,0.008226832
-375,-225,0,-0.76257443,-0.55418897,0.000300892,0.000844656,0.010020575,0.007483916
-325,-225,0,-0.76260591,-0.5508979,9.58E-05,0.000823277,0.007755609,0.006607922
-275,-225,0,-0.76259392,-0.5475949,-4.76E-05,0.000742933,0.005750864,0.00569029
-225,-225,0,-0.7627455,-0.54453081,-0.000125996,0.000625012,0.004082173,0.004762859
-175,-225,0,-0.7631079,-0.54191279,-0.000148618,0.000487557,0.002758531,0.003811642
-125,-225,0,-0.76359612,-0.53987896,-0.000130044,0.000344445,0.001738333,0.002805773
-75,-225,0,-0.76405621,-0.53850216,-8.63E-05,0.000203673,0.000948704,0.001726426
-25,-225,0,-0.76433456,-0.53781164,-3.00E-05,6.72E-05,0.000300282,0.000583656
25,-225,0,-0.76433456,-0.5378111,3.00E-05,-6.73E-05,-0.000300373,-0.000583796
75,-225,0,-0.76405644,-0.53850251,8.63E-05,-0.000203658,-0.000948508,-0.001726397
125,-225,0,-0.76359618,-0.53987855,0.000130095,-0.00034441,-0.001738228,-0.002805961
175,-225,0,-0.7631079,-0.54191297,0.000148618,-0.000487492,-0.002758507,-0.00381166
225,-225,0,-0.76274586,-0.54453075,0.000126016,-0.000624993,-0.004082202,-0.004762872
275,-225,0,-0.76259351,-0.54759449,4.76E-05,-0.000742924,-0.005750934,-0.005690344
325,-225,0,-0.76260608,-0.55089796,-9.58E-05,-0.000823271,-0.007755656,-0.006607939
375,-225,0,-0.76257432,-0.55418926,-0.000300891,-0.000844604,-0.01002048,-0.007483777
425,-225,0,-0.76212698,-0.55722737,-0.000550082,-0.000785991,-0.012398584,-0.008226959
475,-225,0,-0.76077449,-0.55985862,-0.000810833,-0.000630236,-0.014679607,-0.008699345
525,-225,0,-0.75797892,-0.56209743,-0.001039018,-0.000370332,-0.016615169,-0.00875503
575,-225,0,-0.75325787,-0.56419551,-0.001185654,-1.54E-05,-0.017954102,-0.008300064
625,-225,0,-0.74627697,-0.56665689,-0.001204447,0.000403185,-0.018488646,-0.007356833
675,-225,0,-0.73694509,-0.57020384,-0.001062321,0.000830492,-0.018099397,-0.006110337
725,-225,0,-0.72546279,-0.57566172,-0.00074957,0.001192263,-0.016800562,-0.004917262
775,-225,0,-0.71232754,-0.58379817,-0.000289821,0.001408659,-0.014769747,-0.004258877
825,-225,0,-0.69827062,-0.59513688,0.000255416,0.001413202,-0.012359153,-0.004640945
875,-225,0,-0.68413448,-0.60979092,0.000790546,0.001173487,-0.010070376,-0.006451133
925,-225,0,-0.67069757,-0.62736917,0.001201505,0.000708909,-0.008484988,-0.009808721
975,-225,0,-0.65848154,-0.64698946,0.0013816,9.47E-05,-0.008144637,-0.014456877
1025,-225,0,-0.64758432,-0.66741884,0.001263962,-0.000545581,-0.009400155,-0.019744519
1075,-225,0,-0.637586,-0.68732214,0.000848699,-0.001066336,-0.012264699,-0.024732981
1125,-225,0,-0.62757456,-0.70556742,0.000215973,-0.001333907,-0.016324928,-0.028423175
1175,-225,0,-0.6163007,-0.72151494,-0.000483983,-0.001266793,-0.020763781,-0.030057963
1225,-225,0,-0.60244966,-0.73520482,-0.001067138,-0.000864312,-0.024526976,-0.029407483
1275,-225,0,-0.58496743,-0.74736947,-0.001366858,-0.000219202,-0.026608093,-0.026929816
1325,-225,0,-0.56334323,-0.7592504,-0.001289861,0.000498719,-0.026385929,-0.02372428
1375,-225,0,-0.53777319,-0.77225113,-0.00085099,0.001083776,-0.023889691,-0.021252524
1425,-225,0,-0.50910759,-0.78751028,-0.000179861,0.001356003,-0.019877994,-0.020889495
1475,-225,0,-0.47859269,-0.80552888,0.000514753,0.001222394,-0.015662903,-0.023449721
1525,-225,0,-0.44745868,-0.82596689,0.001008145,0.000718376,-0.012695927,-0.028862447
1575,-225,0,-0.41647667,-0.84770668,0.001135804,8.41E-06,-0.012045681,-0.036141329
1625,-225,0,-0.38563743,-0.86915636,0.00085184,-0.000659562,-0.013952605,-0.043693893
1675,-225,0,-0.35407946,-0.88872552,0.000249919,-0.001037695,-0.017652426,-0.049884759
1725,-225,0,-0.32031178,-0.90529007,-0.000465149,-0.000971894,-0.021574868,-0.05364915
1775,-225,0,-0.28266913,-0.91848582,-0.001049265,-0.000467595,-0.023872953,-0.054917164
1825,-225,0,-0.23984978,-0.92871118,-0.001308317,0.000299612,-0.023103738,-0.054658934
1875,-225,0,-0.19134,-0.93682355,-0.00117161,0.001043418,-0.0187873,-0.054509498
1925,-225,0,-0.13755015,-0.94363451,-0.000720883,0.001474952,-0.011605791,-0.056105673
1975,-225,0,-0.079614505,-0.94940388,-0.000159553,0.001421094,-0.003124686,-0.06039862
2025,-225,0,-0.01892025,-0.95351791,0.00026868,0.000899834,0.00486572,-0.067233682
2075,-225,0,0.043447178,-0.95448899,0.000378174,0.000117555,0.011137821,-0.075383708
2125,-225,0,0.10709567,-0.95026612,0.000119722,-0.000616912,0.015603499,-0.083031803
2175,-225,0,0.17238259,-0.93872428,-0.000398736,-0.001026943,0.019426458,-0.088491172
2225,-225,0,0.24008718,-0.9181124,-0.000957253,-0.000993649,0.024595402,-0.090839572
2275,-225,0,0.31079075,-0.88727963,-0.001318377,-0.000612837,0.033127882,-0.090166591
2325,-225,0,0.38419855,-0.84561181,-0.001330241,-0.0001523,0.046227958,-0.087302193
2375,-225,0,0.458655,-0.79273707,-0.000990109,7.47E-05,0.063749947,-0.083147407
2425,-225,0,0.53101522,-0.72822726,-0.000441385,-0.000134794,0.084171519,-0.077918559
2475,-225,0,0.59691429,-0.65152133,9.88E-05,-0.000761747,0.1050538,-0.070693538
2525,-225,0,0.65133381,-0.56223178,0.000441246,-0.001552341,0.12373825,-0.059537254
2575,-225,0,0.68928277,-0.46080804,0.0004811,-0.002103105,0.13794588,-0.042235453
2625,-225,0,0.70648807,-0.3493802,-0.0001267,-0.001893492,0.14600949,-0.017417096
2675,-225,0,0.7634986,-0.25736105,-0.003581045,0.000171905,0.14429945,0.007908161
2725,-225,0,0.78123748,-0.1594284,-0.005883705,0.002452753,0.11743648,-0.020450335
2775,-225,0,0.80057001,-0.073738359,-0.005191332,0.003959336,0.093026325,-0.041702107
2825,-225,0,0.8367182,-0.008644989,-0.003595039,0.005119081,0.069224186,-0.0573324
2875,-225,0,0.88345337,0.035387896,-0.001550992,0.005687066,0.044879545,-0.067466177
2925,-225,0,0.93422812,0.058527701,0.000591901,0.005468141,0.019792423,-0.071238123
2975,-225,0,0.98248279,0.062479682,0.002458089,0.004462034,-0.00495764,-0.067449637
3025,-225,0,1.0224323,0.050780147,0.003729982,0.002859531,-0.026973067,-0.055433176
3075,-225,0,1.049901,0.028560849,0.004226388,0.000978079,-0.043006353,-0.035906546
3125,-225,0,1.0629499,0.001868207,0.003932976,-0.00082939,-0.049922992,-0.011471097
3175,-225,0,1.0621114,-0.023288019,0.002983878,-0.002257727,-0.045896031,0.013537745
3225,-225,0,1.0501636,-0.041919593,0.001612381,-0.003102573,-0.031409919,0.033932921
3275,-225,0,1.031473,-0.050866067,9.45E-05,-0.003278823,-0.009635973,0.045091029
3325,-225,0,1.0110514,-0.049238723,-0.001296482,-0.002812939,0.014080273,0.04445003
3375,-225,0,0.99350905,-0.038409665,-0.002321247,-0.001826833,0.033570673,0.032537617
3425,-225,0,0.98213476,-0.021545822,-0.002798615,-0.000521568,0.043653887,0.013087139
3475,-225,0,0.9782933,-0.002786146,-0.002631512,0.000839112,0.041784469,-0.007905465
3525,-225,0,0.98125124,0.013740268,-0.001839297,0.001955091,0.028985668,-0.023905054
3575,-225,0,0.9884215,0.024993021,-0.000592114,0.002551703,0.009764423,-0.030085618
3625,-225,0,0.99629521,0.029669095,0.00080832,0.002451038,-0.009558296,-0.02483503
3675,-225,0,1.0011166,0.028885497,0.001980473,0.001645334,-0.022845024,-0.010257728
-3675,-175,0,1.000791,0.029249098,-0.001493971,-0.001307113,0.022413259,0.0111668
-3625,-175,0,0.99583596,0.029793769,-0.000563301,-0.001901488,0.008647583,0.025357837
-3575,-175,0,0.98797709,0.024784628,0.000526692,-0.001944436,-0.010871538,0.030001108
-3525,-175,0,0.98102355,0.013227592,0.001481136,-0.001451304,-0.029922582,0.023184951
-3475,-175,0,0.97845423,-0.003470884,0.002071911,-0.000566647,-0.042220272,0.006729375
-3425,-175,0,0.98277456,-0.022188447,0.002173963,0.000494092,-0.043403339,-0.01438323
-3375,-175,0,0.99460316,-0.038763613,0.001778174,0.001499783,-0.032656271,-0.033570457
-3325,-175,0,1.012454,-0.049082249,0.000963414,0.002249003,-0.01272149,-0.044907775
-3275,-175,0,1.0329351,-0.050056808,-0.000128564,0.00258913,0.011093482,-0.044821803
-3225,-175,0,1.0513741,-0.040439606,-0.001312047,0.002428005,0.032598358,-0.032979444
-3175,-175,0,1.0627584,-0.021264642,-0.002375075,0.001746175,0.04652708,-0.01211101
-3125,-175,0,1.0627819,0.004167685,-0.003102819,0.000610782,0.049854212,0.013065596
-3075,-175,0,1.0487863,0.030761449,-0.003313683,-0.000818054,0.042254575,0.037359685
-3025,-175,0,1.0203943,0.0524529,-0.002902917,-0.002300873,0.025677763,0.05650764
-2975,-175,0,0.97971308,0.063207701,-0.001882446,-0.003561155,0.003313957,0.068018436
-2925,-175,0,0.93106544,0.057965241,-0.00039459,-0.004350551,-0.021604763,0.071277834
-2875,-175,0,0.88034379,0.03329863,0.001314272,-0.004521743,-0.046746518,0.067016184
-2825,-175,0,0.8341589,-0.012378641,0.00296369,-0.004082467,-0.071116261,0.056439906
-2775,-175,0,0.79904008,-0.079139479,0.00435747,-0.003217857,-0.094984643,0.040384904
-2725,-175,0,0.78072888,-0.16631761,0.005679739,-0.002334847,-0.11951121,0.018766647
-2675,-175,0,0.75701511,-0.26287401,0.002719725,-8.03E-05,-0.14573489,-0.007871613
-2625,-175,0,0.70564914,-0.35785687,-0.000842553,0.001864671,-0.1460067,0.019391418
-2575,-175,0,0.68735695,-0.4690904,-0.000507275,0.001707638,-0.13729431,0.043942809
-2525,-175,0,0.64794642,-0.56981611,-0.000327788,0.001214105,-0.1226061,0.060779762
-2475,-175,0,0.59235597,-0.65827954,-1.82E-06,0.000567301,-0.10358963,0.071571887
-2425,-175,0,0.52566928,-0.7341404,0.000435894,6.25E-05,-0.082569569,0.078587994
-2375,-175,0,0.45288455,-0.79781753,0.00084138,-0.000105525,-0.062225938,0.083717465
-2325,-175,0,0.3782874,-0.84985769,0.001053788,7.30E-05,-0.044964276,0.087791726
-2275,-175,0,0.30490792,-0.89067447,0.000980272,0.000433458,-0.032218594,0.090511039
-2225,-175,0,0.23428644,-0.92064661,0.000644444,0.000727484,-0.02401704,0.090942495
-2175,-175,0,0.16663176,-0.94043565,0.000182265,0.000746295,-0.019050943,0.088290155
-2125,-175,0,0.10133129,-0.95125628,-0.000215529,0.0004202,-0.015253851,0.082550481
-2075,-175,0,0.037633464,-0.95492542,-0.000384537,-0.000151555,-0.010661596,0.074741289
-2025,-175,0,-0.024754908,-0.95359588,-0.00025654,-0.000748099,-0.004200043,0.066608928
-1975,-175,0,-0.08536692,-0.94929051,0.000111716,-0.001129251,0.003927701,0.059963755
-1925,-175,0,-0.14307208,-0.9434216,0.000562962,-0.001140377,0.012400208,0.055956949
-1875,-175,0,-0.19649154,-0.93650246,0.000904222,-0.000778144,0.019396631,0.05462712
-1825,-175,0,-0.24455208,-0.92818904,0.000984751,-0.000188069,0.023394749,0.05491247
-1775,-175,0,-0.28693634,-0.91763198,0.000754856,0.000399172,0.023816263,0.055116244
-1725,-175,0,-0.32425755,-0.90399969,0.000283813,0.000761526,0.021261208,0.053617552
-1675,-175,0,-0.35787833,-0.88697493,-0.000267892,0.000771522,0.017263159,0.049530566
-1625,-175,0,-0.38946694,-0.86702603,-0.000709051,0.000438326,0.013693972,0.043047182
-1575,-175,0,-0.42045677,-0.84537017,-0.000888162,-0.000104632,0.012074719,0.035345547
-1525,-175,0,-0.45160875,-0.82363939,-0.000744993,-0.000655905,0.013063092,0.028124593
-1475,-175,0,-0.48282027,-0.80340159,-0.00032877,-0.001022039,0.016295055,0.02296724
-1425,-175,0,-0.51323861,-0.78569132,0.000222507,-0.001082249,0.020605572,0.020783134
-1375,-175,0,-0.54160535,-0.77072698,0.000730824,-0.00082217,0.02450379,0.021526098
-1325,-175,0,-0.56670868,-0.75789183,0.001037609,-0.000327652,0.02670924,0.02426514
-1275,-175,0,-0.58778834,-0.7459687,0.001052167,0.000250113,0.026549563,0.027547281
-1225,-175,0,-0.60476625,-0.73353398,0.000774659,0.000747108,0.024108108,0.02989351
-1175,-175,0,-0.61826128,-0.71939272,0.000290255,0.001033962,0.020107741,0.030247457
-1125,-175,0,-0.62940383,-0.70290941,-0.000264057,0.001047057,0.015616132,0.02823798
-1075,-175,0,-0.63952672,-0.68416613,-0.000742292,0.000797971,0.011696743,0.024197139
-1025,-175,0,-0.64983886,-0.66391587,-0.001030789,0.000361047,0.009123512,0.018968143
-975,-175,0,-0.66116738,-0.64337158,-0.001075138,-0.000152597,0.008235069,0.013600456
-925,-175,0,-0.67382145,-0.62389904,-0.000885442,-0.000626483,0.008933161,0.009039047
-875,-175,0,-0.6875965,-0.60670787,-0.000524313,-0.000966394,0.010794211,0.00590207
-825,-175,0,-0.70189047,-0.59261107,-8.29E-05,-0.00111863,0.013231497,0.004389347
-775,-175,0,-0.7158854,-0.58190644,0.000346127,-0.001075408,0.015651105,0.004317002
-725,-175,0,-0.72874343,-0.57438087,0.000688576,-0.00086828,0.01756724,0.005241951
-675,-175,0,-0.73977745,-0.56942338,0.000900597,-0.000555387,0.018662963,0.006620277
-625,-175,0,-0.74855828,-0.56620359,0.000970545,-0.000202723,0.01880441,0.00795446
-575,-175,0,-0.75496316,-0.56386995,0.000913442,0.00013084,0.018018899,0.008892483
-525,-175,0,-0.75915515,-0.56170404,0.00076171,0.00040295,0.016459011,0.009266513
-475,-175,0,-0.761522,-0.55923021,0.000556337,0.000591768,0.014353476,0.009080006
-425,-175,0,-0.76257855,-0.55624425,0.000337715,0.000693771,0.01196239,0.008454452
-375,-175,0,-0.76286817,-0.55277777,0.000140016,0.000718284,0.009533823,0.007560547
-325,-175,0,-0.76286805,-0.54903543,-1.34E-05,0.00068156,0.007269095,0.006556139
-275,-175,0,-0.76292199,-0.54529732,-0.000111911,0.000602625,0.00530379,0.005545323
-225,-175,0,-0.76320219,-0.54184371,-0.000156886,0.000498591,0.003700458,0.004566011
-175,-175,0,-0.76371908,-0.53890038,-0.000157729,0.00038416,0.00245651,0.003605484
-125,-175,0,-0.76435423,-0.53661633,-0.000128455,0.0002688,0.001522395,0.002628156
-75,-175,0,-0.76492769,-0.53507268,-8.21E-05,0.000158009,0.000819733,0.001607267
-25,-175,0,-0.76526678,-0.53429675,-2.81E-05,5.20E-05,0.000257531,0.000541813
25,-175,0,-0.76526654,-0.53429687,2.81E-05,-5.20E-05,-0.000257554,-0.00054182
75,-175,0,-0.7649281,-0.53507262,8.20E-05,-0.000158029,-0.000819723,-0.001607153
125,-175,0,-0.76435459,-0.53661668,0.000128483,-0.000268835,-0.001522322,-0.002628212
175,-175,0,-0.76371896,-0.53890032,0.000157746,-0.000384074,-0.002456689,-0.003605416
225,-175,0,-0.76320225,-0.54184371,0.000156884,-0.000498536,-0.003700374,-0.004566095
275,-175,0,-0.76292151,-0.54529721,0.000111973,-0.000602618,-0.005303786,-0.005545167
325,-175,0,-0.76286763,-0.54903555,1.34E-05,-0.000681606,-0.007269142,-0.006556387
375,-175,0,-0.7628684,-0.55277765,-0.000140044,-0.000718213,-0.009533743,-0.007560549
425,-175,0,-0.76257873,-0.5562439,-0.000337659,-0.000693799,-0.011962594,-0.008454433
475,-175,0,-0.76152194,-0.55923057,-0.000556294,-0.000591749,-0.014353458,-0.009080017
525,-175,0,-0.75915515,-0.56170416,-0.000761704,-0.000402958,-0.016458835,-0.009266364
575,-175,0,-0.75496304,-0.56386983,-0.000913429,-0.000130842,-0.018019009,-0.008892432
625,-175,0,-0.74855822,-0.56620389,-0.000970517,0.000202731,-0.018804312,-0.007954512
675,-175,0,-0.7397778,-0.56942332,-0.000900596,0.000555437,-0.018662989,-0.006620284
725,-175,0,-0.72874379,-0.57438064,-0.000688531,0.000868283,-0.017567266,-0.005241961
