#
#"Wavelength / nm"	"Eps'' (Fit) [Real Part]"
#-------------------------------------------
511.52075588588	0.0029264723416418
511.91392698639	0.0029372482094914
512.30770295941	0.0029487672727555
512.70208520188	0.0029610570054501
513.09707511500	0.0029741469770670
513.49267410433	0.0029880679212511
513.55753044699	0.0029904285911471
513.88888357976	0.0030028522014618
514.28570495551	0.0030185342766345
514.68313965021	0.0030351504683495
515.08118908685	0.0030527389608324
515.47985469284	0.0030713402666152
515.87913790000	0.0030909972265363
516.27909313882	0.0031117543112487
516.67961594384	0.0031336597166955
517.08076067242	0.0031567630358040
517.48252877425	0.0031811178196222
517.88492170352	0.0032067797146738
518.28794091896	0.0032338076271117
518.33280703643	0.0032368998508900
518.69158788385	0.0032622641883790
519.09586406601	0.0032922150567174
519.50077093787	0.0033237291499972
519.90630997641	0.0033568800427020
520.31248266329	0.0033917443361133
520.71929048474	0.0034284030552953
521.12673493169	0.0034669416490942
521.53487157840	0.0035074497573078
521.94359385256	0.0035500214435160
522.35295725325	0.0035947554279119
522.76296329016	0.0036417548544705
523.15244531848	0.0036885289009660
523.17361347773	0.0036911282222718
523.58490933518	0.0037429882213473
523.99685238650	0.0037974521983415
524.40944416047	0.0038546423893422
524.82268619070	0.0039146845228970
525.23658001564	0.0039777094498277
525.65112717859	0.0040438496507704
526.06632922773	0.0041132424958050
526.48218771613	0.0041860253550112
526.89875939855	0.0042623379267752
527.31593553182	0.0043423185124993
527.73377279334	0.0044261030852795
528.01698569130	0.0044850409030914
528.15227275597	0.0045138234272599
528.57143699756	0.0046056052669883
528.99126710095	0.0047015636228025
529.41176465404	0.0048017995432019
529.83293124978	0.0049063973128796
530.25476848618	0.0050154174678028
530.67727796634	0.0051288926042616
531.10046129849	0.0052468189969659
531.52432009599	0.0053691514767706
531.94885597734	0.0054957913234830
532.37412691614	0.0056265811435878
532.80002193166	0.0057612909004092
532.92670365711	0.0058020320720971
533.22659891791	0.0058996109291911
533.65385951423	0.0060411365702748
534.08180536523	0.0061853597871959
534.51043812077	0.0063316584564745
534.93975943603	0.0064792861230671
535.36977097150	0.0066273636184633
535.80047439303	0.0067748762667179
536.23187137182	0.0069206710904837
536.66396358446	0.0070634623989463
537.09675271296	0.0072018429636955
537.53024044474	0.0073342989198864
537.88204444394	0.0074361986480653
537.96448601225	0.0074592381715775
538.39937612779	0.0075750220566988
538.83496994193	0.0076800067909062
539.27126916404	0.0077725932933390
539.70827550904	0.0078512774780393
540.14599069740	0.0079147061333060
540.58441645519	0.0079617341980338
541.02355451408	0.0079914703965187
541.46340661137	0.0080033205449581
541.90397449000	0.0079970192164183
542.34525989863	0.0079726446419954
542.78726459158	0.0079306177794933
542.88352180246	0.0079192062839866
543.22999032892	0.0078716902062297
543.67349764373	0.0077969119884074
544.11767086907	0.0077075920999050
544.56257045378	0.0076052453368902
545.00819818105	0.0074915383011103
545.45455583990	0.0073682302609086
545.90164522523	0.0072371196001768
546.34946813783	0.0070999907329679
546.79802638439	0.0069585726596415
547.24732177755	0.0068145026452839
547.69735613592	0.0066692996770144
547.93148518481	0.0065938741900027
548.14813128408	0.0065243467688560
548.59964905263	0.0063808797858655
549.05191127820	0.0062399851158261
549.50497983822	0.0061026019975543
549.95873661121	0.0059695276431739
550.41324338783	0.0058414279483259
550.86850202913	0.0057188495993614
551.32451440231	0.0056022312492132
551.78128238074	0.0054919198155403
552.23880784401	0.0053881802596152
552.69709267798	0.0052912123501301
553.02640774569	0.0052258917130530
553.15613877472	0.0052011585794389
553.61594803265	0.0051181181333959
554.07652235646	0.0050421566702425
554.53786365721	0.0049733123742044
554.99997385233	0.0049116085283458
555.46291620926	0.0048570563085377
555.92657007343	0.0048096631653607
556.39099862298	0.0047694360837340
556.85620380107	0.0047363885678351
557.32218755738	0.0047105425037444
557.78895184813	0.0046919314190745
558.16865003303	0.0046821720898151
558.25649863606	0.0046806032769382
558.72482989055	0.0046766237355769
559.19394758754	0.0046800752170384
559.66385370966	0.0046910601668060
560.13455024617	0.0047097010537982
560.60603919306	0.0047361380420625
561.07832255303	0.0047705327160656
561.55140233552	0.0048130610957742
562.02534335846	0.0048639164306223
562.50002214767	0.0049233003519475
562.97550342887	0.0049914224073291
563.35876444798	0.0050527355633676
563.45178923882	0.0050684893503785
563.92888162116	0.0051546990871429
564.40678262650	0.0052502267062664
564.88549431237	0.0053552137687802
565.36501874331	0.0054697459563613
565.84535799085	0.0055938349105418
566.32651413360	0.0057273912243545
566.80848925722	0.0058701932430267
567.29128545449	0.0060218535363674
567.77490482532	0.0061817774549127
568.25941367939	0.0063491226173937
568.59712737887	0.0064694033935666
568.74468583547	0.0065227523446083
569.23078750824	0.0067011946812272
569.71772082648	0.0068826009519398
570.20548792623	0.0070647201500833
570.69409095088	0.0072448831051588
571.18353205114	0.0074200159870088
571.67381338514	0.0075866803526878
572.16493711840	0.0077411490492523
572.65690542390	0.0078795263543725
573.14972048209	0.0079979011788964
573.64338448094	0.0080925384536386
573.88418389971	0.0081290071830153
574.13789961598	0.0081600854173303
574.63333374123	0.0081977844238281
575.12955787894	0.0082036629319191
575.62663978526	0.0081766750663519
576.12458168621	0.0081167854368687
576.62338581551	0.0080249793827534
577.12305441465	0.0079031903296709
577.62358973287	0.0077541652135551
578.12499402723	0.0075812800787389
578.62726956262	0.0073883249424398
579.13041861184	0.0071792886592448
579.22038733711	0.0071405735798180
579.63444345556	0.0069581577554345
580.13934638244	0.0067287497222424
580.64512968908	0.0064945830963552
581.15186282899	0.0062587913125753
581.65941393447	0.0060240761376917
582.16785235812	0.0057926923036575
582.67718042884	0.0055664600804448
583.18740048369	0.0053467960096896
583.69851486789	0.0051347529515624
584.21052593494	0.0049310666508973
584.60619966164	0.0047799171879888
584.72343604657	0.0047362060286105
585.23724757282	0.0045504183508456
585.75196289207	0.0043737711384892
586.26758439107	0.0042061922140419
586.78411446499	0.0040475009009242
587.30155551744	0.0038974373601377
587.81997865914	0.0037556833121926
588.33924903490	0.0036218839231879
588.85943765142	0.0034956594463438
589.38054694647	0.0033766198903322
589.90257936648	0.0032643715385348
590.04216111665	0.0032354949507862
590.42553736654	0.0031585257966071
590.94942341047	0.0030587029177696
591.47423997081	0.0029645361937582
591.99998952893	0.0028756735846400
592.52667457501	0.0027917805127800
593.05429760810	0.0027125400956720
593.58286113615	0.0026376524474472
594.11236767609	0.0025668367743492
594.64289005647	0.0024998292792588
595.17429033260	0.0024363826960325
595.52861506438	0.0023960007820278
595.70664122577	0.0023762669879943
596.23994528910	0.0023192665539682
596.77420508483	0.0022651816252619
597.30942318442	0.0022138254716992
597.84560216856	0.0021650244016200
598.38274462720	0.0021186170633882
598.92085315963	0.0020744532812387
599.45993037447	0.0020323935896158
600.00001467730	0.0019923083018512
600.54103718508	0.0019540763460100
601.06608397864	0.0019187012221664
601.08303625792	0.0019175859633833
601.62601454232	0.0018827324965969
602.16997469433	0.0018494186224416
602.71491937963	0.0018175540026277
603.26088745116	0.0017870544688776
603.80780930438	0.0017578412080184
604.35572374623	0.0017298412276432
604.90463348128	0.0017029861919582
605.45454122393	0.0016772123053670
606.00544969849	0.0016524600796402
606.55736163915	0.0016286738682538
606.65503010090	0.0016245656879619
607.11031643087	0.0016058017499745
607.66424361321	0.0015837949467823
608.21918252447	0.0015626080567017
608.77513593903	0.0015421983553097
609.33210664141	0.0015225259121507
609.89009742632	0.0015035532414913
610.44911109872	0.0014852451859042
611.00918758678	0.0014675687998533
611.57025555849	0.0014504928840324
612.13235489472	0.0014339883346111
612.29599829434	0.0014292928390205
612.69548844191	0.0014180277939886
613.25965905696	0.0014025854179636
613.82486960731	0.0013876368757337
614.39116049586	0.0013731591170654
614.95845963083	0.0013591308379546
615.52680736730	0.0013455313164741
616.09620661531	0.0013323415769264
616.66666029571	0.0013195433421060
617.23817134016	0.0013071193825454
617.81074269120	0.0012950535165146
617.98935763044	0.0012913648970425
618.38441531656	0.0012833303771913
618.95911622286	0.0012719352962449
619.53488632936	0.0012608546530828
620.11172862260	0.0012500754091889
620.68964610030	0.0012395851081237
621.26864177132	0.0012293718755245
621.84875709716	0.0012194247683510
622.42991829838	0.0012097331928089
623.01216678740	0.0012002870207652
623.59550561838	0.0011910765897483
623.73570974308	0.0011888997396454
624.17993785691	0.0011820929357782
624.76546658010	0.0011733274441212
625.35209487661	0.0011647717328742
625.93986479555	0.0011564181186259
626.52870162447	0.0011482590343803
627.11864736278	0.0011402873788029
627.70970514590	0.0011324963998049
628.30187812110	0.0011248795781285
628.89516944754	0.0011174307437614
629.48962168816	0.0011101439595222
629.53547716034	0.0011095888912678
630.08515931692	0.0011030135210603
630.68182484647	0.0010960341896862
631.27962148408	0.0010892007267103
631.87855244919	0.0010825081262738
632.47862097346	0.0010759518481791
633.07983030086	0.0010695273522288
633.68222360603	0.0010632300982252
634.28572439707	0.0010570561280474
634.89037579763	0.0010510014835745
635.38916668154	0.0010461026104167
635.49618110142	0.0010450623231009
636.10314361471	0.0010392349213362
636.71126665642	0.0010335159022361
637.32059393623	0.0010279017733410
637.93104811983	0.0010223893914372
638.54267286531	0.0010169756133109
639.15547154279	0.0010116576449946
639.76944753530	0.0010064323432744
640.38460423893	0.0010012971470132
641.00094506281	0.00099624937865883
641.29725441636	0.00099385646171868
641.61851435370	0.00099128647707403
642.23723377708	0.00098640599753708
642.85714762745	0.00098160549532622
643.47825936687	0.00097688287496567
644.10057247080	0.00097223586635664
644.72409042818	0.00096766237402335
645.34881674145	0.00096316036069766
645.97479640871	0.00095872784731910
646.60195007609	0.00095436302945018
647.23032268872	0.00095006398623809
647.26030739043	0.00094986055046320
647.85991780380	0.00094582902966067
648.49073899237	0.00094165647169575
649.12278983943	0.00093754468252882
649.75611591307	0.00093349203234538
650.39063697003	0.00092949706595391
651.02639852485	0.00092555821174756
651.66340421886	0.00092167413095012
652.30165770769	0.00091784348478541
652.94116266127	0.00091406481806189
653.27882198698	0.00091209326637909
653.58192276396	0.00091033696662635
654.22398426290	0.00090665859170258
654.86726585856	0.00090302852913737
655.51181374379	0.00089944567298517
656.15763166127	0.00089590880088508
656.80472336845	0.00089241686509922
657.45309263764	0.00088896881788969
658.10278631035	0.00088556361151859
658.75372216533	0.00088220025645569
659.35330312749	0.00087914423784241
659.40594698919	0.00087887776317075
660.05946461431	0.00087559531675652
660.71427888826	0.00087235186947510
661.37039367392	0.00086914666462690
662.02781284951	0.00086597877088934
662.68658396488	0.00086284737335518
663.34662370384	0.00085975171532482
664.00797956059	0.00085669098189101
664.67065547557	0.00085366441635415
665.33465540495	0.00085067132022232
665.48422065024	0.00085000245599076
665.99998332074	0.00084771093679592
666.66668739299	0.00084478262579069
667.33468334988	0.00084188568871468
668.00401930520	0.00083901948528364
668.67469929503	0.00083618331700563
669.34672737172	0.00083337666001171
670.02010760388	0.00083059893222526
670.69484407654	0.00082784943515435
671.37098569909	0.00082512764493003
671.67218501354	0.00082392554031685
672.04844706425	0.00082243309589103
672.72727702442	0.00081976514775306
673.40747973099	0.00081712327664718
674.08905935218	0.00081450707511976
674.77202007311	0.00081191596109420
675.45641145073	0.00080934946890920
676.14214708658	0.00080680719111115
676.82927647998	0.00080428854562342
677.51780388447	0.00080179324140772
677.91768603840	0.00080035679275170
678.20773357092	0.00079932069638744
678.89906982761	0.00079687061952427
679.59181696032	0.00079444248694927
680.28602529822	0.00079203594941646
680.98160726491	0.00078965059947222
681.67861313118	0.00078728608787060
682.37704727373	0.00078494206536561
683.07691408719	0.00078261806629598
683.77821798429	0.00078031379962340
684.22126703826	0.00077887065708637
684.48096339584	0.00077802897430956
685.18520144175	0.00077576312469319
685.89084334396	0.00077351601794362
686.59794016323	0.00077128736302257
687.30649640391	0.00076907669426873
688.01651658894	0.00076688383705914
688.72800525999	0.00076470850035548
689.44101422989	0.00076255027670413
690.15545367128	0.00076040899148211
690.58343467842	0.00075913633918390
690.87137533720	0.00075828435365111
691.58878384513	0.00075617601396516
692.30768383176	0.00075408379780129
693.02807995305	0.00075200735591352
693.74997688438	0.00074994651367888
694.47342726533	0.00074790098005906
695.19834002110	0.00074587046401575
695.92476773076	0.00074385484913364
696.65271514829	0.00074185384437442
697.00479994104	0.00074089277768508
697.38218704761	0.00073986721690744
698.11318822262	0.00073789467569441
698.84577203769	0.00073593616252765
699.57984632849	0.00073399132816121
700.31546439822	0.00073205999797210
701.05263112193	0.00073014193912968
701.79135139520	0.00072823709342629
702.53163013427	0.00072634505340829
703.27347227616	0.00072446581907570
703.48584152974	0.00072393100708723
704.01693205023	0.00072259909939021
704.76191599674	0.00072074471972883
705.50847828313	0.00071890250546858
706.25662393057	0.00071707228198647
707.00635798157	0.00071525393286720
707.75768550006	0.00071344716707245
708.51066147401	0.00071165192639455
709.26519131194	0.00070986803621054
710.02132993926	0.00070809526368976
710.02714338659	0.00070808170130476
710.77908250679	0.00070633355062455
711.53845418736	0.00070458266418427
712.29945017593	0.00070284248795360
713.06207568971	0.00070111284730956
713.82638662238	0.00069939368404448
714.59228703657	0.00069768476532772
715.35983276263	0.00069598597474396
716.12902910799	0.00069429719587788
716.62925113675	0.00069320615148172
716.89988140288	0.00069261825410649
717.67239500054	0.00069094909122214
718.44662658923	0.00068928947439417
719.22247905553	0.00068763940362260
720.00000902375	0.00068599864607677
720.77922194026	0.00068436714354903
721.56012327505	0.00068274477962404
722.34271852183	0.00068113137967885
723.12701319818	0.00067952682729810
723.29277193506	0.00067918933928013
723.91306494139	0.00067793112248182
724.70077523911	0.00067634403239936
725.49020166393	0.00067476549884304
726.28134983019	0.00067319546360523
727.07422537671	0.00067163369385526
727.86883396698	0.00067008018959314
728.66523407122	0.00066853483440354
729.46332595440	0.00066699751187116
730.01827381983	0.00066593516385183
730.26316802142	0.00066546810558066
731.06476603572	0.00066394655732438
731.86812578608	0.00066243275068700
732.67325308675	0.00066092656925321
733.48015377760	0.00065942801302299
734.28888732406	0.00065793690737337
735.09935253641	0.00065645313588902
735.91160881402	0.00065497669856995
736.72566210062	0.00065350747900084
736.80628141870	0.00065336254192516
737.54151836630	0.00065204541897401
738.35918360759	0.00065059034386650
739.17866384766	0.00064914225367829
740.00001957327	0.00064770109020174
740.82314810879	0.00064626667881384
741.64810987420	0.00064483901951462
742.47491100064	0.00064341799588874
743.30355764663	0.00064200360793620
743.65743633539	0.00064140249742195
744.13405599820	0.00064059568103403
744.96646743905	0.00063919415697455
745.80068799439	0.00063779903575778
746.63677898053	0.00063641020096838
747.47474669514	0.00063502759439871
748.31459746422	0.00063365109963343
749.15633764221	0.00063228071667254
749.99997361219	0.00063091638730839
750.57228374181	0.00062999600777403
750.84556783021	0.00062955799512565
751.69301477528	0.00062820548191667
752.54237683533	0.00062685878947377
753.39366050958	0.00062551791779697
754.24687232666	0.00062418269226328
755.10201884480	0.00062285311287269
755.95916346219	0.00062152917962521
756.81819930566	0.00062021071789786
757.55143379971	0.00061909202486277
757.67918970469	0.00061889778589830
758.54214133767	0.00061759020900354
759.40706091341	0.00061628804542124
760.27395517138	0.00061499112052843
761.14283088185	0.00061369949253276
762.01375256988	0.00061241304501891
762.88661175260	0.00061113177798688
763.76147288570	0.00060985557502136
764.59545113588	0.00060864636907354
764.63834286446	0.00060858437791467
765.51722861588	0.00060731824487448
766.39813709882	0.00060605700127780
767.28113382882	0.00060480064712465
768.16610891494	0.00060354918241501
769.05312780281	0.00060230249073356
769.94219758069	0.00060106057208031
770.83332536964	0.00059982331003994
771.70496841133	0.00059862039051950
771.72651832374	0.00059859070461243
772.62178363028	0.00059736275579780
773.51918799000	0.00059613934718072
774.41861983539	0.00059492047876120
775.32014579665	0.00059370609233156
776.22377319579	0.00059249612968415
777.12950938898	0.00059129059081897
