#
#"Wavelength / nm"	"Eps' (Fit) [Real Part]"
#------------------------------------------
815.77216090944	2.0280437469482
816.17644008233	2.0280413627625
817.17793978187	2.0280354022980
818.18183375984	2.0280294418335
819.18819731676	2.0280234813690
820.19703957658	2.0280175209045
821.20836970829	2.0280117988586
822.22219692612	2.0280058383942
823.23859786210	2.0280001163483
823.35759439959	2.0279994010925
824.25744724431	2.0279941558838
825.27882163048	2.0279884338379
826.30273041881	2.0279827117920
827.32918305417	2.0279769897461
828.35818902842	2.0279710292816
829.38975788074	2.0279653072357
830.42396775125	2.0279598236084
831.01353415449	2.0279564857483
831.46069133901	2.0279541015625
832.50000670957	2.0279483795166
833.54192359418	2.0279426574707
834.58645177287	2.0279371738434
835.63360107475	2.0279316902161
836.68345096912	2.0279259681702
837.73587237779	2.0279204845428
838.74058961461	2.0279152393341
838.79094469525	2.0279150009155
839.84867795006	2.0279095172882
840.90908222142	2.0279040336609
841.97216763952	2.0278985500336
843.03794438581	2.0278930664062
844.10649352446	2.0278875827789
845.17768385823	2.0278820991516
846.25159637629	2.0278768539429
846.53959295489	2.0278754234314
847.32824146856	2.0278713703156
848.40762957788	2.0278661251068
849.48977120040	2.0278606414795
850.57467688586	2.0278553962708
851.66242934281	2.0278501510620
852.75289520437	2.0278449058533
853.84615710401	2.0278396606445
854.41103891161	2.0278367996216
854.94222580940	2.0278344154358
856.04111214359	2.0278291702271
857.14282698536	2.0278239250183
858.24745449371	2.0278186798096
859.35485940067	2.0278134346008
860.46512579013	2.0278084278107
861.57826476735	2.0278031826019
862.35571742523	2.0277996063232
862.69428749512	2.0277981758118
863.81320519415	2.0277929306030
864.93502914343	2.0277879238129
866.05984524393	2.0277829170227
867.18751596005	2.0277779102325
868.31812711769	2.0277729034424
869.45169023285	2.0277678966522
870.37428939744	2.0277638435364
870.58821688169	2.0277628898621
871.72771870102	2.0277578830719
872.87028312924	2.0277528762817
874.01577064327	2.0277478694916
875.16426860658	2.0277431011200
876.31578890241	2.0277380943298
877.47034347662	2.0277333259583
878.46742706984	2.0277290344238
878.62794433810	2.0277283191681
879.78860355921	2.0277235507965
880.95241042587	2.0277185440063
882.11922304369	2.0277137756348
883.28913062395	2.0277090072632
884.46214549703	2.0277042388916
885.63828005894	2.0276994705200
886.63581456066	2.0276954174042
886.81754677168	2.0276947021484
888.00003655276	2.0276899337769
889.18560542896	2.0276851654053
890.37434424342	2.0276806354523
891.56626572671	2.0276758670807
892.76138267762	2.0276710987091
893.95970796368	2.0276665687561
894.88006881882	2.0276629924774
895.16125452159	2.0276618003845
896.36611523075	2.0276572704315
897.57414363697	2.0276525020599
898.78543254577	2.0276479721069
899.99999517529	2.0276434421539
901.21784481518	2.0276389122009
902.43899482714	2.0276343822479
903.20105715970	2.0276315212250
903.66353982424	2.0276298522949
904.89133117674	2.0276253223419
906.12246342438	2.0276207923889
907.35695022192	2.0276162624359
908.59480529860	2.0276117324829
909.83604245873	2.0276072025299
911.08067558210	2.0276029109955
911.59942466600	2.0276010036469
912.32880136777	2.0275983810425
913.58026858900	2.0275938510895
914.83517387228	2.0275895595551
916.09353140481	2.0275852680206
917.35535545192	2.0275807380676
918.62066035766	2.0275764465332
919.88954466564	2.0275721549988
920.07582470644	2.0275714397430
921.16185487122	2.0275678634644
922.43768944625	2.0275633335114
923.71706305509	2.0275590419769
924.99999044356	2.0275547504425
926.28648643953	2.0275504589081
927.57656595346	2.0275461673737
928.63109078235	2.0275428295135
928.87032974980	2.0275421142578
930.16762160409	2.0275378227234
931.46854221016	2.0275335311890
932.77310681471	2.0275294780731
934.08133074998	2.0275251865387
935.39322943433	2.0275208950043
936.70881837289	2.0275168418884
937.26590364503	2.0275151729584
938.02820062852	2.0275125503540
939.35121718776	2.0275084972382
940.67797104417	2.0275044441223
942.00847805599	2.0275003910065
943.34275417131	2.0274960994720
944.68081542871	2.0274920463562
945.98104289362	2.0274882316589
946.02276692562	2.0274879932404
947.36844720135	2.0274839401245
948.71796128533	2.0274798870087
950.07132558456	2.0274758338928
951.42855659979	2.0274717807770
952.78967092622	2.0274677276611
954.15468525411	2.0274639129639
954.77712388890	2.0274620056152
955.52370713326	2.0274598598480
956.89657217975	2.0274558067322
958.27338787712	2.0274519920349
959.65417130295	2.0274479389191
961.03893963338	2.0274441242218
962.42771014383	2.0274400711060
963.65504320089	2.0274367332458
963.82059255650	2.0274362564087
965.21741992185	2.0274322032928
966.61830189757	2.0274283885956
968.02325616346	2.0274245738983
969.43230050228	2.0274207592010
970.84545280046	2.0274169445038
972.26273104887	2.0274128913879
972.61553448825	2.0274119377136
973.68424759021	2.0274090766907
975.10983240952	2.0274052619934
976.53959778728	2.0274016857147
977.97356213983	2.0273978710175
979.41174399190	2.0273940563202
980.85416197730	2.0273902416229
981.65934370996	2.0273880958557
982.30093076186	2.0273864269257
983.75187763955	2.0273828506470
985.20711721618	2.0273790359497
986.66666857021	2.0273752212524
988.13055089334	2.0273716449738
989.59878349134	2.0273678302765
990.78722970771	2.0273649692535
991.07138578486	2.0273642539978
992.54847524421	2.0273604393005
994.02987594731	2.0273568630219
995.51570530737	2.0273532867432
997.00598321335	2.0273497104645
998.50072967351	2.0273458957672
999.99996481626	2.0273423194885
