x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
-3025,-2375,0,1.024775,-0.029120248,-0.01023562,0.001726291,0.013598787,-0.007361918
-2975,-2375,0,1.0280504,-0.02059111,-0.010308629,-0.00250958,0.0170481,0.000765054
-2925,-2375,0,1.0266086,-0.010310863,-0.00877966,-0.006491603,0.016842484,0.009517757
-2875,-2375,0,1.0201595,-0.000247635,-0.005863349,-0.009659653,0.013027229,0.01722309
-2825,-2375,0,1.0092397,0.007618058,-0.001934621,-0.011577466,0.006349391,0.022417814
-2775,-2375,0,0.99514765,0.01161402,0.002521179,-0.01196643,-0.001917593,0.024122413
-2725,-2375,0,0.97976601,0.010625313,0.006956059,-0.0107169,-0.010237202,0.02198517
-2675,-2375,0,0.96529782,0.004330176,0.01080184,-0.007913871,-0.017092306,0.016360905
-2625,-2375,0,0.95392537,-0.006729282,0.013554625,-0.003823249,-0.021333925,0.008167339
-2575,-2375,0,0.94752145,-0.021291047,0.014797196,0.001142208,-0.022276107,-0.001337244
-2525,-2375,0,0.94736522,-0.037475783,0.014262917,0.006439129,-0.019801591,-0.010753715
-2475,-2375,0,0.95395869,-0.053049363,0.011879438,0.011449452,-0.014326136,-0.018787339
-2425,-2375,0,0.96694666,-0.065728225,0.007793314,0.015549913,-0.006678416,-0.024435088
-2375,-2375,0,0.98514169,-0.073482275,0.002368642,0.018186953,0.002076239,-0.027097542
-2325,-2375,0,1.0066622,-0.074801452,-0.00384782,0.018952811,0.010822844,-0.026610505
-2275,-2375,0,1.029152,-0.068894826,-0.010189457,0.017644789,0.018564813,-0.02320195
-2225,-2375,0,1.050056,-0.055781752,-0.015953148,0.014298366,0.024543591,-0.017397154
-2175,-2375,0,1.0669105,-0.036291063,-0.020491045,0.009188626,0.02829889,-0.009899152
-2125,-2375,0,1.0776154,-0.011953935,-0.023293685,0.002794485,0.029669512,-0.001467794
-2075,-2375,0,1.0806434,0.015180074,-0.024051927,-0.004263494,0.028753078,0.007177836
-2025,-2375,0,1.0751834,0.042776115,-0.022689061,-0.011304791,0.025830299,0.015426006
-1975,-2375,0,1.0611844,0.068459347,-0.019357875,-0.01767657,0.021287523,0.022805078
-1925,-2375,0,1.0393202,0.090045452,-0.014408511,-0.022832222,0.0155424,0.02898399
-1875,-2375,0,1.0108731,0.10572809,-0.008330406,-0.026389722,0.008988589,0.033757471
-1825,-2375,0,0.97756994,0.11419979,-0.001683714,-0.028164187,0.001961327,0.037020013
-1775,-2375,0,0.94139111,0.11470831,0.004972861,-0.028170869,-0.005276278,0.0387429
-1725,-2375,0,0.90437341,0.10704232,0.011145196,-0.026601452,-0.012532566,0.038956001
-1675,-2375,0,0.86843997,0.091463946,0.016451653,-0.023781518,-0.019676117,0.037738174
-1625,-2375,0,0.83526522,0.068598948,0.020651437,-0.02011542,-0.026622642,0.035211422
-1575,-2375,0,0.80618238,0.039312348,0.023651887,-0.0160315,-0.033320151,0.031535804
-1525,-2375,0,0.78214782,0.004574183,0.025497995,-0.011930534,-0.039736975,0.026900964
-1475,-2375,0,0.76373768,-0.034644961,0.026346754,-0.008149703,-0.045851689,0.021513183
-1425,-2375,0,0.75118893,-0.077469572,0.026434159,-0.004939879,-0.051645696,0.015574635
-1375,-2375,0,0.74445051,-0.12317008,0.026034579,-0.002456804,-0.05709913,0.009264061
-1325,-2375,0,0.74330223,-0.17120083,0.025418345,-0.000766045,-0.062191717,0.002715017
-1275,-2375,0,0.74735421,-0.22118273,0.024612354,0.000227678,-0.066895425,-0.003967376
-1225,-2375,0,0.73871529,-0.26654801,-0.005592442,0.011168165,-0.069458708,-0.006307156
-1175,-2375,0,0.74326801,-0.31621054,-0.011587438,0.012890514,-0.067501783,0.000214736
-1125,-2375,0,0.74389356,-0.36344624,-0.011189601,0.011901012,-0.06460464,0.00569552
-1075,-2375,0,0.73951447,-0.4074555,-0.010488847,0.010589453,-0.06094151,0.010087509
-1025,-2375,0,0.73079824,-0.44815832,-0.009501277,0.009108219,-0.056720175,0.013407367
-975,-2375,0,0.71855628,-0.48560429,-0.008313001,0.007605223,-0.052167676,0.015740454
-925,-2375,0,0.70364141,-0.5199272,-0.007003774,0.006189855,-0.04750872,0.017232485
-875,-2375,0,0.68688846,-0.55132598,-0.005653934,0.004936195,-0.042942055,0.018065114
-825,-2375,0,0.66904277,-0.58003283,-0.004335998,0.003883554,-0.038617749,0.018427666
-775,-2375,0,0.65072393,-0.6062957,-0.003110195,0.003041058,-0.034625314,0.018485313
-725,-2375,0,0.63239986,-0.63035095,-0.002020437,0.002395076,-0.030992001,0.018357884
-675,-2375,0,0.61439914,-0.6524018,-0.001093725,0.001917946,-0.027693469,0.018107198
-625,-2375,0,0.59694123,-0.67260748,-0.000340418,0.001574958,-0.024674321,0.01774147
-575,-2375,0,0.58018136,-0.69106996,0.000243986,0.001332127,-0.021869645,0.017229708
-525,-2375,0,0.56425714,-0.70784372,0.000673043,0.001159553,-0.019224873,0.01652314
-475,-2375,0,0.54931927,-0.72294062,0.000965702,0.001034026,-0.016708298,0.015578908
-425,-2375,0,0.53554565,-0.7363503,0.001142026,0.00093816,-0.014312298,0.014376515
-375,-2375,0,0.52312344,-0.74806023,0.001219744,0.000858996,-0.012047917,0.012929317
-325,-2375,0,0.51222861,-0.75807339,0.001214237,0.000785933,-0.009936046,0.01128266
-275,-2375,0,0.5029906,-0.76641738,0.001138834,0.000709553,-0.007994507,0.009505429
-225,-2375,0,0.49546653,-0.77315223,0.001005545,0.000621561,-0.006231427,0.007674899
-175,-2375,0,0.48963875,-0.77836335,0.000826534,0.000515844,-0.004639777,0.005858833
-125,-2375,0,0.48542541,-0.78214955,0.000613494,0.000389251,-0.003197567,0.004102454
-75,-2375,0,0.48270947,-0.78460956,0.000377042,0.000242911,-0.001870372,0.002421345
-25,-2375,0,0.48138452,-0.78581804,0.00012718,8.27E-05,-0.000615356,0.000799538
25,-2375,0,0.48138449,-0.78581786,-0.000127163,-8.27E-05,0.000615431,-0.000799597
75,-2375,0,0.48270968,-0.7846095,-0.000377007,-0.000242827,0.001870259,-0.002421351
125,-2375,0,0.48542523,-0.78214961,-0.000613499,-0.000389207,0.00319741,-0.004102569
175,-2375,0,0.48963916,-0.77836388,-0.000826546,-0.000515834,0.004639574,-0.005858709
225,-2375,0,0.49546605,-0.77315199,-0.00100567,-0.000621615,0.006231472,-0.007674994
275,-2375,0,0.5029906,-0.76641726,-0.001138841,-0.000709566,0.007994522,-0.009505587
325,-2375,0,0.51222891,-0.75807345,-0.001214216,-0.000785865,0.009936099,-0.011282666
375,-2375,0,0.52312326,-0.74806046,-0.001219727,-0.00085897,0.012048079,-0.012929186
425,-2375,0,0.53554529,-0.73635018,-0.001142042,-0.000938181,0.014312157,-0.014376475
475,-2375,0,0.54931974,-0.72294033,-0.000965712,-0.001034064,0.016708182,-0.015578819
525,-2375,0,0.56425714,-0.7078436,-0.000673043,-0.001159544,0.019224856,-0.016523231
575,-2375,0,0.5801816,-0.69107008,-0.000244015,-0.001332151,0.021869561,-0.017229658
625,-2375,0,0.59694099,-0.67260736,0.000340423,-0.001574911,0.024674304,-0.017741416
675,-2375,0,0.61439931,-0.65240186,0.001093758,-0.00191795,0.02769335,-0.018107187
725,-2375,0,0.6323998,-0.63035142,0.00202049,-0.002395077,0.030991886,-0.018357957
775,-2375,0,0.6507237,-0.60629559,0.003110188,-0.00304099,0.034625351,-0.018485457
825,-2375,0,0.66904283,-0.58003283,0.004336004,-0.003883574,0.038617648,-0.018427631
875,-2375,0,0.68688858,-0.55132616,0.005653929,-0.00493628,0.042941958,-0.018065149
925,-2375,0,0.7036413,-0.51992714,0.007003704,-0.006189841,0.047508799,-0.017232453
975,-2375,0,0.71855611,-0.48560423,0.008313061,-0.007605293,0.052167572,-0.015740292
1025,-2375,0,0.73079848,-0.44815847,0.009501195,-0.009108145,0.056720115,-0.013407353
1075,-2375,0,0.73951435,-0.40745544,0.010488706,-0.01058958,0.060941532,-0.010087581
1125,-2375,0,0.74389333,-0.36344606,0.011189649,-0.011900989,0.06460467,-0.005695494
1175,-2375,0,0.74326789,-0.31621048,0.011587491,-0.012890566,0.067501605,-0.000214686
1225,-2375,0,0.73871535,-0.26654792,0.005592215,-0.011168228,0.069458686,0.006307118
1275,-2375,0,0.74735421,-0.22118308,-0.024612293,-0.000227613,0.066895485,0.003967377
1325,-2375,0,0.74330229,-0.17120107,-0.02541833,0.00076598,0.062191576,-0.002715052
1375,-2375,0,0.74445039,-0.12317016,-0.026034568,0.002456809,0.057099156,-0.009264035
1425,-2375,0,0.75118893,-0.077469714,-0.026434185,0.00493985,0.051645678,-0.015574619
1475,-2375,0,0.76373732,-0.034644779,-0.026346818,0.00814974,0.045851775,-0.021513332
1525,-2375,0,0.78214753,0.004574232,-0.025497979,0.011930396,0.039737098,-0.026901063
1575,-2375,0,0.8061825,0.039311994,-0.023651849,0.016031537,0.033320159,-0.031535804
1625,-2375,0,0.83526504,0.068599172,-0.020651352,0.020115504,0.026622724,-0.035211425
1675,-2375,0,0.86844051,0.091463499,-0.016451627,0.023781473,0.019675985,-0.037738159
1725,-2375,0,0.90437353,0.10704215,-0.011145216,0.026601383,0.01253266,-0.038955968
1775,-2375,0,0.94139123,0.11470775,-0.00497284,0.028170886,0.005276479,-0.038742922
1825,-2375,0,0.97756976,0.11419989,0.001683759,0.028164238,-0.001961215,-0.037020117
1875,-2375,0,1.0108731,0.10572809,0.00833041,0.026389793,-0.008988543,-0.033757322
1925,-2375,0,1.0393205,0.090045705,0.014408492,0.022832155,-0.01554241,-0.028984025
1975,-2375,0,1.0611849,0.068459779,0.019357879,0.01767662,-0.021287471,-0.022805208
2025,-2375,0,1.0751839,0.042775713,0.022689052,0.011304764,-0.025830297,-0.015426053
2075,-2375,0,1.0806429,0.015180163,0.024051923,0.004263466,-0.028753143,-0.007177868
2125,-2375,0,1.0776155,-0.011954367,0.023293633,-0.002794509,-0.029669736,0.001467831
2175,-2375,0,1.066911,-0.036291223,0.020491051,-0.009188581,-0.028298615,0.009899007
2225,-2375,0,1.050056,-0.055781569,0.015953122,-0.014298297,-0.024543513,0.017397311
2275,-2375,0,1.0291519,-0.06889452,0.010189464,-0.017644687,-0.01856482,0.023201808
2325,-2375,0,1.0066624,-0.074801475,0.003847838,-0.018952852,-0.010822847,0.026610538
2375,-2375,0,0.98514193,-0.073482245,-0.002368628,-0.018186934,-0.002076354,0.027097629
2425,-2375,0,0.96694684,-0.065728173,-0.007793356,-0.015549929,0.00667847,0.024435069
2475,-2375,0,0.95395923,-0.053049333,-0.01187941,-0.011449572,0.014326145,0.018787481
2525,-2375,0,0.94736493,-0.037476029,-0.014262968,-0.006439054,0.019801566,0.010753701
2575,-2375,0,0.94752157,-0.021291416,-0.014797211,-0.001142223,0.022276193,0.001337097
2625,-2375,0,0.95392555,-0.006729625,-0.013554594,0.003823387,0.021334045,-0.008167527
2675,-2375,0,0.96529782,0.004330097,-0.010801893,0.007913811,0.017092269,-0.016360926
2725,-2375,0,0.97976583,0.010625222,-0.00695608,0.010716897,0.010237064,-0.021985337
2775,-2375,0,0.99514794,0.011614126,-0.002521212,0.011966458,0.001917583,-0.024122464
2825,-2375,0,1.0092397,0.007617791,0.00193464,0.011577469,-0.006349456,-0.022418028
2875,-2375,0,1.0201597,-0.000247736,0.00586337,0.009659609,-0.013027255,-0.017223159
2925,-2375,0,1.0266091,-0.01031087,0.008779672,0.006491634,-0.016842531,-0.00951766
2975,-2375,0,1.0280501,-0.020591378,0.010308671,0.002509536,-0.017048087,-0.000765112
3025,-2375,0,1.024775,-0.02912013,0.010235609,-0.001726286,-0.013598803,0.007361994
3075,-2375,0,1.0178353,-0.0342649,0.008552278,-0.005586848,-0.007189322,0.013317434
3125,-2375,0,1.0088569,-0.0350025,0.005488281,-0.008454218,0.000868687,0.016012002
3175,-2375,0,0.99973947,-0.0310986,0.001513715,-0.009821444,0.008912277,0.015058281
3225,-2375,0,0.99230981,-0.023146745,-0.002703226,-0.009398944,0.015286583,0.010870146
3275,-2375,0,0.98797035,-0.012466736,-0.006389426,-0.007203034,0.018715784,0.004581435
3325,-2375,0,0.98741859,-0.00085079,-0.008806431,-0.003598275,0.018599063,-0.002207697
3375,-2375,0,0.99049616,0.009779759,-0.009412765,0.000730324,0.015155939,-0.007801917
3425,-2375,0,0.99620688,0.017770549,-0.008011055,0.004887924,0.009373591,-0.010816434
3475,-2375,0,1.0029132,0.022078566,-0.004836808,0.007948158,0.002767562,-0.010508506
3525,-2375,0,1.0086677,0.022495622,-0.000559082,0.009163661,-0.002979507,-0.006959432
3575,-2375,0,1.0116866,0.019772163,0.003832093,0.008210632,-0.006483904,-0.001093562
3625,-2375,0,1.0107599,0.015358683,0.007275867,0.005274187,-0.006998414,0.005639623
3675,-2375,0,1.0064589,0.011499812,0.008897442,0.001050188,-0.004587668,0.011632498
-3675,-2325,0,1.0077841,0.01641058,-0.008044705,-0.003805567,0.006766089,-0.008373811
-3625,-2325,0,1.0099455,0.020512408,-0.005165192,-0.007278194,0.007302738,-0.001590049
-3575,-2325,0,1.0085536,0.024083233,-0.000979354,-0.008954993,0.00467698,0.004889364
-3525,-2325,0,1.0038805,0.024918301,0.003466471,-0.008460552,-0.000607872,0.00944542
-3475,-2325,0,0.99756539,0.0219927,0.007116214,-0.005959323,-0.007296025,0.010906242
-3425,-2325,0,0.99157733,0.015147844,0.009143408,-0.00206978,-0.013687679,0.00885021
-3375,-2325,0,0.98774767,0.005197966,0.009156981,0.002295985,-0.018090803,0.003800251
-3325,-2325,0,0.98733568,-0.006326545,0.007226952,0.006195573,-0.01927687,-0.002964543
-3275,-2325,0,0.99078411,-0.017506482,0.003815741,0.008851702,-0.016774198,-0.009722749
-3225,-2325,0,0.99763739,-0.026432425,-0.000359418,0.009788479,-0.01098262,-0.014727621
-3175,-2325,0,1.006647,-0.031591274,-0.004496166,0.008887072,-0.003075439,-0.01662612
-3125,-2325,0,1.0160273,-0.032160345,-0.007864111,0.00636164,0.005282571,-0.014772584
-3075,-2325,0,1.0238103,-0.028161244,-0.00991907,0.002679759,0.01231928,-0.009365847
-3025,-2325,0,1.0282191,-0.020455938,-0.010361956,-0.001544876,0.016550126,-0.001390916
-2975,-2325,0,1.0280029,-0.010593312,-0.009147274,-0.005659855,0.017091915,0.007613139
-2925,-2325,0,1.0226665,-0.000539549,-0.006456043,-0.009063647,0.013828851,0.015891591
-2875,-2325,0,1.0125778,0.007648544,-0.002647963,-0.011270504,0.007409557,0.021840204
-2825,-2325,0,0.99892902,0.012172326,0.001791263,-0.011952908,-0.000915885,0.024315773
-2775,-2325,0,0.98356551,0.011787133,0.006303617,-0.010964436,-0.009566197,0.022835212
-2725,-2325,0,0.96873206,0.005994652,0.01030697,-0.008345478,-0.01693505,0.017616328
-2675,-2325,0,0.95673126,-0.004800587,0.013247203,-0.004343422,-0.021687599,0.009547973
-2625,-2325,0,0.94954973,-0.019331932,0.014685951,0.000621299,-0.023041744,-7.23E-05
-2575,-2325,0,0.94861948,-0.035713945,0.014319615,0.005996679,-0.0207773,-0.009787066
-2525,-2325,0,0.95456147,-0.051631659,0.012044445,0.011136749,-0.015262736,-0.018203951
-2475,-2325,0,0.96708626,-0.064678043,0.007987536,0.015380067,-0.007334472,-0.024217226
-2425,-2325,0,0.98501867,-0.072685003,0.002509222,0.0181322,0.001881737,-0.027141381
-2375,-2325,0,1.0064297,-0.074022681,-0.003827544,0.018948954,0.011176268,-0.026758479
-2325,-2325,0,1.0288705,-0.067825653,-0.01032022,0.017603796,0.019441944,-0.023281893
-2275,-2325,0,1.049668,-0.054107126,-0.016217908,0.014126996,0.02581648,-0.017260389
-2225,-2325,0,1.0662439,-0.033764154,-0.020822203,0.008808873,0.029760933,-0.009447852
-2175,-2325,0,1.0764027,-0.008462563,-0.023581173,0.002163008,0.031074524,-0.000669525
-2125,-2325,0,1.0785694,0.019562565,-0.024163447,-0.005142002,0.029853042,0.008292276
-2075,-2325,0,1.0719377,0.047769491,-0.022494543,-0.012373578,0.026413478,0.016778463
-2025,-2325,0,1.0565177,0.073587,-0.018757202,-0.018831646,0.021200955,0.024291592
-1975,-2325,0,1.0330911,0.094675012,-0.013351209,-0.023936586,0.014700459,0.030500287
-1925,-2325,0,1.003083,0.10913055,-0.006828689,-0.027294438,0.007368847,0.035216291
-1875,-2325,0,0.9683758,0.11562254,0.000189244,-0.028731361,-0.000410154,0.03835962
-1825,-2325,0,0.93109858,0.1134453,0.007093698,-0.028295428,-0.008345011,0.039921083
-1775,-2325,0,0.89341521,0.10249478,0.013361331,-0.026228324,-0.016232019,0.039936848
-1725,-2325,0,0.8573398,0.083176039,0.018605616,-0.02291506,-0.023943504,0.038471211
-1675,-2325,0,0.82459837,0.056273717,0.022605022,-0.018820649,-0.031405073,0.035612918
-1625,-2325,0,0.79653919,0.022800155,0.025306217,-0.014425471,-0.038577884,0.031477686
-1575,-2325,0,0.77410656,-0.016157098,0.026807893,-0.010168791,-0.045444224,0.026211053
-1525,-2325,0,0.75785375,-0.059565801,0.027326373,-0.006406634,-0.051997874,0.019984817
-1475,-2325,0,0.74799544,-0.10654677,0.027157765,-0.003388402,-0.058240287,0.012987911
-1425,-2325,0,0.74449646,-0.15643588,0.026613543,-0.001243818,-0.064177498,0.005408415
-1375,-2325,0,0.74707967,-0.20877942,0.02611082,-4.08E-05,-0.069829017,-0.002604482
-1325,-2325,0,0.74015039,-0.25788456,-0.000268153,0.009685728,-0.074133635,-0.008105809
-1275,-2325,0,0.74134624,-0.30971661,-0.012270473,0.013615705,-0.072684079,-0.001156273
-1225,-2325,0,0.74270678,-0.36086473,-0.012002431,0.01263296,-0.07004755,0.005192986
-1175,-2325,0,0.7382791,-0.40874019,-0.011236361,0.011195226,-0.066509083,0.010554567
-1125,-2325,0,0.7287128,-0.45325905,-0.010109976,0.009539767,-0.062253878,0.014886357
-1075,-2325,0,0.71479589,-0.49445099,-0.008707114,0.007841263,-0.057483122,0.018189967
-1025,-2325,0,0.69740808,-0.53241515,-0.007140755,0.006241707,-0.052413944,0.020511741
-975,-2325,0,0.677477,-0.56730336,-0.005518854,0.00483895,-0.047265526,0.021953564
-925,-2325,0,0.65591991,-0.59929764,-0.003936381,0.003688234,-0.042242274,0.022667542
-875,-2325,0,0.63357663,-0.62860286,-0.002469995,0.002807183,-0.03751225,0.022833571
-825,-2325,0,0.61115599,-0.65543163,-0.001175809,0.002182413,-0.033190697,0.022633592
-775,-2325,0,0.58920312,-0.67999166,-8.84E-05,0.001778691,-0.029330472,0.022219956
-725,-2325,0,0.56808555,-0.70247203,0.000777741,0.001548786,-0.025925044,0.021695707
-675,-2325,0,0.54801321,-0.72303253,0.001425917,0.001440541,-0.022921782,0.02110461
-625,-2325,0,0.52908576,-0.74179327,0.001872472,0.001405791,-0.020242348,0.020436071
-575,-2325,0,0.51134098,-0.75883293,0.002143229,0.001405062,-0.01780631,0.019643549
-525,-2325,0,0.49481076,-0.77419728,0.002267533,0.001409328,-0.015548009,0.018667301
-475,-2325,0,0.47955281,-0.78790402,0.002274772,0.001400946,-0.013427835,0.017458223
-425,-2325,0,0.46567085,-0.79996383,0.002190874,0.001370077,-0.011432118,0.015995357
-375,-2325,0,0.45329076,-0.81039131,0.002037123,0.001312337,-0.009566598,0.014294857
-325,-2325,0,0.442541,-0.81921995,0.001830733,0.001226591,-0.007845945,0.012407363
-275,-2325,0,0.43351012,-0.82650894,0.001586093,0.001111605,-0.006282337,0.010406986
-225,-2325,0,0.42622226,-0.83234102,0.001315363,0.000966981,-0.004878055,0.008373353
-175,-2325,0,0.42062861,-0.83682096,0.001029367,0.00079243,-0.003622199,0.006375273
-125,-2325,0,0.41661873,-0.84005588,0.000736103,0.000590118,-0.002492237,0.004456255
-75,-2325,0,0.41405439,-0.84214807,0.000441222,0.000364423,-0.001456571,0.002626982
-25,-2325,0,0.41280866,-0.84317213,0.000146894,0.00012334,-0.000479047,0.000866969
25,-2325,0,0.41280895,-0.84317303,-0.000146924,-0.000123301,0.000479053,-0.00086702
75,-2325,0,0.41405451,-0.84214795,-0.000441093,-0.000364525,0.001456588,-0.00262699
125,-2325,0,0.416619,-0.8400557,-0.000736167,-0.000590113,0.002492187,-0.004456184
175,-2325,0,0.42062888,-0.83682096,-0.00102941,-0.000792483,0.00362234,-0.00637512
225,-2325,0,0.42622226,-0.83234119,-0.001315427,-0.000967016,0.004878061,-0.008373347
275,-2325,0,0.43351015,-0.82650888,-0.001586017,-0.001111614,0.006282376,-0.010407016
325,-2325,0,0.44254094,-0.81922013,-0.001830682,-0.001226521,0.007846111,-0.012407475
375,-2325,0,0.45329076,-0.81039131,-0.002037101,-0.001312393,0.00956653,-0.014294813
425,-2325,0,0.46567053,-0.79996395,-0.002190833,-0.001369982,0.011432028,-0.015995212
475,-2325,0,0.47955316,-0.78790426,-0.002274785,-0.00140095,0.013427755,-0.017458245
525,-2325,0,0.49481016,-0.7741971,-0.002267546,-0.00140934,0.015548095,-0.018667355
575,-2325,0,0.5113408,-0.75883275,-0.002143294,-0.001405063,0.017806329,-0.019643545
625,-2325,0,0.52908587,-0.74179339,-0.001872472,-0.001405859,0.020242505,-0.020436134
675,-2325,0,0.54801321,-0.72303331,-0.001425844,-0.001440481,0.022921719,-0.021104481
725,-2325,0,0.56808543,-0.70247221,-0.00077772,-0.001548743,0.025925029,-0.021695867
775,-2325,0,0.58920312,-0.67999136,8.84E-05,-0.001778739,0.029330418,-0.022220021
825,-2325,0,0.61115599,-0.65543175,0.001175878,-0.002182363,0.033190817,-0.022633493
875,-2325,0,0.63357604,-0.62860274,0.002470069,-0.002807184,0.037512209,-0.022833731
925,-2325,0,0.65591991,-0.59929752,0.003936398,-0.003688211,0.04224233,-0.022667475
975,-2325,0,0.67747736,-0.56730324,0.005518911,-0.004838974,0.047265526,-0.021953592
1025,-2325,0,0.69740772,-0.53241497,0.007140736,-0.006241707,0.052413851,-0.020511599
1075,-2325,0,0.71479541,-0.49445045,0.008707129,-0.007841145,0.057483073,-0.018189987
1125,-2325,0,0.7287128,-0.45325917,0.010109983,-0.009539696,0.062253967,-0.014886227
1175,-2325,0,0.73827922,-0.40874022,0.011236437,-0.011195241,0.06650909,-0.01055457
1225,-2325,0,0.74270672,-0.3608644,0.012002444,-0.012632865,0.070047587,-0.005193066
1275,-2325,0,0.74134654,-0.30971676,0.01227042,-0.01361567,0.072684161,0.001156312
1325,-2325,0,0.74015039,-0.25788426,0.000268178,-0.009685733,0.074133664,0.008105971
1375,-2325,0,0.74707973,-0.20877974,-0.026110737,4.08E-05,0.069828987,0.002604647
1425,-2325,0,0.7444967,-0.15643604,-0.026613697,0.001243841,0.064177528,-0.005408187
1475,-2325,0,0.74799562,-0.10654646,-0.027157744,0.003388533,0.05824028,-0.012988002
1525,-2325,0,0.75785375,-0.059565593,-0.027326416,0.006406595,0.051997878,-0.019984955
1575,-2325,0,0.77410662,-0.016157176,-0.026807912,0.010168783,0.045444135,-0.026211191
1625,-2325,0,0.79653913,0.022800304,-0.025306206,0.014425469,0.038577724,-0.031477824
1675,-2325,0,0.82459772,0.056273516,-0.02260494,0.01882066,0.031404968,-0.035612881
1725,-2325,0,0.85733962,0.083175465,-0.018605635,0.022915142,0.023943406,-0.038470969
1775,-2325,0,0.89341486,0.10249494,-0.013361369,0.026228383,0.016232032,-0.039936911
1825,-2325,0,0.9310987,0.11344524,-0.007093721,0.02829534,0.008344835,-0.039921079
1875,-2325,0,0.9683758,0.11562273,-0.000189227,0.028731376,0.00041037,-0.038359605
1925,-2325,0,1.0030833,0.10913084,0.006828611,0.027294593,-0.007368839,-0.035216428
1975,-2325,0,1.0330914,0.094675064,0.013351232,0.023936713,-0.014700498,-0.030500175
2025,-2325,0,1.0565181,0.073587298,0.018757196,0.018831566,-0.021200987,-0.024291605
2075,-2325,0,1.0719377,0.047769878,0.022494558,0.012373582,-0.026413549,-0.01677848
2125,-2325,0,1.0785693,0.019562244,0.02416335,0.005142022,-0.029852914,-0.00829252
2175,-2325,0,1.0764024,-0.008462586,0.023581121,-0.002163042,-0.03107441,0.00066954
2225,-2325,0,1.0662444,-0.03376412,0.020822201,-0.008808935,-0.029760912,0.009447983
2275,-2325,0,1.0496687,-0.054107681,0.01621794,-0.014126997,-0.025816355,0.017260376
2325,-2325,0,1.0288706,-0.067825899,0.010320196,-0.017603701,-0.019441947,0.023281727
2375,-2325,0,1.0064294,-0.074023291,0.003827555,-0.018948916,-0.011176324,0.026758384
2425,-2325,0,0.98501873,-0.072685272,-0.002509069,-0.018132184,-0.001881687,0.027141374
2475,-2325,0,0.96708655,-0.064678028,-0.007987564,-0.015380022,0.007334583,0.024217077
2525,-2325,0,0.95456111,-0.051631767,-0.01204445,-0.0111368,0.015262695,0.018204052
2575,-2325,0,0.94861996,-0.035713613,-0.014319567,-0.005996647,0.020777527,0.009787012
2625,-2325,0,0.94954973,-0.019331969,-0.014686046,-0.000621315,0.023041628,7.22E-05
2675,-2325,0,0.95673138,-0.004800602,-0.013247127,0.004343455,0.021687504,-0.009548018
2725,-2325,0,0.96873176,0.005994886,-0.010306954,0.00834544,0.016934903,-0.017616283
2775,-2325,0,0.98356527,0.011786705,-0.006303653,0.010964477,0.00956634,-0.022835322
2825,-2325,0,0.99892902,0.01217189,-0.001791288,0.01195282,0.000915868,-0.024315799
2875,-2325,0,1.0125781,0.007648569,0.00264799,0.011270553,-0.007409544,-0.021840122
2925,-2325,0,1.0226666,-0.000539309,0.006455981,0.009063638,-0.013828911,-0.015891489
2975,-2325,0,1.0280027,-0.010593482,0.00914728,0.005659886,-0.017091922,-0.007613095
3025,-2325,0,1.0282189,-0.020456456,0.010361944,0.00154485,-0.016550127,0.001390915
3075,-2325,0,1.02381,-0.028161353,0.009919086,-0.00267978,-0.012319274,0.009365857
3125,-2325,0,1.016027,-0.032160535,0.007864181,-0.006361652,-0.005282617,0.014772551
3175,-2325,0,1.006647,-0.03159136,0.004496145,-0.00888706,0.003075346,0.016626162
3225,-2325,0,0.99763721,-0.026432356,0.000359442,-0.009788498,0.01098265,0.014727614
3275,-2325,0,0.99078375,-0.017506544,-0.003815678,-0.008851698,0.016774196,0.009722763
3325,-2325,0,0.98733604,-0.006326424,-0.007226976,-0.006195569,0.019276949,0.002964566
3375,-2325,0,0.98774803,0.005197871,-0.009157022,-0.002295979,0.018090758,-0.003800323
3425,-2325,0,0.99157786,0.015147993,-0.009143425,0.002069739,0.013687722,-0.008850259
3475,-2325,0,0.99756479,0.021992858,-0.007116272,0.005959312,0.007295983,-0.010906062
3525,-2325,0,1.003881,0.024918275,-0.003466462,0.008460534,0.000607717,-0.009445305
3575,-2325,0,1.0085537,0.024083158,0.000979395,0.008954979,-0.004676832,-0.004889289
3625,-2325,0,1.0099459,0.020512547,0.005165217,0.007278211,-0.007302766,0.001590076
3675,-2325,0,1.0077845,0.016410571,0.008044705,0.003805577,-0.006766082,0.008373801
-3675,-2275,0,1.0077196,0.021353284,-0.006392651,-0.006083403,0.007815723,-0.004567964
-3625,-2275,0,1.0078062,0.025047017,-0.002591132,-0.008471454,0.006277287,0.002352538
-3575,-2275,0,1.0045056,0.027126135,0.001882838,-0.008757356,0.00169831,0.00787844
-3525,-2275,0,0.99887574,0.025679003,0.005926899,-0.006914689,-0.004863191,0.010572428
-3475,-2275,0,0.99283093,0.020218229,0.008599035,-0.003426285,-0.011753888,0.009703687
-3425,-2275,0,0.98834324,0.011201156,0.009314805,0.00087122,-0.017139826,0.00544525
-3375,-2275,0,0.98694015,-1.29E-05,0.007987606,0.005001519,-0.019525582,-0.001092254
