Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
90,303,-1.34E+02,-1.38E+02,209.419,-1.37E+02,86.573,5.38E+00
93,303,-1.26E+02,-1.36E+02,94.088,-1.27E+02,84.079,2.54E+01
96,303,-1.25E+02,-1.37E+02,116.914,-1.26E+02,117.526,4.00E+01
99,303,-1.20E+02,-1.31E+02,181.717,-1.20E+02,146.676,1.56E+01
102,303,-1.17E+02,-1.27E+02,190.266,-1.18E+02,149.409,1.32E+01
105,303,-1.19E+02,-1.27E+02,208.332,-1.19E+02,157.138,1.09E+01
108,303,-1.18E+02,-1.25E+02,237.921,-1.19E+02,189.683,9.31E+00
111,303,-1.15E+02,-1.22E+02,231.021,-1.16E+02,196.593,1.20E+01
114,303,-1.17E+02,-1.22E+02,204.494,-1.18E+02,180.914,1.46E+01
117,303,-1.27E+02,-1.27E+02,171.094,-1.37E+02,162.295,2.75E+01
120,303,-1.23E+02,-1.40E+02,187.358,-1.23E+02,302.69,1.77E+01
123,303,-1.24E+02,-1.33E+02,232.801,-1.25E+02,252.561,1.91E+01
126,303,-1.29E+02,-1.47E+02,287.748,-1.29E+02,146.526,2.25E+01
129,303,-1.26E+02,-1.29E+02,336.448,-1.29E+02,130.281,1.27E+01
132,303,-1.28E+02,-1.32E+02,284.246,-1.31E+02,141.023,9.69E+00
135,303,-1.21E+02,-1.30E+02,176.589,-1.21E+02,14.124,2.01E+01
138,303,-1.19E+02,-1.28E+02,170.089,-1.19E+02,346.922,3.53E+01
141,303,-1.33E+02,-1.42E+02,61.88,-1.33E+02,198.944,1.29E+01
144,303,-1.17E+02,-1.22E+02,2.756,-1.19E+02,171.463,2.08E+01
147,303,-1.21E+02,-1.29E+02,4.616,-1.22E+02,186.627,3.79E+01
150,303,-1.16E+02,-1.23E+02,155.29,-1.17E+02,345.581,2.25E+01
153,303,-1.20E+02,-1.26E+02,163.099,-1.21E+02,336.621,2.59E+01
156,303,-1.16E+02,-1.22E+02,357.806,-1.18E+02,170.688,2.52E+01
159,303,-1.21E+02,-1.27E+02,346.254,-1.23E+02,168.707,3.43E+01
162,303,-1.14E+02,-1.19E+02,170.238,-1.15E+02,350.828,4.00E+01
165,303,-1.23E+02,-1.30E+02,159.596,-1.24E+02,343.037,3.23E+01
168,303,-1.12E+02,-1.18E+02,343.744,-1.13E+02,164.875,4.00E+01
171,303,-1.30E+02,-1.42E+02,117.613,-1.30E+02,348.49,1.48E+01
174,303,-1.09E+02,-1.14E+02,164.262,-1.11E+02,340.416,2.99E+01
177,303,-1.09E+02,-1.14E+02,339.915,-1.12E+02,152.188,2.37E+01
180,303,-9.87E+01,-1.04E+02,334.135,-1.00E+02,154.135,4.00E+01
0,306,-6.47E+01,-6.93E+01,330.598,-6.65E+01,330.598,4.00E+01
3,306,-7.80E+01,-8.25E+01,311.666,-7.99E+01,312.263,4.00E+01
6,306,-8.41E+01,-8.86E+01,92.713,-8.61E+01,91.938,4.00E+01
9,306,-8.86E+01,-9.31E+01,337.585,-9.05E+01,338.593,4.00E+01
12,306,-8.94E+01,-9.39E+01,150.738,-9.13E+01,151.269,4.00E+01
15,306,-9.35E+01,-9.81E+01,355.065,-9.54E+01,355.482,4.00E+01
18,306,-9.48E+01,-9.94E+01,183.145,-9.66E+01,183.021,4.00E+01
21,306,-9.78E+01,-1.02E+02,17.121,-9.96E+01,16.121,4.00E+01
24,306,-9.98E+01,-1.05E+02,208.13,-1.02E+02,205.997,3.51E+01
27,306,-1.03E+02,-1.08E+02,43.514,-1.05E+02,39.16,2.89E+01
30,306,-1.06E+02,-1.11E+02,242.492,-1.08E+02,234.84,2.40E+01
33,306,-1.10E+02,-1.14E+02,95.024,-1.12E+02,85.418,2.16E+01
36,306,-1.11E+02,-1.15E+02,314.851,-1.14E+02,314.473,4.00E+01
39,306,-1.10E+02,-1.14E+02,169.772,-1.12E+02,178.685,2.25E+01
42,306,-1.09E+02,-1.15E+02,14.411,-1.11E+02,16.073,3.75E+01
45,306,-1.11E+02,-1.16E+02,224.793,-1.12E+02,214.61,2.20E+01
48,306,-1.17E+02,-1.20E+02,91.289,-1.20E+02,65.378,1.28E+01
51,306,-1.16E+02,-1.19E+02,328.86,-1.18E+02,340.846,1.96E+01
54,306,-1.13E+02,-1.20E+02,198.823,-1.14E+02,195.658,3.27E+01
57,306,-1.18E+02,-1.22E+02,70.55,-1.20E+02,33.664,9.81E+00
60,306,-1.18E+02,-1.22E+02,315.711,-1.21E+02,332.377,1.67E+01
63,306,-1.15E+02,-1.23E+02,211.372,-1.16E+02,189.118,1.65E+01
66,306,-1.22E+02,-1.24E+02,101.77,-1.27E+02,106.471,2.85E+01
69,306,-1.18E+02,-1.26E+02,352.703,-1.19E+02,351.341,4.00E+01
72,306,-1.21E+02,-1.23E+02,261.197,-1.26E+02,217.274,8.90E+00
75,306,-1.17E+02,-1.27E+02,181.971,-1.17E+02,159.712,1.86E+01
78,306,-1.21E+02,-1.24E+02,91.775,-1.24E+02,118.576,1.25E+01
81,306,-1.21E+02,-1.27E+02,44.958,-1.23E+02,337.487,5.03E+00
84,306,-1.20E+02,-1.30E+02,299.619,-1.20E+02,304.238,3.23E+01
87,306,-1.24E+02,-1.28E+02,254.236,-1.26E+02,282.361,1.22E+01
90,306,-1.34E+02,-1.37E+02,209.221,-1.37E+02,86.249,5.30E+00
93,306,-1.26E+02,-1.35E+02,93.882,-1.27E+02,83.853,2.46E+01
96,306,-1.26E+02,-1.37E+02,116.667,-1.26E+02,117.434,4.00E+01
99,306,-1.20E+02,-1.30E+02,182.016,-1.21E+02,146.849,1.47E+01
102,306,-1.18E+02,-1.26E+02,190.611,-1.18E+02,149.619,1.24E+01
105,306,-1.19E+02,-1.27E+02,208.772,-1.20E+02,157.45,1.01E+01
108,306,-1.18E+02,-1.24E+02,238.147,-1.20E+02,190.022,8.66E+00
111,306,-1.15E+02,-1.21E+02,231.062,-1.17E+02,196.829,1.15E+01
114,306,-1.17E+02,-1.21E+02,204.433,-1.18E+02,181.135,1.43E+01
117,306,-1.26E+02,-1.26E+02,170.898,-1.38E+02,162.666,2.88E+01
120,306,-1.23E+02,-1.39E+02,185.844,-1.23E+02,302.787,1.69E+01
123,306,-1.24E+02,-1.33E+02,232.811,-1.25E+02,252.769,1.83E+01
126,306,-1.29E+02,-1.46E+02,290.529,-1.29E+02,147.059,2.19E+01
129,306,-1.26E+02,-1.28E+02,336.532,-1.30E+02,130.945,1.30E+01
132,306,-1.28E+02,-1.31E+02,284.134,-1.31E+02,141.18,9.51E+00
135,306,-1.21E+02,-1.29E+02,176.678,-1.22E+02,14.103,1.94E+01
138,306,-1.19E+02,-1.28E+02,170.135,-1.19E+02,346.978,3.46E+01
141,306,-1.33E+02,-1.41E+02,61.574,-1.34E+02,199.011,1.21E+01
144,306,-1.17E+02,-1.21E+02,2.782,-1.19E+02,171.488,2.05E+01
147,306,-1.21E+02,-1.29E+02,4.828,-1.22E+02,186.749,3.76E+01
150,306,-1.16E+02,-1.22E+02,155.256,-1.17E+02,345.526,2.21E+01
153,306,-1.20E+02,-1.25E+02,163.029,-1.22E+02,336.573,2.56E+01
156,306,-1.17E+02,-1.22E+02,357.788,-1.18E+02,170.736,2.49E+01
159,306,-1.21E+02,-1.26E+02,346.237,-1.23E+02,168.679,3.40E+01
162,306,-1.14E+02,-1.18E+02,170.171,-1.16E+02,350.723,4.00E+01
165,306,-1.23E+02,-1.29E+02,159.357,-1.24E+02,342.86,3.16E+01
168,306,-1.12E+02,-1.17E+02,343.759,-1.13E+02,164.91,4.00E+01
171,306,-1.30E+02,-1.42E+02,120.244,-1.30E+02,350.325,1.45E+01
174,306,-1.09E+02,-1.13E+02,164.522,-1.11E+02,340.732,2.98E+01
177,306,-1.09E+02,-1.13E+02,339.725,-1.12E+02,151.964,2.34E+01
180,306,-9.87E+01,-1.03E+02,334.135,-1.01E+02,154.135,4.00E+01
0,309,-6.47E+01,-6.87E+01,330.598,-6.69E+01,330.598,4.00E+01
3,309,-7.80E+01,-8.19E+01,311.698,-8.03E+01,312.297,4.00E+01
6,309,-8.41E+01,-8.80E+01,92.674,-8.64E+01,91.9,4.00E+01
9,309,-8.86E+01,-9.25E+01,337.801,-9.09E+01,338.812,4.00E+01
12,309,-8.94E+01,-9.33E+01,150.649,-9.16E+01,151.179,4.00E+01
15,309,-9.35E+01,-9.75E+01,355.112,-9.58E+01,355.531,4.00E+01
18,309,-9.48E+01,-9.88E+01,183.163,-9.70E+01,183.038,4.00E+01
21,309,-9.78E+01,-1.02E+02,16.991,-9.99E+01,15.995,4.00E+01
24,309,-9.98E+01,-1.04E+02,208.19,-1.02E+02,206.043,3.48E+01
27,309,-1.03E+02,-1.07E+02,43.44,-1.05E+02,39.092,2.86E+01
30,309,-1.06E+02,-1.10E+02,242.507,-1.08E+02,234.867,2.37E+01
33,309,-1.10E+02,-1.13E+02,95,-1.13E+02,85.41,2.15E+01
36,309,-1.11E+02,-1.14E+02,314.855,-1.14E+02,314.466,4.00E+01
39,309,-1.10E+02,-1.14E+02,169.771,-1.12E+02,178.639,2.23E+01
42,309,-1.09E+02,-1.14E+02,14.381,-1.11E+02,16.065,3.70E+01
45,309,-1.11E+02,-1.16E+02,224.803,-1.13E+02,214.641,2.16E+01
48,309,-1.17E+02,-1.19E+02,91.294,-1.20E+02,65.403,1.28E+01
51,309,-1.16E+02,-1.19E+02,328.911,-1.19E+02,340.799,1.97E+01
54,309,-1.13E+02,-1.19E+02,198.727,-1.15E+02,195.631,3.24E+01
57,309,-1.18E+02,-1.21E+02,70.538,-1.20E+02,33.813,9.65E+00
60,309,-1.18E+02,-1.21E+02,315.673,-1.21E+02,332.265,1.67E+01
63,309,-1.16E+02,-1.22E+02,211.303,-1.17E+02,189.157,1.60E+01
66,309,-1.22E+02,-1.23E+02,101.904,-1.28E+02,106.873,2.84E+01
69,309,-1.19E+02,-1.26E+02,352.638,-1.19E+02,351.211,4.00E+01
72,309,-1.21E+02,-1.22E+02,261.165,-1.27E+02,217.364,9.43E+00
75,309,-1.17E+02,-1.26E+02,181.985,-1.18E+02,159.72,1.78E+01
78,309,-1.21E+02,-1.23E+02,91.816,-1.24E+02,118.51,1.26E+01
81,309,-1.22E+02,-1.26E+02,45.03,-1.23E+02,337.617,4.39E+00
84,309,-1.20E+02,-1.29E+02,299.778,-1.21E+02,304.331,3.17E+01
87,309,-1.24E+02,-1.27E+02,254.272,-1.27E+02,282.688,1.20E+01
90,309,-1.34E+02,-1.36E+02,209.284,-1.37E+02,84.826,5.65E+00
93,309,-1.27E+02,-1.35E+02,94.147,-1.27E+02,83.369,2.33E+01
96,309,-1.26E+02,-1.36E+02,116.827,-1.26E+02,117.086,4.00E+01
99,309,-1.21E+02,-1.29E+02,182.023,-1.21E+02,146.938,1.39E+01
102,309,-1.18E+02,-1.26E+02,190.614,-1.19E+02,149.828,1.17E+01
105,309,-1.19E+02,-1.26E+02,208.813,-1.20E+02,157.711,9.34E+00
108,309,-1.18E+02,-1.24E+02,238.336,-1.20E+02,190.136,8.09E+00
111,309,-1.15E+02,-1.20E+02,231.315,-1.17E+02,196.857,1.10E+01
114,309,-1.17E+02,-1.21E+02,204.766,-1.19E+02,181.192,1.39E+01
117,309,-1.25E+02,-1.26E+02,171.415,-1.38E+02,163.898,3.05E+01
120,309,-1.23E+02,-1.38E+02,187.361,-1.23E+02,302.554,1.56E+01
123,309,-1.24E+02,-1.32E+02,232.378,-1.25E+02,252.929,1.73E+01
126,309,-1.29E+02,-1.46E+02,289.107,-1.29E+02,146.916,2.07E+01
129,309,-1.26E+02,-1.28E+02,336.513,-1.30E+02,130.994,1.32E+01
132,309,-1.28E+02,-1.31E+02,284.422,-1.31E+02,141.187,9.59E+00
135,309,-1.21E+02,-1.29E+02,176.601,-1.22E+02,14.067,1.88E+01
138,309,-1.19E+02,-1.27E+02,170.192,-1.20E+02,347.031,3.39E+01
141,309,-1.33E+02,-1.41E+02,61.926,-1.34E+02,198.911,1.12E+01
144,309,-1.17E+02,-1.21E+02,2.782,-1.19E+02,171.493,2.02E+01
147,309,-1.22E+02,-1.28E+02,4.942,-1.23E+02,186.793,3.74E+01
150,309,-1.16E+02,-1.21E+02,155.289,-1.18E+02,345.588,2.16E+01
153,309,-1.20E+02,-1.24E+02,163.175,-1.22E+02,336.744,2.53E+01
156,309,-1.17E+02,-1.21E+02,357.759,-1.18E+02,170.737,2.46E+01
159,309,-1.21E+02,-1.26E+02,346.386,-1.23E+02,168.732,3.41E+01
162,309,-1.14E+02,-1.18E+02,170.126,-1.16E+02,350.663,4.00E+01
165,309,-1.23E+02,-1.28E+02,159.626,-1.24E+02,343.031,3.14E+01
168,309,-1.12E+02,-1.16E+02,343.622,-1.14E+02,164.806,4.00E+01
171,309,-1.30E+02,-1.42E+02,123.981,-1.30E+02,352.445,1.45E+01
174,309,-1.09E+02,-1.12E+02,164.743,-1.12E+02,340.999,2.98E+01
177,309,-1.09E+02,-1.12E+02,339.58,-1.12E+02,151.795,2.34E+01
180,309,-9.87E+01,-1.03E+02,334.135,-1.01E+02,154.135,4.00E+01
0,312,-6.47E+01,-6.82E+01,330.598,-6.73E+01,330.598,4.00E+01
3,312,-7.80E+01,-8.14E+01,311.717,-8.07E+01,312.316,4.00E+01
6,312,-8.41E+01,-8.74E+01,92.645,-8.68E+01,91.872,4.00E+01
9,312,-8.86E+01,-9.20E+01,337.973,-9.13E+01,338.986,4.00E+01
12,312,-8.94E+01,-9.28E+01,150.529,-9.20E+01,151.057,4.00E+01
15,312,-9.35E+01,-9.70E+01,355.261,-9.61E+01,355.683,4.00E+01
18,312,-9.48E+01,-9.83E+01,183.037,-9.74E+01,182.911,4.00E+01
21,312,-9.78E+01,-1.01E+02,17.051,-1.00E+02,16.052,4.00E+01
24,312,-9.98E+01,-1.03E+02,208.122,-1.02E+02,205.974,3.46E+01
27,312,-1.03E+02,-1.06E+02,43.459,-1.05E+02,39.104,2.85E+01
30,312,-1.06E+02,-1.09E+02,242.465,-1.08E+02,234.84,2.36E+01
33,312,-1.10E+02,-1.13E+02,95.022,-1.13E+02,85.458,2.16E+01
36,312,-1.11E+02,-1.14E+02,314.853,-1.15E+02,314.457,4.00E+01
39,312,-1.10E+02,-1.13E+02,169.743,-1.13E+02,178.599,2.22E+01
42,312,-1.10E+02,-1.13E+02,14.403,-1.12E+02,16.071,3.69E+01
45,312,-1.11E+02,-1.15E+02,224.727,-1.13E+02,214.596,2.14E+01
48,312,-1.16E+02,-1.19E+02,91.237,-1.20E+02,65.457,1.30E+01
51,312,-1.16E+02,-1.18E+02,328.883,-1.19E+02,340.687,1.98E+01
54,312,-1.13E+02,-1.19E+02,198.76,-1.15E+02,195.71,3.22E+01
57,312,-1.18E+02,-1.21E+02,70.585,-1.21E+02,33.75,9.55E+00
60,312,-1.18E+02,-1.21E+02,315.623,-1.22E+02,332.248,1.68E+01
63,312,-1.16E+02,-1.22E+02,211.355,-1.17E+02,189.132,1.54E+01
66,312,-1.22E+02,-1.23E+02,101.719,-1.28E+02,106.392,2.94E+01
69,312,-1.19E+02,-1.25E+02,352.683,-1.20E+02,351.274,3.97E+01
72,312,-1.21E+02,-1.22E+02,261.233,-1.27E+02,217.438,1.00E+01
75,312,-1.17E+02,-1.25E+02,181.895,-1.18E+02,159.72,1.72E+01
78,312,-1.20E+02,-1.23E+02,91.784,-1.25E+02,118.452,1.28E+01
81,312,-1.22E+02,-1.25E+02,44.963,-1.24E+02,337.53,3.90E+00
84,312,-1.20E+02,-1.29E+02,299.704,-1.21E+02,304.256,3.10E+01
87,312,-1.24E+02,-1.27E+02,254.198,-1.27E+02,282.433,1.20E+01
90,312,-1.34E+02,-1.36E+02,208.905,-1.38E+02,85.844,5.62E+00
93,312,-1.27E+02,-1.34E+02,94.053,-1.28E+02,83.577,2.29E+01
96,312,-1.26E+02,-1.35E+02,116.701,-1.27E+02,117.134,4.00E+01
99,312,-1.21E+02,-1.29E+02,182.321,-1.22E+02,146.934,1.31E+01
102,312,-1.18E+02,-1.25E+02,190.805,-1.19E+02,149.786,1.09E+01
105,312,-1.19E+02,-1.26E+02,208.809,-1.20E+02,157.608,8.62E+00
108,312,-1.18E+02,-1.23E+02,238.242,-1.20E+02,190.145,7.65E+00
111,312,-1.15E+02,-1.20E+02,231.235,-1.17E+02,197.038,1.07E+01
114,312,-1.17E+02,-1.20E+02,204.654,-1.19E+02,181.506,1.39E+01
117,312,-1.25E+02,-1.25E+02,171.257,-1.38E+02,165.937,3.43E+01
120,312,-1.24E+02,-1.38E+02,187.834,-1.24E+02,302.334,1.48E+01
123,312,-1.25E+02,-1.31E+02,232.717,-1.26E+02,252.62,1.70E+01
126,312,-1.30E+02,-1.45E+02,288.981,-1.30E+02,146.756,1.99E+01
129,312,-1.26E+02,-1.27E+02,336.497,-1.30E+02,131.017,1.36E+01
132,312,-1.28E+02,-1.30E+02,284.169,-1.32E+02,141.022,9.71E+00
135,312,-1.21E+02,-1.28E+02,176.505,-1.22E+02,13.981,1.82E+01
138,312,-1.19E+02,-1.26E+02,170.237,-1.20E+02,346.989,3.31E+01
141,312,-1.34E+02,-1.40E+02,62.381,-1.34E+02,199.019,1.05E+01
144,312,-1.17E+02,-1.20E+02,2.752,-1.20E+02,171.493,2.02E+01
147,312,-1.22E+02,-1.27E+02,4.937,-1.23E+02,186.813,3.68E+01
150,312,-1.16E+02,-1.21E+02,155.269,-1.18E+02,345.593,2.13E+01
153,312,-1.20E+02,-1.24E+02,163.229,-1.22E+02,336.817,2.51E+01
156,312,-1.17E+02,-1.20E+02,357.768,-1.19E+02,170.74,2.44E+01
159,312,-1.21E+02,-1.25E+02,346.515,-1.24E+02,168.731,3.44E+01
162,312,-1.14E+02,-1.17E+02,170.151,-1.16E+02,350.686,4.00E+01
165,312,-1.23E+02,-1.28E+02,160.172,-1.25E+02,343.415,3.15E+01
168,312,-1.12E+02,-1.16E+02,343.449,-1.14E+02,164.665,3.97E+01
171,312,-1.31E+02,-1.42E+02,127.427,-1.31E+02,354.099,1.44E+01
174,312,-1.09E+02,-1.12E+02,164.889,-1.12E+02,341.174,2.98E+01
177,312,-1.09E+02,-1.12E+02,339.487,-1.13E+02,151.686,2.34E+01
180,312,-9.87E+01,-1.02E+02,334.135,-1.01E+02,154.135,4.00E+01
0,315,-6.47E+01,-6.77E+01,330.598,-6.77E+01,330.598,4.00E+01
3,315,-7.80E+01,-8.09E+01,311.722,-8.11E+01,312.321,4.00E+01
6,315,-8.41E+01,-8.70E+01,92.632,-8.72E+01,91.86,4.00E+01
9,315,-8.86E+01,-9.15E+01,338.038,-9.17E+01,339.051,4.00E+01
12,315,-8.94E+01,-9.23E+01,150.473,-9.24E+01,151,4.00E+01
15,315,-9.35E+01,-9.65E+01,355.338,-9.66E+01,355.764,4.00E+01
18,315,-9.48E+01,-9.78E+01,182.945,-9.78E+01,182.821,4.00E+01
21,315,-9.78E+01,-1.01E+02,17.128,-1.01E+02,16.123,4.00E+01
24,315,-9.98E+01,-1.03E+02,208.043,-1.03E+02,205.901,3.46E+01
27,315,-1.03E+02,-1.06E+02,43.512,-1.06E+02,39.147,2.84E+01
30,315,-1.06E+02,-1.09E+02,242.42,-1.09E+02,234.8,2.35E+01
33,315,-1.10E+02,-1.12E+02,95.004,-1.13E+02,85.464,2.17E+01
36,315,-1.11E+02,-1.13E+02,314.792,-1.15E+02,314.387,4.00E+01
39,315,-1.10E+02,-1.13E+02,169.786,-1.13E+02,178.625,2.23E+01
42,315,-1.10E+02,-1.13E+02,14.34,-1.12E+02,16.015,3.67E+01
45,315,-1.11E+02,-1.15E+02,224.76,-1.13E+02,214.652,2.12E+01
48,315,-1.16E+02,-1.18E+02,91.156,-1.21E+02,65.308,1.33E+01
51,315,-1.16E+02,-1.18E+02,328.862,-1.20E+02,340.646,1.99E+01
54,315,-1.14E+02,-1.18E+02,198.749,-1.16E+02,195.667,3.18E+01
57,315,-1.18E+02,-1.20E+02,70.474,-1.21E+02,33.783,9.63E+00
60,315,-1.18E+02,-1.20E+02,315.72,-1.22E+02,332.183,1.70E+01
63,315,-1.16E+02,-1.21E+02,211.246,-1.17E+02,189.166,1.50E+01
66,315,-1.21E+02,-1.22E+02,101.863,-1.29E+02,106.652,2.98E+01
69,315,-1.19E+02,-1.25E+02,352.556,-1.20E+02,351.242,3.99E+01
72,315,-1.20E+02,-1.21E+02,261.102,-1.28E+02,217.149,1.06E+01
75,315,-1.18E+02,-1.25E+02,181.978,-1.18E+02,159.704,1.65E+01
78,315,-1.20E+02,-1.22E+02,91.782,-1.25E+02,118.601,1.31E+01
81,315,-1.22E+02,-1.25E+02,44.934,-1.24E+02,337.456,3.58E+00
84,315,-1.21E+02,-1.28E+02,299.768,-1.21E+02,304.247,3.05E+01
87,315,-1.24E+02,-1.26E+02,254.271,-1.27E+02,282.665,1.20E+01
90,315,-1.33E+02,-1.35E+02,209.202,-1.38E+02,84.598,6.26E+00
93,315,-1.27E+02,-1.34E+02,94.101,-1.28E+02,83.206,2.21E+01
96,315,-1.27E+02,-1.35E+02,116.738,-1.27E+02,116.976,4.00E+01
99,315,-1.21E+02,-1.28E+02,182.138,-1.22E+02,147.005,1.25E+01
102,315,-1.18E+02,-1.25E+02,190.779,-1.19E+02,149.902,1.03E+01
105,315,-1.19E+02,-1.25E+02,209.049,-1.21E+02,157.803,7.98E+00
108,315,-1.19E+02,-1.23E+02,238.454,-1.21E+02,190.274,7.28E+00
111,315,-1.15E+02,-1.19E+02,231.3,-1.18E+02,196.988,1.04E+01
114,315,-1.17E+02,-1.20E+02,204.652,-1.19E+02,181.401,1.37E+01
117,315,-1.24E+02,-1.25E+02,171.228,-1.39E+02,165.206,3.39E+01
120,315,-1.24E+02,-1.37E+02,187.033,-1.24E+02,302.478,1.39E+01
123,315,-1.25E+02,-1.31E+02,232.648,-1.26E+02,252.924,1.63E+01
126,315,-1.30E+02,-1.45E+02,290.112,-1.30E+02,147.047,1.91E+01
129,315,-1.25E+02,-1.27E+02,336.374,-1.31E+02,131.44,1.42E+01
132,315,-1.28E+02,-1.30E+02,284.114,-1.32E+02,140.804,1.00E+01
135,315,-1.21E+02,-1.28E+02,176.587,-1.23E+02,14.027,1.77E+01
138,315,-1.19E+02,-1.26E+02,170.202,-1.21E+02,346.956,3.26E+01
141,315,-1.34E+02,-1.40E+02,62.57,-1.35E+02,199.308,9.81E+00
144,315,-1.17E+02,-1.20E+02,2.818,-1.20E+02,171.556,2.01E+01
147,315,-1.22E+02,-1.27E+02,4.971,-1.23E+02,186.851,3.64E+01
150,315,-1.16E+02,-1.20E+02,155.193,-1.19E+02,345.52,2.11E+01
153,315,-1.20E+02,-1.23E+02,163.148,-1.23E+02,336.725,2.50E+01
156,315,-1.17E+02,-1.20E+02,357.784,-1.19E+02,170.751,2.43E+01
159,315,-1.21E+02,-1.25E+02,346.536,-1.24E+02,168.694,3.45E+01
162,315,-1.14E+02,-1.17E+02,170.174,-1.17E+02,350.714,4.00E+01
165,315,-1.23E+02,-1.27E+02,160.458,-1.25E+02,343.628,3.14E+01
168,315,-1.12E+02,-1.15E+02,343.378,-1.14E+02,164.606,3.95E+01
171,315,-1.31E+02,-1.42E+02,128.754,-1.31E+02,354.686,1.39E+01
174,315,-1.09E+02,-1.11E+02,164.935,-1.12E+02,341.23,2.99E+01
177,315,-1.09E+02,-1.11E+02,339.45,-1.13E+02,151.644,2.35E+01
180,315,-9.87E+01,-1.02E+02,334.135,-1.02E+02,154.135,4.00E+01
0,318,-6.47E+01,-6.73E+01,330.598,-6.82E+01,330.598,4.00E+01
3,318,-7.80E+01,-8.04E+01,311.713,-8.16E+01,312.312,4.00E+01
6,318,-8.41E+01,-8.65E+01,92.636,-8.77E+01,91.863,4.00E+01
9,318,-8.86E+01,-9.11E+01,337.969,-9.22E+01,338.981,4.00E+01
12,318,-8.94E+01,-9.19E+01,150.522,-9.29E+01,151.049,4.00E+01
15,318,-9.35E+01,-9.61E+01,355.252,-9.70E+01,355.679,4.00E+01
18,318,-9.48E+01,-9.74E+01,183.021,-9.83E+01,182.898,4.00E+01
21,318,-9.78E+01,-1.00E+02,17.044,-1.01E+02,16.038,4.00E+01
24,318,-9.98E+01,-1.03E+02,208.122,-1.03E+02,205.981,3.46E+01
27,318,-1.03E+02,-1.06E+02,43.451,-1.06E+02,39.086,2.84E+01
30,318,-1.06E+02,-1.09E+02,242.455,-1.09E+02,234.833,2.36E+01
33,318,-1.10E+02,-1.12E+02,94.914,-1.14E+02,85.353,2.18E+01
36,318,-1.11E+02,-1.13E+02,314.772,-1.16E+02,314.364,4.00E+01
39,318,-1.10E+02,-1.12E+02,169.698,-1.14E+02,178.569,2.23E+01
42,318,-1.10E+02,-1.13E+02,14.401,-1.13E+02,16.051,3.68E+01
45,318,-1.11E+02,-1.14E+02,224.743,-1.14E+02,214.639,2.11E+01
48,318,-1.16E+02,-1.18E+02,91.125,-1.21E+02,65.225,1.36E+01
51,318,-1.15E+02,-1.17E+02,328.836,-1.20E+02,340.644,2.01E+01
54,318,-1.14E+02,-1.18E+02,198.716,-1.16E+02,195.655,3.16E+01
57,318,-1.18E+02,-1.20E+02,70.411,-1.22E+02,33.691,9.78E+00
60,318,-1.18E+02,-1.20E+02,315.622,-1.23E+02,332.249,1.72E+01
63,318,-1.16E+02,-1.21E+02,211.269,-1.18E+02,189.083,1.46E+01
66,318,-1.21E+02,-1.22E+02,101.754,-1.29E+02,106.49,3.04E+01
69,318,-1.19E+02,-1.24E+02,352.634,-1.21E+02,351.215,3.88E+01
72,318,-1.20E+02,-1.21E+02,261.199,-1.28E+02,217.484,1.14E+01
75,318,-1.18E+02,-1.25E+02,181.88,-1.19E+02,159.726,1.60E+01
78,318,-1.20E+02,-1.22E+02,91.729,-1.26E+02,118.405,1.35E+01
81,318,-1.22E+02,-1.25E+02,44.963,-1.25E+02,337.433,3.50E+00
84,318,-1.21E+02,-1.28E+02,299.647,-1.22E+02,304.287,2.97E+01
87,318,-1.24E+02,-1.26E+02,254.078,-1.28E+02,282.69,1.21E+01
90,318,-1.33E+02,-1.35E+02,208.947,-1.39E+02,84.714,6.74E+00
93,318,-1.27E+02,-1.33E+02,94.112,-1.29E+02,83.297,2.17E+01
96,318,-1.27E+02,-1.35E+02,116.69,-1.28E+02,117.058,4.00E+01
99,318,-1.21E+02,-1.28E+02,182.28,-1.23E+02,146.98,1.19E+01
102,318,-1.19E+02,-1.24E+02,190.729,-1.20E+02,149.862,9.81E+00
105,318,-1.20E+02,-1.25E+02,208.779,-1.21E+02,157.715,7.48E+00
108,318,-1.19E+02,-1.22E+02,238.3,-1.21E+02,190.151,7.08E+00
111,318,-1.16E+02,-1.19E+02,231.299,-1.18E+02,196.922,1.02E+01
114,318,-1.17E+02,-1.19E+02,204.75,-1.20E+02,181.278,1.37E+01
117,318,-1.24E+02,-1.24E+02,171.398,-1.39E+02,164.396,3.35E+01
120,318,-1.25E+02,-1.37E+02,188.029,-1.25E+02,302.501,1.29E+01
123,318,-1.25E+02,-1.30E+02,232.334,-1.27E+02,253.015,1.57E+01
126,318,-1.31E+02,-1.45E+02,289.08,-1.31E+02,147.039,1.83E+01
129,318,-1.25E+02,-1.26E+02,336.558,-1.31E+02,131.447,1.46E+01
132,318,-1.28E+02,-1.29E+02,284.131,-1.33E+02,140.894,1.03E+01
135,318,-1.22E+02,-1.27E+02,176.554,-1.23E+02,14.018,1.72E+01
138,318,-1.20E+02,-1.25E+02,170.307,-1.21E+02,347.011,3.19E+01
141,318,-1.34E+02,-1.39E+02,62.002,-1.35E+02,199.209,9.39E+00
