Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
129,276,-1.31E+02,-1.38E+02,277.943,-1.32E+02,107.663,2.30E+01
132,276,-1.27E+02,-1.44E+02,265.322,-1.27E+02,276.129,3.21E+01
135,276,-1.38E+02,-1.42E+02,240.822,-1.40E+02,0.706,5.61E+00
138,276,-1.31E+02,-1.46E+02,241.459,-1.31E+02,99.077,1.92E+01
141,276,-1.28E+02,-1.51E+02,105.059,-1.28E+02,256.023,2.93E+01
144,276,-1.33E+02,-1.57E+02,88.989,-1.33E+02,233.441,2.83E+01
147,276,-1.27E+02,-1.49E+02,247.153,-1.27E+02,71.378,4.00E+01
150,276,-1.34E+02,-1.54E+02,189.77,-1.34E+02,10.465,4.00E+01
153,276,-1.26E+02,-1.46E+02,67.162,-1.26E+02,236.421,3.49E+01
156,276,-1.26E+02,-1.44E+02,32.438,-1.26E+02,202.812,3.39E+01
159,276,-1.36E+02,-1.48E+02,348.989,-1.36E+02,142.7,1.94E+01
162,276,-1.32E+02,-1.51E+02,261.408,-1.32E+02,21.712,2.07E+01
165,276,-1.34E+02,-1.52E+02,191.407,-1.34E+02,354.107,2.83E+01
168,276,-1.45E+02,-1.49E+02,127.692,-1.47E+02,139.384,2.01E+01
171,276,-1.26E+02,-1.57E+02,131.884,-1.26E+02,110.688,4.00E+01
174,276,-1.18E+02,-1.41E+02,270.383,-1.18E+02,97.575,4.00E+01
177,276,-1.14E+02,-1.34E+02,271.506,-1.14E+02,92.71,4.00E+01
180,276,-1.12E+02,-1.32E+02,271.462,-1.12E+02,91.46,4.00E+01
0,279,-7.53E+01,-9.14E+01,350.356,-7.54E+01,350.356,4.00E+01
3,279,-7.71E+01,-9.32E+01,354.459,-7.72E+01,355.001,4.00E+01
6,279,-8.25E+01,-9.88E+01,13.086,-8.26E+01,15.454,4.00E+01
9,279,-8.84E+01,-1.05E+02,65.057,-8.85E+01,67.13,4.00E+01
12,279,-9.31E+01,-1.09E+02,91.416,-9.32E+01,94.078,4.00E+01
15,279,-9.91E+01,-1.15E+02,21.138,-9.93E+01,15.295,3.55E+01
18,279,-9.62E+01,-1.13E+02,1.82,-9.63E+01,3.582,4.00E+01
21,279,-1.01E+02,-1.20E+02,57.168,-1.01E+02,67.097,3.44E+01
24,279,-1.07E+02,-1.25E+02,135.844,-1.07E+02,126.303,3.36E+01
27,279,-1.05E+02,-1.24E+02,300.123,-1.05E+02,300.036,4.00E+01
30,279,-1.20E+02,-1.40E+02,302.261,-1.20E+02,295.756,3.86E+01
33,279,-1.03E+02,-1.22E+02,141.55,-1.03E+02,139.65,4.00E+01
36,279,-1.17E+02,-1.39E+02,357.869,-1.17E+02,329.128,2.82E+01
39,279,-1.11E+02,-1.29E+02,326.429,-1.11E+02,321.276,3.98E+01
42,279,-1.08E+02,-1.28E+02,164.244,-1.08E+02,158.295,4.00E+01
45,279,-1.17E+02,-1.41E+02,331.312,-1.17E+02,317.878,3.66E+01
48,279,-1.22E+02,-1.40E+02,335.17,-1.22E+02,339.816,3.96E+01
51,279,-1.13E+02,-1.34E+02,169.045,-1.13E+02,165.322,4.00E+01
54,279,-1.15E+02,-1.37E+02,340.822,-1.15E+02,332.319,3.95E+01
57,279,-1.17E+02,-1.42E+02,151.278,-1.17E+02,141.828,4.00E+01
60,279,-1.23E+02,-1.52E+02,269.291,-1.23E+02,271.82,4.00E+01
63,279,-1.24E+02,-1.53E+02,37.306,-1.24E+02,55.888,3.91E+01
66,279,-1.23E+02,-1.50E+02,161.2,-1.23E+02,193.133,3.20E+01
69,279,-1.24E+02,-1.50E+02,315.94,-1.24E+02,344.701,3.23E+01
72,279,-1.23E+02,-1.48E+02,120.793,-1.23E+02,131.941,3.97E+01
75,279,-1.21E+02,-1.49E+02,292.864,-1.21E+02,292.174,4.00E+01
78,279,-1.20E+02,-1.50E+02,110.256,-1.20E+02,99.861,4.00E+01
81,279,-1.20E+02,-1.52E+02,298.626,-1.20E+02,273.495,3.99E+01
84,279,-1.20E+02,-1.55E+02,141.127,-1.20E+02,89.319,3.74E+01
87,279,-1.21E+02,-1.56E+02,0.604,-1.21E+02,267.236,3.44E+01
90,279,-1.23E+02,-1.53E+02,205.458,-1.23E+02,86.466,3.07E+01
93,279,-1.27E+02,-1.51E+02,32.697,-1.28E+02,267.796,2.55E+01
96,279,-1.36E+02,-1.51E+02,210.769,-1.36E+02,102.237,1.48E+01
99,279,-1.36E+02,-1.51E+02,22.718,-1.36E+02,52.841,2.11E+01
102,279,-1.28E+02,-1.52E+02,173.183,-1.28E+02,247.016,2.42E+01
105,279,-1.25E+02,-1.51E+02,304.568,-1.25E+02,69.405,2.73E+01
108,279,-1.24E+02,-1.47E+02,73.66,-1.24E+02,250.413,4.00E+01
111,279,-1.25E+02,-1.47E+02,199.941,-1.25E+02,71.276,2.35E+01
114,279,-1.28E+02,-1.49E+02,293.897,-1.28E+02,236.968,2.24E+01
117,279,-1.35E+02,-1.49E+02,309.349,-1.35E+02,355.995,1.65E+01
120,279,-1.28E+02,-1.40E+02,346.864,-1.29E+02,90.477,1.13E+01
123,279,-1.28E+02,-1.36E+02,53.723,-1.29E+02,245.015,2.30E+01
126,279,-1.32E+02,-1.39E+02,88.214,-1.32E+02,30.564,9.12E+00
129,279,-1.32E+02,-1.44E+02,74.729,-1.32E+02,111.979,1.65E+01
132,279,-1.28E+02,-1.41E+02,85.754,-1.28E+02,280.048,2.57E+01
135,279,-1.36E+02,-1.56E+02,213.97,-1.36E+02,30.64,4.00E+01
138,279,-1.32E+02,-1.48E+02,250.167,-1.32E+02,82.02,2.99E+01
141,279,-1.26E+02,-1.45E+02,111.123,-1.26E+02,266.074,2.57E+01
144,279,-1.31E+02,-1.47E+02,102.718,-1.32E+02,239.04,1.85E+01
147,279,-1.28E+02,-1.52E+02,259.02,-1.28E+02,77.165,4.00E+01
150,279,-1.37E+02,-1.64E+02,283.973,-1.37E+02,10.737,2.75E+01
153,279,-1.26E+02,-1.45E+02,50.976,-1.26E+02,236.791,3.85E+01
156,279,-1.25E+02,-1.42E+02,35.523,-1.26E+02,207.009,3.36E+01
159,279,-1.35E+02,-1.49E+02,4.474,-1.35E+02,157.161,2.08E+01
162,279,-1.34E+02,-1.51E+02,251.272,-1.34E+02,31.372,2.10E+01
165,279,-1.35E+02,-1.50E+02,187.119,-1.35E+02,341.956,2.31E+01
168,279,-1.35E+02,-1.44E+02,111.849,-1.35E+02,257.405,1.48E+01
171,279,-1.32E+02,-1.45E+02,94.936,-1.33E+02,147.422,1.48E+01
174,279,-1.20E+02,-1.41E+02,274.797,-1.20E+02,101.445,4.00E+01
177,279,-1.14E+02,-1.31E+02,272.007,-1.14E+02,93.212,4.00E+01
180,279,-1.12E+02,-1.28E+02,271.461,-1.12E+02,91.46,4.00E+01
0,282,-7.53E+01,-8.89E+01,350.356,-7.55E+01,350.356,4.00E+01
3,282,-7.72E+01,-9.09E+01,354.659,-7.74E+01,355.201,4.00E+01
6,282,-8.32E+01,-9.70E+01,14.874,-8.34E+01,17.185,4.00E+01
9,282,-8.92E+01,-1.04E+02,66.555,-8.94E+01,68.346,4.00E+01
12,282,-9.53E+01,-1.09E+02,75.206,-9.55E+01,77.622,4.00E+01
15,282,-9.59E+01,-1.10E+02,4.812,-9.61E+01,1.484,3.86E+01
18,282,-9.66E+01,-1.11E+02,0.709,-9.67E+01,4.83,3.71E+01
21,282,-1.07E+02,-1.26E+02,59.312,-1.07E+02,77.769,2.85E+01
24,282,-1.06E+02,-1.20E+02,227.101,-1.06E+02,224.42,4.00E+01
27,282,-1.05E+02,-1.20E+02,248.066,-1.05E+02,259.77,2.90E+01
30,282,-1.05E+02,-1.19E+02,137.148,-1.05E+02,133.888,3.96E+01
33,282,-1.05E+02,-1.21E+02,119.404,-1.05E+02,126.28,3.41E+01
36,282,-1.07E+02,-1.24E+02,315.456,-1.08E+02,311.51,3.95E+01
39,282,-1.23E+02,-1.36E+02,209.508,-1.23E+02,193.21,2.36E+01
42,282,-1.10E+02,-1.27E+02,143.83,-1.10E+02,149.034,3.78E+01
45,282,-1.11E+02,-1.29E+02,322.015,-1.11E+02,317.485,3.96E+01
48,282,-1.18E+02,-1.37E+02,162.599,-1.18E+02,141.957,2.80E+01
51,282,-1.20E+02,-1.39E+02,155.742,-1.20E+02,178.755,2.68E+01
54,282,-1.17E+02,-1.35E+02,328.919,-1.17E+02,333.846,4.00E+01
57,282,-1.15E+02,-1.35E+02,150.092,-1.15E+02,146.53,4.00E+01
60,282,-1.19E+02,-1.40E+02,317.879,-1.19E+02,305.521,3.50E+01
63,282,-1.21E+02,-1.46E+02,124.967,-1.21E+02,102.52,3.35E+01
66,282,-1.23E+02,-1.57E+02,264.26,-1.23E+02,248.89,4.00E+01
69,282,-1.25E+02,-1.56E+02,314.217,-1.25E+02,44.51,3.10E+01
72,282,-1.28E+02,-1.51E+02,106.923,-1.28E+02,178.897,2.33E+01
75,282,-1.27E+02,-1.48E+02,279.859,-1.27E+02,312.731,2.71E+01
78,282,-1.24E+02,-1.49E+02,96.28,-1.24E+02,105.385,4.00E+01
81,282,-1.22E+02,-1.50E+02,279.196,-1.22E+02,274.788,4.00E+01
84,282,-1.21E+02,-1.54E+02,120.119,-1.21E+02,88.803,3.90E+01
87,282,-1.20E+02,-1.54E+02,348.362,-1.20E+02,266.216,3.38E+01
90,282,-1.21E+02,-1.50E+02,192.191,-1.21E+02,84.727,2.96E+01
93,282,-1.23E+02,-1.48E+02,16.267,-1.23E+02,264.183,2.55E+01
96,282,-1.26E+02,-1.47E+02,192.41,-1.27E+02,84.428,2.11E+01
99,282,-1.34E+02,-1.49E+02,359.233,-1.34E+02,268.328,1.45E+01
102,282,-1.40E+02,-1.52E+02,149.6,-1.40E+02,250.305,1.26E+01
105,282,-1.28E+02,-1.57E+02,255.178,-1.29E+02,77.21,4.00E+01
108,282,-1.25E+02,-1.57E+02,8.308,-1.25E+02,253.706,3.28E+01
111,282,-1.25E+02,-1.59E+02,350.519,-1.25E+02,66.156,3.50E+01
114,282,-1.28E+02,-1.47E+02,83.281,-1.28E+02,230.231,2.44E+01
117,282,-1.37E+02,-1.44E+02,181.241,-1.37E+02,24.983,1.63E+01
120,282,-1.33E+02,-1.47E+02,253.216,-1.33E+02,111.508,1.81E+01
123,282,-1.28E+02,-1.43E+02,160.373,-1.28E+02,271.136,1.49E+01
126,282,-1.29E+02,-1.38E+02,213.802,-1.30E+02,36.077,3.75E+01
129,282,-1.33E+02,-1.46E+02,235.557,-1.34E+02,119.014,1.35E+01
132,282,-1.27E+02,-1.39E+02,106.661,-1.27E+02,275.987,2.72E+01
135,282,-1.37E+02,-1.48E+02,101.154,-1.37E+02,68.086,1.72E+01
138,282,-1.31E+02,-1.48E+02,357.673,-1.31E+02,87.32,1.70E+01
141,282,-1.26E+02,-1.41E+02,68.385,-1.26E+02,268.894,2.44E+01
144,282,-1.32E+02,-1.48E+02,78.657,-1.32E+02,246.421,3.00E+01
147,282,-1.30E+02,-1.49E+02,262.949,-1.30E+02,80.319,4.00E+01
150,282,-1.47E+02,-1.54E+02,349.953,-1.48E+02,32.905,1.01E+01
153,282,-1.26E+02,-1.42E+02,31.372,-1.27E+02,226.651,2.75E+01
156,282,-1.27E+02,-1.42E+02,31.954,-1.27E+02,206.232,3.59E+01
159,282,-1.38E+02,-1.53E+02,44.461,-1.39E+02,153.439,1.53E+01
162,282,-1.33E+02,-1.49E+02,214.988,-1.33E+02,35.236,4.00E+01
165,282,-1.35E+02,-1.48E+02,197.984,-1.35E+02,353.695,2.14E+01
168,282,-1.30E+02,-1.42E+02,103.606,-1.31E+02,265.979,2.24E+01
171,282,-1.29E+02,-1.38E+02,86.873,-1.30E+02,228.748,1.31E+01
174,282,-1.24E+02,-1.47E+02,294.773,-1.24E+02,111.047,4.00E+01
177,282,-1.15E+02,-1.29E+02,272.783,-1.15E+02,93.983,4.00E+01
180,282,-1.12E+02,-1.26E+02,271.461,-1.12E+02,91.46,4.00E+01
0,285,-7.53E+01,-8.70E+01,350.356,-7.56E+01,350.356,4.00E+01
3,285,-7.75E+01,-8.93E+01,354.921,-7.78E+01,355.463,4.00E+01
6,285,-8.41E+01,-9.60E+01,17.365,-8.44E+01,19.588,4.00E+01
9,285,-9.03E+01,-1.03E+02,67.471,-9.06E+01,68.989,4.00E+01
12,285,-9.69E+01,-1.08E+02,48.153,-9.72E+01,48.334,4.00E+01
15,285,-9.39E+01,-1.06E+02,354.441,-9.42E+01,353.523,4.00E+01
18,285,-9.84E+01,-1.11E+02,356.203,-9.86E+01,3.229,3.07E+01
21,285,-1.14E+02,-1.26E+02,223.226,-1.14E+02,184.178,1.60E+01
24,285,-1.01E+02,-1.13E+02,239.565,-1.01E+02,240.143,4.00E+01
27,285,-1.08E+02,-1.18E+02,206.376,-1.08E+02,213.127,2.98E+01
30,285,-1.01E+02,-1.14E+02,123.407,-1.01E+02,122.684,4.00E+01
33,285,-1.19E+02,-1.28E+02,65.567,-1.19E+02,97.645,1.53E+01
36,285,-1.07E+02,-1.21E+02,294.9,-1.07E+02,298.679,3.72E+01
39,285,-1.09E+02,-1.23E+02,148.052,-1.09E+02,140.367,3.15E+01
42,285,-1.23E+02,-1.36E+02,104.907,-1.23E+02,158.088,1.52E+01
45,285,-1.13E+02,-1.27E+02,307.669,-1.13E+02,313.71,3.43E+01
48,285,-1.12E+02,-1.28E+02,141.965,-1.12E+02,137.61,3.83E+01
51,285,-1.19E+02,-1.37E+02,315.589,-1.19E+02,293.949,2.64E+01
54,285,-1.27E+02,-1.52E+02,339.475,-1.27E+02,43.029,2.65E+01
57,285,-1.19E+02,-1.37E+02,144.711,-1.19E+02,157.279,3.13E+01
60,285,-1.19E+02,-1.38E+02,317.079,-1.19E+02,320.147,4.00E+01
63,285,-1.18E+02,-1.39E+02,125.707,-1.19E+02,120.518,4.00E+01
66,285,-1.20E+02,-1.42E+02,293.213,-1.20E+02,280.499,3.55E+01
69,285,-1.21E+02,-1.45E+02,108.13,-1.21E+02,84.328,3.25E+01
72,285,-1.23E+02,-1.52E+02,300.167,-1.23E+02,250.796,3.16E+01
75,285,-1.27E+02,-1.56E+02,182.69,-1.27E+02,53.821,3.08E+01
78,285,-1.34E+02,-1.52E+02,42.504,-1.34E+02,182.524,2.19E+01
81,285,-1.29E+02,-1.51E+02,240.788,-1.30E+02,289.3,2.42E+01
84,285,-1.25E+02,-1.52E+02,80.473,-1.25E+02,91.644,4.00E+01
87,285,-1.22E+02,-1.52E+02,289.24,-1.22E+02,265.596,3.83E+01
90,285,-1.21E+02,-1.52E+02,140.376,-1.21E+02,82.354,3.25E+01
93,285,-1.21E+02,-1.51E+02,342.214,-1.21E+02,259.219,3.01E+01
96,285,-1.23E+02,-1.51E+02,182.017,-1.23E+02,75.97,2.85E+01
99,285,-1.26E+02,-1.51E+02,26.047,-1.26E+02,251.341,2.72E+01
102,285,-1.36E+02,-1.49E+02,216.436,-1.36E+02,58.605,2.17E+01
105,285,-1.36E+02,-1.47E+02,22.647,-1.36E+02,82.071,1.28E+01
108,285,-1.28E+02,-1.46E+02,149.292,-1.28E+02,251.698,1.83E+01
111,285,-1.27E+02,-1.44E+02,263.777,-1.27E+02,71.236,3.09E+01
114,285,-1.27E+02,-1.44E+02,12.821,-1.27E+02,243.769,1.86E+01
117,285,-1.32E+02,-1.53E+02,108.056,-1.32E+02,38.129,2.17E+01
120,285,-1.32E+02,-1.49E+02,302.229,-1.32E+02,118.582,4.00E+01
123,285,-1.31E+02,-1.56E+02,241.945,-1.31E+02,271.592,3.05E+01
126,285,-1.30E+02,-1.37E+02,286.46,-1.30E+02,71.688,1.27E+01
129,285,-1.34E+02,-1.38E+02,304.337,-1.36E+02,129.477,2.71E+01
132,285,-1.26E+02,-1.51E+02,186.492,-1.26E+02,285.108,2.50E+01
135,285,-1.35E+02,-1.40E+02,237.607,-1.36E+02,69.813,2.03E+01
138,285,-1.33E+02,-1.48E+02,267.54,-1.33E+02,97.146,3.06E+01
141,285,-1.27E+02,-1.41E+02,68.304,-1.27E+02,259.197,2.88E+01
144,285,-1.38E+02,-1.60E+02,8.909,-1.38E+02,234.621,2.52E+01
147,285,-1.29E+02,-1.42E+02,238.977,-1.29E+02,65.982,3.21E+01
150,285,-1.48E+02,-1.56E+02,71.686,-1.49E+02,284.482,1.32E+01
153,285,-1.26E+02,-1.39E+02,29.536,-1.26E+02,216.57,3.15E+01
156,285,-1.28E+02,-1.41E+02,20.859,-1.28E+02,200.095,4.00E+01
159,285,-1.47E+02,-1.51E+02,125.221,-1.49E+02,63.812,5.33E+00
162,285,-1.31E+02,-1.44E+02,186.321,-1.31E+02,25.994,2.26E+01
165,285,-1.32E+02,-1.44E+02,214.144,-1.33E+02,19.877,2.42E+01
168,285,-1.31E+02,-1.43E+02,103.34,-1.31E+02,273.803,2.85E+01
171,285,-1.25E+02,-1.34E+02,83.577,-1.25E+02,248.823,2.19E+01
174,285,-1.30E+02,-1.45E+02,46.93,-1.30E+02,144.706,1.52E+01
177,285,-1.16E+02,-1.28E+02,273.932,-1.16E+02,95.108,4.00E+01
180,285,-1.12E+02,-1.24E+02,271.461,-1.13E+02,91.46,4.00E+01
0,288,-7.53E+01,-8.55E+01,350.356,-7.57E+01,350.356,4.00E+01
3,288,-7.78E+01,-8.80E+01,355.248,-7.82E+01,355.791,4.00E+01
6,288,-8.52E+01,-9.56E+01,20.719,-8.56E+01,22.807,3.96E+01
9,288,-9.17E+01,-1.02E+02,66.899,-9.21E+01,68.165,4.00E+01
12,288,-9.60E+01,-1.06E+02,18.229,-9.64E+01,16.06,3.89E+01
15,288,-9.31E+01,-1.04E+02,346.271,-9.36E+01,347.275,4.00E+01
18,288,-1.03E+02,-1.13E+02,341.994,-1.03E+02,354.181,2.43E+01
21,288,-1.04E+02,-1.15E+02,225.418,-1.04E+02,218.972,3.00E+01
24,288,-1.01E+02,-1.12E+02,237.012,-1.02E+02,239.832,3.73E+01
27,288,-1.06E+02,-1.16E+02,147.488,-1.07E+02,138.42,2.67E+01
30,288,-1.03E+02,-1.14E+02,106.772,-1.03E+02,110.889,3.45E+01
33,288,-1.08E+02,-1.20E+02,310.907,-1.09E+02,301.267,2.71E+01
36,288,-1.16E+02,-1.25E+02,247.523,-1.16E+02,260.694,2.23E+01
39,288,-1.07E+02,-1.20E+02,126.709,-1.07E+02,128.488,4.00E+01
42,288,-1.13E+02,-1.25E+02,315.829,-1.13E+02,304.074,2.66E+01
45,288,-1.35E+02,-1.38E+02,214.63,-1.39E+02,97.387,4.34E+00
48,288,-1.14E+02,-1.28E+02,122.415,-1.15E+02,134.176,2.79E+01
51,288,-1.14E+02,-1.29E+02,304.245,-1.14E+02,305.375,4.00E+01
54,288,-1.16E+02,-1.32E+02,121.952,-1.16E+02,113.296,3.21E+01
57,288,-1.23E+02,-1.41E+02,289.692,-1.23E+02,258.177,2.35E+01
60,288,-1.26E+02,-1.57E+02,9.56,-1.26E+02,19.345,4.00E+01
63,288,-1.23E+02,-1.42E+02,112.812,-1.23E+02,142.679,2.55E+01
66,288,-1.21E+02,-1.40E+02,280.353,-1.21E+02,297.713,2.92E+01
69,288,-1.20E+02,-1.39E+02,95.583,-1.20E+02,98.304,4.00E+01
72,288,-1.20E+02,-1.40E+02,277.134,-1.20E+02,266.797,3.56E+01
75,288,-1.20E+02,-1.43E+02,102.828,-1.20E+02,77.66,3.02E+01
78,288,-1.23E+02,-1.48E+02,303.94,-1.23E+02,251.312,2.69E+01
81,288,-1.27E+02,-1.51E+02,170.981,-1.27E+02,61.668,2.39E+01
84,288,-1.38E+02,-1.49E+02,30.467,-1.39E+02,193.41,2.15E+01
87,288,-1.30E+02,-1.47E+02,222.845,-1.30E+02,270.911,1.96E+01
90,288,-1.25E+02,-1.49E+02,40.664,-1.25E+02,79.845,2.79E+01
93,288,-1.23E+02,-1.56E+02,194.147,-1.23E+02,255.639,3.43E+01
96,288,-1.23E+02,-1.53E+02,245.456,-1.23E+02,73.433,4.00E+01
99,288,-1.24E+02,-1.46E+02,37.197,-1.24E+02,252.315,2.64E+01
102,288,-1.27E+02,-1.43E+02,194.559,-1.27E+02,69.242,1.78E+01
105,288,-1.34E+02,-1.45E+02,344.438,-1.35E+02,231,1.09E+01
108,288,-1.35E+02,-1.49E+02,114.502,-1.35E+02,293.119,4.00E+01
111,288,-1.28E+02,-1.64E+02,277.08,-1.28E+02,86.3,4.00E+01
114,288,-1.27E+02,-1.50E+02,118.437,-1.27E+02,246.277,2.45E+01
117,288,-1.31E+02,-1.45E+02,235.922,-1.32E+02,46.978,2.96E+01
120,288,-1.33E+02,-1.41E+02,339.265,-1.34E+02,143.836,2.03E+01
123,288,-1.29E+02,-1.37E+02,79.866,-1.30E+02,282.14,1.72E+01
126,288,-1.31E+02,-1.40E+02,91.144,-1.31E+02,80.892,2.46E+01
129,288,-1.36E+02,-1.37E+02,90.235,-1.42E+02,127.747,1.08E+01
132,288,-1.28E+02,-1.37E+02,100.633,-1.28E+02,291.963,2.39E+01
135,288,-1.30E+02,-1.42E+02,254.021,-1.31E+02,72.71,4.00E+01
138,288,-1.37E+02,-1.46E+02,221.694,-1.38E+02,59.505,2.01E+01
141,288,-1.25E+02,-1.38E+02,91.507,-1.26E+02,257.349,2.50E+01
144,288,-1.40E+02,-1.62E+02,21.894,-1.40E+02,179.853,3.07E+01
147,288,-1.27E+02,-1.39E+02,232.591,-1.27E+02,56.033,3.67E+01
150,288,-1.36E+02,-1.45E+02,129.141,-1.37E+02,306.968,3.82E+01
153,288,-1.25E+02,-1.36E+02,42.069,-1.25E+02,218.233,3.49E+01
156,288,-1.28E+02,-1.39E+02,15.445,-1.29E+02,193.277,3.92E+01
159,288,-1.38E+02,-1.48E+02,151.338,-1.39E+02,6.803,1.48E+01
162,288,-1.29E+02,-1.39E+02,172.509,-1.29E+02,10.818,2.08E+01
165,288,-1.29E+02,-1.40E+02,218.923,-1.30E+02,33.484,3.15E+01
168,288,-1.37E+02,-1.54E+02,158.798,-1.37E+02,299.999,2.13E+01
171,288,-1.23E+02,-1.32E+02,81.439,-1.23E+02,254.953,2.89E+01
174,288,-1.28E+02,-1.35E+02,68.699,-1.29E+02,216.695,1.34E+01
177,288,-1.17E+02,-1.28E+02,275.627,-1.17E+02,96.737,4.00E+01
180,288,-1.12E+02,-1.22E+02,271.46,-1.13E+02,91.46,4.00E+01
0,291,-7.53E+01,-8.42E+01,350.356,-7.59E+01,350.356,4.00E+01
3,291,-7.81E+01,-8.71E+01,355.645,-7.87E+01,356.188,4.00E+01
6,291,-8.64E+01,-9.55E+01,25.144,-8.70E+01,27.029,3.94E+01
9,291,-9.33E+01,-1.02E+02,63.517,-9.39E+01,64.459,4.00E+01
12,291,-9.38E+01,-1.03E+02,357.452,-9.44E+01,355.378,3.84E+01
15,291,-9.35E+01,-1.03E+02,337.751,-9.40E+01,340.445,3.63E+01
18,291,-1.11E+02,-1.17E+02,283.21,-1.12E+02,292.76,2.33E+01
21,291,-1.01E+02,-1.11E+02,221.715,-1.02E+02,221.514,4.00E+01
24,291,-1.07E+02,-1.16E+02,219.286,-1.08E+02,226.054,2.80E+01
27,291,-1.03E+02,-1.12E+02,108.815,-1.03E+02,105.562,3.54E+01
30,291,-1.13E+02,-1.21E+02,61.109,-1.14E+02,78.855,1.92E+01
33,291,-1.05E+02,-1.15E+02,287.102,-1.06E+02,288.782,4.00E+01
36,291,-1.10E+02,-1.20E+02,147.14,-1.10E+02,134.407,2.35E+01
39,291,-1.15E+02,-1.24E+02,87.248,-1.15E+02,109.678,1.83E+01
42,291,-1.10E+02,-1.21E+02,295.741,-1.10E+02,299.824,3.41E+01
45,291,-1.12E+02,-1.23E+02,129.963,-1.12E+02,121.396,2.82E+01
48,291,-1.26E+02,-1.35E+02,347.582,-1.27E+02,283.634,9.03E+00
51,291,-1.21E+02,-1.33E+02,274.18,-1.21E+02,312.39,1.60E+01
54,291,-1.15E+02,-1.28E+02,108.249,-1.16E+02,118.668,2.80E+01
57,291,-1.16E+02,-1.30E+02,288.818,-1.16E+02,288.123,4.00E+01
60,291,-1.18E+02,-1.33E+02,108.614,-1.18E+02,93.134,2.61E+01
63,291,-1.23E+02,-1.39E+02,295.398,-1.23E+02,251.839,1.93E+01
66,291,-1.28E+02,-1.48E+02,166.638,-1.29E+02,26.322,2.38E+01
69,291,-1.28E+02,-1.43E+02,55.532,-1.28E+02,126.578,1.53E+01
72,291,-1.23E+02,-1.40E+02,246.385,-1.23E+02,276.857,2.25E+01
75,291,-1.21E+02,-1.40E+02,71.391,-1.21E+02,82.957,3.28E+01
78,291,-1.20E+02,-1.42E+02,259.583,-1.20E+02,256.55,4.00E+01
81,291,-1.21E+02,-1.46E+02,105.41,-1.21E+02,72.464,3.04E+01
84,291,-1.23E+02,-1.47E+02,331.696,-1.23E+02,249.617,2.36E+01
87,291,-1.28E+02,-1.45E+02,170.136,-1.28E+02,65.246,1.72E+01
90,291,-1.39E+02,-1.46E+02,349.498,-1.40E+02,205.839,1.16E+01
93,291,-1.32E+02,-1.50E+02,157.633,-1.32E+02,271.937,1.88E+01
96,291,-1.26E+02,-1.60E+02,280.178,-1.26E+02,82.069,4.00E+01
99,291,-1.24E+02,-1.56E+02,17.225,-1.24E+02,255.739,3.30E+01
102,291,-1.25E+02,-1.53E+02,205.399,-1.25E+02,67.052,3.20E+01
105,291,-1.28E+02,-1.48E+02,43.136,-1.28E+02,231.568,3.66E+01
108,291,-1.35E+02,-1.44E+02,194.785,-1.36E+02,356.496,1.95E+01
111,291,-1.32E+02,-1.42E+02,327.913,-1.32E+02,106.994,1.40E+01
114,291,-1.29E+02,-1.42E+02,81.086,-1.29E+02,266.578,3.40E+01
117,291,-1.30E+02,-1.47E+02,208.818,-1.30E+02,72.864,2.06E+01
120,291,-1.34E+02,-1.48E+02,275.728,-1.34E+02,172.763,1.40E+01
123,291,-1.29E+02,-1.40E+02,192.358,-1.30E+02,297.521,1.04E+01
126,291,-1.27E+02,-1.33E+02,244.22,-1.29E+02,80.906,1.76E+01
129,291,-1.38E+02,-1.38E+02,227.049,-1.52E+02,285.275,1.59E+01
132,291,-1.29E+02,-1.40E+02,122.466,-1.29E+02,275.073,1.86E+01
135,291,-1.28E+02,-1.46E+02,300,-1.28E+02,93.754,2.47E+01
138,291,-1.36E+02,-1.67E+02,33.991,-1.36E+02,36.922,4.00E+01
141,291,-1.25E+02,-1.36E+02,89.218,-1.25E+02,263.487,3.17E+01
144,291,-1.37E+02,-1.48E+02,57.45,-1.37E+02,182.058,1.26E+01
147,291,-1.26E+02,-1.39E+02,240,-1.27E+02,57.535,3.99E+01
150,291,-1.33E+02,-1.43E+02,136.229,-1.33E+02,312.595,3.49E+01
153,291,-1.24E+02,-1.34E+02,53.388,-1.25E+02,226.138,2.81E+01
156,291,-1.27E+02,-1.36E+02,19.547,-1.28E+02,192.396,2.72E+01
159,291,-1.36E+02,-1.49E+02,173.917,-1.36E+02,7.617,2.59E+01
162,291,-1.27E+02,-1.36E+02,163.34,-1.28E+02,354.919,2.34E+01
165,291,-1.28E+02,-1.38E+02,212.393,-1.29E+02,34.194,4.00E+01
168,291,-1.34E+02,-1.40E+02,253.563,-1.35E+02,45.434,1.34E+01
171,291,-1.23E+02,-1.32E+02,79.009,-1.24E+02,257.689,4.00E+01
174,291,-1.23E+02,-1.30E+02,73.395,-1.24E+02,241.458,2.18E+01
177,291,-1.18E+02,-1.28E+02,278.2,-1.19E+02,99.144,4.00E+01
180,291,-1.12E+02,-1.21E+02,271.46,-1.13E+02,91.46,4.00E+01
