#Parameters = {s=15}
#"Wavelength / nm"	"Total ACS [pw] [Real Part]"
#----------------------------------------------
571.00000000000	52527981.698329
572.00000000000	52191211.949149
573.00000000000	51945584.909560
574.00000000000	51818418.332219
575.00000000000	51820792.125589
576.00000000000	51947182.987598
577.00000000000	52178022.830280
578.00000000000	52484471.313194
579.00000000000	52834259.382240
580.00000000000	53197421.380931
581.00000000000	53550779.677049
582.00000000000	53880477.839189
583.00000000000	54182262.238377
584.00000000000	54459739.354706
585.00000000000	54721220.939843
586.00000000000	54975994.547433
590.00000000000	55985524.852833
595.00000000000	56644462.265522
600.00000000000	56456933.922195
