#Parameters = {s=7}
#"Wavelength / nm"	"Total ACS [pw] [Real Part]"
#----------------------------------------------
573.00000000000	51948282.241075
574.00000000000	51811376.549782
575.00000000000	51804976.043940
576.00000000000	51925353.498914
577.00000000000	52154040.558454
578.00000000000	52462437.231407
579.00000000000	52817689.950014
580.00000000000	53188611.681122
581.00000000000	53550502.847123
582.00000000000	53888024.715949
583.00000000000	54195813.398685
584.00000000000	54476951.311401
585.00000000000	54739880.846948
586.00000000000	54994584.536545
590.00000000000	56011362.929145
595.00000000000	56720949.437900
600.00000000000	56549623.564338
