#
#"Frequency / PHz"	"Eps'' (Fit) [Real]"
#--------------------------------------
0.72743445634842	0.050844591110945
0.72793877124786	0.050568576902151
0.72844314575195	0.050251111388206
0.72893512248993	0.049903169274330
0.72894752025604	0.049893923103809
0.72945183515549	0.049498900771141
0.72995620965958	0.049068078398705
0.73046058416367	0.048603620380163
0.73096495866776	0.048107780516148
0.73146927356720	0.047582894563675
0.73197364807129	0.047031339257956
0.73247802257538	0.046455521136522
0.73298233747482	0.045857854187489
0.73348671197891	0.045240733772516
0.73399108648300	0.044606521725655
0.73449540138245	0.043957531452179
0.73499977588654	0.043296001851559
0.73549765348434	0.042632803320885
0.73550415039062	0.042624108493328
0.73600852489471	0.041943922638893
0.73651283979416	0.041257429867983
0.73701721429825	0.040566511452198
0.73752158880234	0.039872929453850
0.73802590370178	0.039178345352411
0.73853027820587	0.038484297692776
0.73903465270996	0.037792224436998
0.73953902721405	0.037103433161974
0.74004334211349	0.036419130861759
0.74054771661758	0.035740412771702
0.74105209112167	0.035068269819021
0.74155640602112	0.034403588622808
0.74206078052521	0.033747162669897
0.74211931228638	0.033671572804451
0.74256515502930	0.033099692314863
0.74306952953339	0.032461788505316
0.74357384443283	0.031833987683058
0.74407821893692	0.031216736882925
0.74458259344101	0.030610423535109
0.74508690834045	0.030015364289284
0.74559128284454	0.029431816190481
0.74609565734863	0.028859978541732
0.74660003185272	0.028300000354648
0.74710434675217	0.027751985937357
0.74760872125626	0.027215993031859
0.74811309576035	0.026692043989897
0.74861741065979	0.026180127635598
0.74880057573318	0.025997223332524
0.74912178516388	0.025680197402835
0.74962615966797	0.025192186236382
0.75013053417206	0.024715997278690
0.75063484907150	0.024251511320472
0.75113922357559	0.023798597976565
0.75164359807968	0.023357100784779
0.75214791297913	0.022926857694983
0.75265228748322	0.022507689893246
0.75315666198730	0.022099411115050
0.75366097688675	0.021701823920012
0.75416535139084	0.021314727142453
0.75466972589493	0.020937912166119
0.75517410039902	0.020571166649461
0.75554198026657	0.020309880375862
0.75567841529846	0.020214278250933
0.75618278980255	0.019867027178407
0.75668716430664	0.019529197365046
0.75719147920609	0.019200569018722
0.75769585371017	0.018880926072598
0.75820022821426	0.018570052459836
0.75870460271835	0.018267730250955
0.75920891761780	0.017973750829697
0.75971329212189	0.017687901854515
0.76021766662598	0.017409974709153
0.76072198152542	0.017139766365290
0.76122635602951	0.016877075657248
0.76173073053360	0.016621707007289
0.76223510503769	0.016373464837670
0.76234406232834	0.016320737078786
0.76273941993713	0.016132161021233
0.76324379444122	0.015897611156106
0.76374816894531	0.015669630840421
0.76425248384476	0.015448046848178
0.76475685834885	0.015232683159411
0.76526123285294	0.015023373998702
0.76576560735703	0.014819953590631
0.76626992225647	0.014622261747718
0.76677429676056	0.014430143870413
0.76727867126465	0.014243447221816
0.76778298616409	0.014062025584280
0.76828736066818	0.013885734602809
0.76879173517227	0.013714434579015
0.76920741796494	0.013576907105744
0.76929605007172	0.013547992333770
0.76980042457581	0.013386273756623
0.77030479907990	0.013229152187705
0.77080917358398	0.013076504692435
0.77131348848343	0.012928209267557
0.77181786298752	0.012784149497747
0.77232223749161	0.012644212692976
0.77282655239105	0.012508288957179
0.77333092689514	0.012376271188259
0.77383530139923	0.012248056009412
0.77433967590332	0.012123542837799
0.77484399080276	0.012002634815872
0.77534836530685	0.011885238811374
0.77585273981094	0.011771260760725
0.77613252401352	0.011709468439221
0.77635705471039	0.011660614982247
0.77686142921448	0.011553213000298
0.77736580371857	0.011448971927166
0.77787017822266	0.011347812600434
0.77837449312210	0.011249654926360
0.77887886762619	0.011154424399137
0.77938324213028	0.011062045581639
0.77988755702972	0.010972448624671
0.78039193153381	0.010885563679039
0.78089630603790	0.010801323689520
0.78140068054199	0.010719663463533
0.78190499544144	0.010640519671142
0.78240936994553	0.010563830845058
0.78291374444962	0.010489538311958
0.78312003612518	0.010459827259183
0.78341805934906	0.010417584329844
0.78392243385315	0.010347911156714
0.78442680835724	0.010280466638505
0.78493118286133	0.010215197689831
0.78543549776077	0.010152052156627
0.78593987226486	0.010090980678797
0.78644424676895	0.010031934827566
0.78694856166840	0.0099748689681292
0.78745293617249	0.0099197365343571
0.78795731067657	0.0098664937540889
0.78846162557602	0.0098150968551636
0.78896600008011	0.0097655048593879
0.78947037458420	0.0097176767885685
0.78997474908829	0.0096715735271573
0.79017043113708	0.0096541428938508
0.79047906398773	0.0096271568909287
0.79098343849182	0.0095843886956573
0.79148781299591	0.0095432326197624
0.79199212789536	0.0095036542043090
0.79249650239944	0.0094656189903617
0.79300087690353	0.0094290925189853
0.79350525140762	0.0093940421938896
0.79400956630707	0.0093604372814298
0.79451394081116	0.0093282461166382
0.79501831531525	0.0092974388971925
0.79552263021469	0.0092679848894477
0.79602700471878	0.0092398561537266
0.79653137922287	0.0092130256816745
0.79703575372696	0.0091874646022916
0.79728424549103	0.0091753276064992
0.79754006862640	0.0091631468385458
0.79804444313049	0.0091400463134050
0.79854881763458	0.0091181369498372
0.79905313253403	0.0090973945334554
0.79955750703812	0.0090777939185500
0.80006188154221	0.0090593118220568
0.80056625604630	0.0090419249609113
0.80107057094574	0.0090256109833717
0.80157494544983	0.0090103456750512
0.80207931995392	0.0089961085468531
0.80258363485336	0.0089828781783581
0.80308800935745	0.0089706322178245
0.80359238386154	0.0089593520388007
0.80409669876099	0.0089490152895451
0.80446219444275	0.0089421039447188
0.80460107326508	0.0089396024122834
0.80510544776917	0.0089310947805643
0.80560982227325	0.0089234728366137
0.80611413717270	0.0089167179539800
0.80661851167679	0.0089108096435666
0.80712288618088	0.0089057320728898
0.80762720108032	0.0089014656841755
0.80813157558441	0.0088979927822948
0.80863595008850	0.0088952966034412
0.80914032459259	0.0088933585211635
0.80964463949203	0.0088921636343002
0.81014901399612	0.0088916933164001
0.81065338850021	0.0088919308036566
0.81115770339966	0.0088928611949086
0.81166207790375	0.0088944667950273
0.81170469522476	0.0088946335017681
0.81216645240784	0.0088967327028513
0.81267082691193	0.0088996430858970
0.81317514181137	0.0089031811803579
0.81367951631546	0.0089073311537504
0.81418389081955	0.0089120799675584
0.81468820571899	0.0089174099266529
0.81519258022308	0.0089233070611954
0.81569695472717	0.0089297555387020
0.81620132923126	0.0089367423206568
0.81670564413071	0.0089442506432533
0.81721001863480	0.0089522665366530
0.81771439313889	0.0089607760310173
0.81821870803833	0.0089697642251849
0.81872308254242	0.0089792171493173
0.81901240348816	0.0089848432689905
0.81922745704651	0.0089891189709306
0.81973183155060	0.0089994575828314
0.82023614645004	0.0090102171525359
0.82074052095413	0.0090213855728507
0.82124489545822	0.0090329470112920
0.82174921035767	0.0090448874980211
0.82225358486176	0.0090571949258447
0.82275795936584	0.0090698543936014
0.82326227426529	0.0090828528627753
0.82376664876938	0.0090961754322052
0.82427102327347	0.0091098090633750
0.82477539777756	0.0091237407177687
0.82527971267700	0.0091379564255476
0.82578408718109	0.0091524431481957
0.82628846168518	0.0091671869158745
0.82638597488403	0.0091700656339526
0.82679277658463	0.0091821737587452
0.82729715108871	0.0091973925009370
0.82780152559280	0.0092128273099661
0.82830590009689	0.0092284670099616
0.82881021499634	0.0092442976310849
0.82931458950043	0.0092603052034974
0.82981896400452	0.0092764785513282
0.83032327890396	0.0092928027734160
0.83082765340805	0.0093092657625675
0.83133202791214	0.0093258544802666
0.83183640241623	0.0093425568193197
0.83234071731567	0.0093593578785658
0.83284509181976	0.0093762474134564
0.83334946632385	0.0093932105228305
0.83382588624954	0.0094092916697264
0.83385378122330	0.0094102360308170
0.83435815572739	0.0094273108989000
0.83486253023148	0.0094444230198860
0.83536690473557	0.0094615593552589
0.83587121963501	0.0094787068665028
0.83637559413910	0.0094958543777466
0.83687996864319	0.0095129897817969
0.83738428354263	0.0095301009714603
0.83788865804672	0.0095471749082208
0.83839303255081	0.0095641994848847
0.83889734745026	0.0095811644569039
0.83940172195435	0.0095980567857623
0.83990609645844	0.0096148652955890
0.84041047096252	0.0096315778791904
0.84091478586197	0.0096481833606958
0.84133273363113	0.0096618551760912
0.84141916036606	0.0096646714955568
0.84192353487015	0.0096810292452574
0.84242784976959	0.0096972463652492
0.84293222427368	0.0097133116796613
0.84343659877777	0.0097292149439454
0.84394097328186	0.0097449449822307
0.84444528818130	0.0097604915499687
0.84494966268539	0.0097758434712887
0.84545403718948	0.0097909914329648
0.84595835208893	0.0098059242591262
0.84646272659302	0.0098206326365471
0.84696710109711	0.0098351072520018
0.84747147560120	0.0098493378609419
0.84797579050064	0.0098633151501417
0.84848016500473	0.0098770298063755
0.84890723228455	0.0098884301260114
0.84898453950882	0.0098904725164175
0.84948885440826	0.0099036339670420
0.84999322891235	0.0099165076389909
0.85049760341644	0.0099290823563933
0.85100197792053	0.0099413515999913
0.85150629281998	0.0099533060565591
0.85201066732407	0.0099649382755160
0.85251504182816	0.0099762408062816
0.85301935672760	0.0099872061982751
0.85352373123169	0.0099978270009160
0.85402810573578	0.010008095763624
0.85453248023987	0.010018006898463
0.85503679513931	0.010027552023530
0.85554116964340	0.010036725550890
0.85604554414749	0.010045521892607
0.85654985904694	0.010053934529424
